,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
2041,2041,Hammersmith,2021-06-24,Savills - Fulham,0,"Linver Road, Parsons Green, Fulham, London SW6",0,0,pre-owned,995000.0,maisonette,0,leasehold,2 bed maisonette for sale,51.471633,-0.20114,84.0,2,2,1,2021-06-24,995000.0,1,0,0,Parsons Green,368,18
2042,2042,Hammersmith,2021-06-24,Savills - Bishops Park,0,"Chancellors Road, London W6",0,0,pre-owned,1249950.0,end_terrace,0,freehold,3 bed end terrace house for sale,51.488537,-0.225207,135.0,3,2,2,2021-06-24,1249950.0,1,0,1,Hammersmith,519,35
2043,2043,Hammersmith,2021-06-24,Moveli,0,"Danehurst Street, London SW6",0,0,pre-owned,1050000.0,maisonette,0,freehold,2 bed maisonette for sale,51.478027,-0.21177,95.0,2,2,1,2021-06-24,1050000.0,0,0,1,Upminster,801,8
2044,2044,Hammersmith,2021-06-24,Vanquish Real Estate,1,"Chelsea Creek, Fulham, London SW6",0,0,new,1315000.0,flat,0,leasehold,2 bed flat for sale,51.474974,-0.184253,78.0,2,2,1,2021-06-24,1315000.0,1,0,0,Fulham Broadway,954,19
2045,2045,Hammersmith,2021-06-24,Moveli,1,"Hazlebury Road, London SW6",0,0,pre-owned,600000.0,flat,0,Other,2 bed flat for sale,51.470901,-0.1887,60.0,2,1,1,2021-06-24,635000.0,1,0,1,Chesham,916,12
2046,2046,Hammersmith,2021-06-24,Vanquish Real Estate,1,"Chelsea Creek, Fulham, London SW6",0,0,new,946000.0,flat,0,leasehold,1 bed flat for sale,51.470682,-0.183459,58.0,1,1,1,2021-06-24,946000.0,1,0,0,Chesham,1316,9
2047,2047,Hammersmith,2021-06-24,London Property Zone,1,"Beadon Road, Hammersmith W6",0,0,new,749950.0,flat,0,leasehold,1 bed flat for sale,51.494201,-0.227493,62.0,1,1,0,2021-06-24,749950.0,1,0,1,Hammersmith,194,44
2048,2048,Hammersmith,2021-06-24,Latymers,1,"Higham House West, Carnwath Road, Fulham SW6",0,0,new,1050000.0,flat,0,Other,2 bed flat for sale,51.465531,-0.195974,82.0,2,2,1,2021-06-24,1050000.0,1,1,1,Parsons Green,929,4
2049,2049,Hammersmith,2021-06-24,Barnard Marcus - Bedford Park,1,"Gayford Road, London W12",0,0,pre-owned,1200000.0,terraced,0,freehold,4 bed terraced house for sale,51.502885,-0.245282,116.0,4,3,2,2021-06-24,1200000.0,1,0,0,Stamford Brook,1023,20
2050,2050,Hammersmith,2021-06-23,Benham and Reeves - Kensington,0,"Dolphin House, Lensbury Avenue, Imperial Wharf SW6",0,0,pre-owned,1300000.0,flat,0,leasehold,3 bed flat for sale,51.472174,-0.182559,127.0,3,2,1,2021-06-23,1300000.0,1,1,1,Fulham Broadway,1104,9
2051,2051,Hammersmith,2021-06-23,Savills - Shepherds Bush & Brook Green,0,"Gunterstone Road, London W14",0,0,pre-owned,3200000.0,terraced,0,freehold,6 bed terraced house for sale,51.491577,-0.210453,305.0,6,3,3,2021-06-23,3200000.0,1,0,1,Upminster,223,22
2052,2052,Hammersmith,2021-06-23,Finlay Brewer,0,"St. Dunstans Road, London W6",0,0,pre-owned,2250000.0,Other,0,Other,5 bed property for sale,51.489391,-0.217413,223.0,5,3,1,2021-06-23,2250000.0,0,0,1,Barons Court,306,23
2053,2053,Hammersmith,2021-06-23,Hunters - Northfields,1,"Lille Road, Fulham SW6",0,0,pre-owned,1150000.0,terraced,0,freehold,3 bed terraced house for sale,51.483212,-0.210939,100.0,3,2,2,2021-06-23,1150000.0,1,0,0,Barons Court,796,6
2054,2054,Hammersmith,2021-06-23,Aston Rowe,1,"Hammersmith Grove, London W6",0,0,pre-owned,900000.0,flat,0,leasehold,2 bed flat for sale,51.498554,-0.22744,97.0,2,2,1,2021-06-23,900000.0,1,0,0,Goldhawk Road,341,39
2055,2055,Hammersmith,2021-06-23,MyLondonHome - Central London,0,"Helios, Television Centre, London W12",0,0,pre-owned,1125000.0,flat,0,leasehold,2 bed flat for sale,51.510026,-0.226847,85.0,2,1,1,2021-06-23,1125000.0,1,0,1,White City,252,44
2056,2056,Hammersmith,2021-06-22,Benham and Reeves - Kensington,0,"The Boulevard, Imperial Wharf, London SW6",0,0,pre-owned,899000.0,flat,0,leasehold,2 bed flat for sale,51.473733,-0.182237,93.0,2,2,1,2021-06-22,899000.0,1,0,0,Fulham Broadway,1256,12
2057,2057,Hammersmith,2021-06-22,Benham and Reeves - Kensington,0,"Lillie Square, Earls Court, London SW6",0,0,pre-owned,900000.0,flat,0,leasehold,1 bed flat for sale,51.485035,-0.194895,58.0,1,1,1,2021-06-22,900000.0,0,0,1,West Brompton,328,30
2058,2058,Hammersmith,2021-06-22,Benham and Reeves - Kensington,1,"Octavia House, Townmead Road SW6",0,0,pre-owned,599999.0,flat,0,leasehold,1 bed flat for sale,51.473944,-0.18305,61.0,1,1,1,2021-06-22,599999.0,1,0,0,Fulham Broadway,971,11
2059,2059,Hammersmith,2021-06-22,Jorgensen Turner,0,"Hammersmith Grove, Hammersmith, London W6",0,0,pre-owned,350000.0,flat,0,leasehold,1 bed flat for sale,51.501483,-0.229214,44.0,1,0,0,2021-06-22,350000.0,1,0,0,Goldhawk Road,181,47
2060,2060,Hammersmith,2021-06-22,Knight Frank - Fulham Sales,0,"Tournay Road, Fulham SW6",0,0,pre-owned,2100000.0,terraced,0,Other,6 bed terraced house for sale,51.482296,-0.20157,233.0,6,2,1,2021-06-22,2100000.0,0,0,1,Fulham Broadway,666,47
2061,2061,Hammersmith,2021-06-22,Finlay Brewer,0,"Skelwith Road, London W6",0,0,pre-owned,1250000.0,Other,0,Other,3 bed property for sale,51.484512,-0.223868,125.0,3,2,1,2021-06-22,1250000.0,0,0,1,Hammersmith,865,16
2062,2062,Hammersmith,2021-06-22,London Private Listings,0,"Watermans Quay, Fulham SW6",0,0,pre-owned,899950.0,flat,0,share_of_freehold,2 bed flat for sale,51.469125,-0.183731,82.0,2,2,1,2021-06-22,900000.0,1,1,1,Chesham,1348,10
2063,2063,Hammersmith,2021-06-22,Moveli,1,"Central Avenue, Fulham, London SW6",0,0,pre-owned,975000.0,flat,0,Other,2 bed flat for sale,51.467201,-0.185467,89.0,2,2,1,2021-06-22,975000.0,1,1,1,Chesham,1318,13
2064,2064,Hammersmith,2021-06-22,Barnard Marcus - West Kensington,0,"Edith Villas, London W14",0,0,pre-owned,525000.0,flat,0,leasehold,2 bed flat for sale,51.491425,-0.206397,46.0,2,1,1,2021-06-22,525000.0,0,0,0,West Kensington,142,24
2065,2065,Hammersmith,2021-06-22,Kerr and Co,1,"Brackenbury Road, London W6",0,0,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.498458,-0.231271,41.0,2,1,1,2021-06-22,450000.0,1,1,0,Goldhawk Road,497,29
2066,2066,Hammersmith,2021-06-21,Savills - Shepherds Bush & Brook Green,0,"Television Centre, 101 Wood Lane, London W12",0,0,pre-owned,1125000.0,flat,0,leasehold,2 bed flat for sale,51.51035,-0.226261,86.0,2,2,1,2021-06-21,1125000.0,1,0,1,White City,235,41
2067,2067,Hammersmith,2021-06-21,Douglas & Gordon - Fulham,0,"Ongar Road, London SW6",0,0,pre-owned,1695000.0,flat,0,share_of_freehold,4 bed flat for sale,51.484976,-0.197086,186.0,4,2,1,2021-06-21,1695000.0,0,1,1,West Brompton,509,42
2068,2068,Hammersmith,2021-06-21,Dexters - Hammersmith,0,"Manbre Road, London W6",0,0,pre-owned,1600000.0,flat,0,share_of_freehold,2 bed flat for sale,51.485575,-0.224581,121.0,2,2,1,2021-06-21,1600000.0,0,0,0,Hammersmith,818,20
2069,2069,Hammersmith,2021-06-21,Aspire - Fulham South,1,"De Morgan Road, Fulham, London SW6",0,0,pre-owned,1450000.0,Other,0,freehold,4 bed property for sale,51.468149,-0.188732,174.0,4,3,2,2021-06-21,1450000.0,1,0,1,Chesham,1093,10
2070,2070,Hammersmith,2021-06-21,Chestertons - Parsons Green,1,"Parsons Green Lane, Parsons Green, Fulham, London SW6",0,0,pre-owned,1095000.0,flat,0,share_of_freehold,3 bed flat for sale,51.474889,-0.200594,111.0,3,2,1,2021-06-21,1095000.0,1,0,0,Parsons Green,82,18
2071,2071,Hammersmith,2021-06-19,Winkworth - Fulham & Parsons Green,0,"Yeldham Road, London W6",0,0,pre-owned,550000.0,flat,0,leasehold,1 bed flat for sale,51.48969,-0.221201,56.0,1,1,1,2021-06-19,550000.0,0,0,1,Hammersmith,518,37
2072,2072,Hammersmith,2021-06-18,Nest Seekers International,1,"Ormiston Grove, London W12",0,0,pre-owned,725000.0,maisonette,0,leasehold,3 bed maisonette for sale,51.508402,-0.236124,79.0,3,1,0,2021-06-18,725000.0,0,0,1,Shepherd's Bush (H),628,27
2073,2073,Hammersmith,2021-06-18,Savills - South West London RDS,1,"King's Road Park, London SW6",0,0,new,1125000.0,flat,0,leasehold,2 bed flat for sale,51.477589,-0.188492,75.0,2,2,1,2021-06-18,1125000.0,0,0,1,Fulham Broadway,585,29
2074,2074,Hammersmith,2021-06-18,Savills - South West London RDS,1,"Kings Road Park, London SW6",0,0,new,1447500.0,flat,0,leasehold,2 bed flat for sale,51.477589,-0.188492,9290.0,2,2,1,2021-06-18,1447500.0,0,0,1,Fulham Broadway,585,29
2075,2075,Hammersmith,2021-06-18,Savills - South West London RDS,1,"Kings Road Park, London SW6",0,0,new,825000.0,studio,0,leasehold,Studio for sale,51.477589,-0.188492,9290.0,0,0,0,2021-06-18,825000.0,0,0,1,Fulham Broadway,585,29
2076,2076,Hammersmith,2021-06-18,Savills - Fulham,0,"Holmead Road, London SW6",0,0,pre-owned,1100000.0,maisonette,0,leasehold,2 bed maisonette for sale,51.479617,-0.188801,87.0,2,1,1,2021-06-18,1100000.0,0,0,1,Fulham Broadway,443,33
2077,2077,Hammersmith,2021-06-18,Savills - Shepherds Bush & Brook Green,0,"Richmond Way, London W12",0,0,pre-owned,575000.0,flat,0,leasehold,1 bed flat for sale,51.503513,-0.217723,44.0,1,1,1,2021-06-18,575000.0,0,0,1,Shepherd's Bush (C),297,54
2078,2078,Hammersmith,2021-06-18,CBRE,0,"Riverwalk Apartments, 5 Central Avenue SW6",0,0,pre-owned,1250000.0,flat,0,leasehold,2 bed flat for sale,51.467447,-0.187387,104.0,2,2,1,2021-06-18,1250000.0,1,1,1,Chesham,1208,13
2079,2079,Hammersmith,2021-06-18,CBRE,0,"Westbourne Apartments, 5 Central Avenue SW6",0,0,pre-owned,850000.0,flat,0,Other,1 bed flat for sale,51.467447,-0.187387,71.0,1,1,1,2021-06-18,850000.0,1,1,1,Chesham,1208,13
2080,2080,Hammersmith,2021-06-18,Moveli,1,"Shorrolds Road, London SW6",0,0,pre-owned,2000000.0,terraced,0,Other,4 bed terraced house for sale,51.48056,-0.202808,185.0,4,3,1,2021-06-18,2000000.0,1,0,1,Parsons Green,581,32
2081,2081,Hammersmith,2021-06-18,Knight Frank - Fulham Sales,0,"Peterborough Road, Fulham SW6",0,0,pre-owned,2600000.0,terraced,0,Other,5 bed terraced house for sale,51.467981,-0.195251,242.0,5,3,3,2021-06-18,2600000.0,1,0,1,Parsons Green,696,10
2082,2082,Hammersmith,2021-06-18,Brik,0,"Parsons Green Lane, London SW6",0,0,pre-owned,1095000.0,flat,0,freehold,3 bed flat for sale,51.474399,-0.201487,115.0,3,3,1,2021-06-18,1095000.0,1,0,0,Parsons Green,120,19
2083,2083,Hammersmith,2021-06-18,Brik,0,"Horder Road, London SW6",0,0,pre-owned,1150000.0,terraced,0,Other,3 bed terraced house for sale,51.474601,-0.21156,106.0,3,2,1,2021-06-18,1150000.0,0,0,1,Putney Bridge,694,11
2084,2084,Hammersmith,2021-06-18,Savills - Shepherds Bush & Brook Green,0,"Thornfield Road, London W12",0,0,pre-owned,825000.0,flat,0,leasehold,2 bed flat for sale,51.503955,-0.232129,86.0,2,1,0,2021-06-18,825000.0,0,1,1,Goldhawk Road,453,46
2085,2085,Hammersmith,2021-06-18,Savills - Shepherds Bush & Brook Green,0,"Shepherds Bush Road, London W6",0,0,pre-owned,1295000.0,flat,0,leasehold,4 bed flat for sale,51.497817,-0.222858,148.0,4,4,1,2021-06-18,1295000.0,0,0,0,Hammersmith,462,31
2086,2086,Hammersmith,2021-06-18,Brik,0,"Beltran Road, London SW6",0,0,pre-owned,1775000.0,terraced,0,Other,3 bed terraced house for sale,51.471015,-0.192539,150.0,3,3,2,2021-06-18,1775000.0,0,0,1,Parsons Green,792,14
2087,2087,Hammersmith,2021-06-18,Knight Frank - Battersea and Riverside Sales,0,"Compass House, Chelsea Creek, 5 Park Street, Fulham, London SW6",0,0,pre-owned,920000.0,flat,0,Other,2 bed flat for sale,51.475042,-0.184339,73.0,2,2,1,2021-06-18,920000.0,1,0,0,Fulham Broadway,920,20
2088,2088,Hammersmith,2021-06-18,Nested Ltd,0,"Digby Mansions, Hammersmith, London W6",0,0,pre-owned,460000.0,flat,0,share_of_freehold,1 bed flat for sale,51.489485,-0.22965,51.0,1,1,0,2021-06-18,460000.0,0,0,1,Hammersmith,496,47
2089,2089,Hammersmith,2021-06-17,Benham and Reeves - Kensington,0,"Brunswick House, Fulham Reach W6",0,0,pre-owned,1129995.0,flat,0,leasehold,2 bed flat for sale,51.487484,-0.225766,96.0,2,2,0,2021-06-17,1129995.0,1,0,0,Hammersmith,611,28
2090,2090,Hammersmith,2021-06-17,Horton and Garton - Hammersmith and Shepherd's Bush,0,"Beauclerc Road, Brackenbury Village, Hammersmith, London W6",0,0,pre-owned,2495000.0,terraced,0,freehold,6 bed terraced house for sale,51.499348,-0.229498,24.0,6,3,2,2021-06-17,2495000.0,0,0,1,Goldhawk Road,342,35
2091,2091,Hammersmith,2021-06-17,Jeremy Davidson Property Consultants,0,"Lena Gardens, London W6",0,0,pre-owned,3150000.0,terraced,0,freehold,5 bed terraced house for sale,51.49867,-0.223963,288.0,5,5,3,2021-06-17,3150000.0,0,0,1,Goldhawk Road,542,35
2092,2092,Hammersmith,2021-06-17,Jeremy Davidson Property Consultants,0,"Lena Gardens, London W6",0,0,pre-owned,3150000.0,terraced,0,freehold,5 bed terraced house for sale,51.49867,-0.223963,288.0,5,5,3,2021-06-17,3150000.0,0,0,1,Goldhawk Road,542,35
2093,2093,Hammersmith,2021-06-17,Knight Frank - Fulham Sales,0,"Radipole Road, Fulham, London SW6",0,0,pre-owned,2500000.0,terraced,0,Other,5 bed terraced house for sale,51.476819,-0.205682,259.0,5,4,2,2021-06-17,2500000.0,1,0,1,Parsons Green,381,23
2094,2094,Hammersmith,2021-06-17,Savills - Shepherds Bush & Brook Green,0,"Wood Crescent, London W12",0,0,pre-owned,1750000.0,flat,0,leasehold,3 bed flat for sale,51.510467,-0.226819,129.0,3,2,1,2021-06-17,1750000.0,1,1,1,White City,202,40
2095,2095,Hammersmith,2021-06-17,Martin & Co - London Riverside,0,"Lensbury Avenue, London SW6",0,0,pre-owned,1350000.0,flat,0,Other,3 bed flat for sale,51.4718,-0.183016,104.0,3,2,1,2021-06-17,1300000.0,1,0,1,Fulham Broadway,1139,8
2096,2096,Hammersmith,2021-06-17,Finlay Brewer,0,"Lena Gardens, London W6",0,0,pre-owned,3150000.0,Other,0,Other,5 bed property for sale,51.498641,-0.223098,286.0,5,5,1,2021-06-17,3150000.0,1,0,1,Upminster,539,38
2097,2097,Hammersmith,2021-06-17,London Estates,0,"Fulham Park Gardens, Fulham SW6",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.472235,-0.206066,69.0,2,2,1,2021-06-17,550000.0,0,0,0,Putney Bridge,395,26
2098,2098,Hammersmith,2021-06-17,Kinleigh Folkard & Hayward - Fulham Sales,0,"Filmer Chambers, Filmer Road, London SW6",0,0,pre-owned,475000.0,flat,0,Other,1 bed flat for sale,51.477888,-0.20857,65.0,1,1,0,2021-06-17,475000.0,0,0,1,Parsons Green,583,9
