,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
3700,3700,3700,Kensington and Chelsea,2021-06-10,Winkworth - Notting Hill,0,"Hereford Road, London W2",0,0,pre-owned,1150000.0,flat,0,Other,3 bed flat for sale,51.512385,-0.193439,108.0,3,2,1,2021-06-10,1250000.0,0,1,0,Notting Hill Gate,390,113,"[14, 3, 3, 8]"
3701,3701,3701,Kensington and Chelsea,2021-06-10,Winkworth - Kensington,0,"Russell Road, London W14",0,0,pre-owned,888000.0,flat,0,leasehold,2 bed flat for sale,51.497325,-0.208787,89.0,2,2,1,2021-06-10,888000.0,1,1,0,Kensington (Olympia),250,30,"[7, 2, 1, 2]"
3702,3702,3702,Kensington and Chelsea,2021-06-10,Savills - Chelsea,0,"Beaufort House, Beaufort Street, London SW3",0,0,pre-owned,2250000.0,flat,0,leasehold,3 bed flat for sale,51.484225,-0.175152,129.0,3,2,1,2021-06-10,2250000.0,0,0,1,Chesham,1085,52,"[13, 5, 6, 1]"
3703,3703,3703,Kensington and Chelsea,2021-06-10,Knight Frank - Notting Hill Sales,0,"Westbourne Grove, London W11",0,0,pre-owned,7500000.0,maisonette,0,Other,3 bed maisonette for sale,51.5145,-0.2005,296.0,3,2,1,2021-06-10,7500000.0,1,0,0,Notting Hill Gate,533,64,"[17, 4, 2, 3]"
3704,3704,3704,Kensington and Chelsea,2021-06-10,TLC Estate Agents,0,"Barkston Gardens, London SW5",0,0,pre-owned,1250000.0,flat,0,share_of_freehold,3 bed flat for sale,51.491861,-0.190304,102.0,3,3,1,2021-06-10,1250000.0,0,0,1,Chesham,490,61,"[9, 9, 1, 3]"
3705,3705,3705,Kensington and Chelsea,2021-06-10,Savills - Chelsea,0,"Ifield Road, Chelsea, London SW10",0,0,pre-owned,2000000.0,maisonette,0,freehold,4 bed maisonette for sale,51.485096,-0.188397,144.0,4,2,1,2021-06-10,2000000.0,1,0,1,West Brompton,571,25,"[6, 7, 2, 1]"
3706,3706,3706,Kensington and Chelsea,2021-06-10,Domus Nova,0,"Observatory Gardens, Kensington W8",0,0,pre-owned,2400000.0,flat,0,Other,2 bed flat for sale,51.503947,-0.19694,106.0,2,2,1,2021-06-10,2400000.0,1,1,0,High Street Kensington,380,37,"[8, 3, 3, 1]"
3707,3707,3707,Kensington and Chelsea,2021-06-10,Domus Nova,0,"Dawson Place, Notting Hill W2",0,0,pre-owned,3595000.0,flat,0,Other,2 bed flat for sale,51.512731,-0.195323,155.0,2,2,3,2021-06-10,3595000.0,1,0,1,Notting Hill Gate,336,81,"[15, 4, 4, 4]"
3708,3708,3708,Kensington and Chelsea,2021-06-10,Chatterton Rees,0,"Tedworth Square, London SW3",0,0,pre-owned,1295000.0,flat,0,freehold,1 bed flat for sale,51.487155,-0.162365,70.0,1,1,1,2021-06-10,1295000.0,0,0,1,Sloane Square,661,38,"[6, 4, 3, 2]"
3709,3709,3709,Kensington and Chelsea,2021-06-10,Lurot Brand - South Kensington,0,"Kynance Mews, South Kensington, London SW7",0,0,pre-owned,3950000.0,mews,0,freehold,3 bed mews house for sale,51.497305,-0.185781,93.0,3,3,1,2021-06-10,3950000.0,0,0,1,Gloucester Road,409,57,"[20, 9, 0, 4]"
3710,3710,3710,Kensington and Chelsea,2021-06-10,Rose & Partners,0,"Kynance Mews, London SW7",0,0,pre-owned,3950000.0,mews,0,freehold,3 bed mews house for sale,51.497345,-0.186139,134.0,3,1,1,2021-06-10,3950000.0,0,1,1,Gloucester Road,427,61,"[17, 9, 0, 4]"
3711,3711,3711,Kensington and Chelsea,2021-06-10,Delfi Properties,0,"Ovington Court, London SW3",0,0,pre-owned,2200000.0,flat,0,leasehold,3 bed flat for sale,51.497894,-0.166822,87.0,3,2,1,2021-06-10,2200000.0,0,0,0,Knightsbridge,423,72,"[6, 4, 0, 0]"
3712,3712,3712,Kensington and Chelsea,2021-06-09,John D Wood & Co. - Chelsea Green,1,"Sydney Street, Chelsea, London SW3",0,0,new,8450000.0,flat,0,share_of_freehold,3 bed flat for sale,51.488249,-0.169095,29.0,3,3,1,2021-06-09,8450000.0,1,1,0,South Kensington,701,53,"[14, 8, 4, 2]"
3713,3713,3713,Kensington and Chelsea,2021-06-09,Savills - Chelsea,0,"Cheyne Walk, London SW10",0,0,pre-owned,3650000.0,terraced,0,freehold,4 bed terraced house for sale,51.481762,-0.176345,234.0,4,2,3,2021-06-09,3650000.0,0,0,1,Chesham,1325,50,"[15, 2, 2, 1]"
3714,3714,3714,Kensington and Chelsea,2021-06-09,Savills - Earl's Court,0,"Kensington Mansions, Trebovir Road, Earl's Court, London SW5",0,0,pre-owned,2750000.0,flat,0,share_of_freehold,4 bed flat for sale,51.491072,-0.19627,195.0,4,3,2,2021-06-09,2750000.0,1,0,1,Earl's Court,178,53,"[6, 6, 0, 2]"
3715,3715,3715,Kensington and Chelsea,2021-06-09,Savills - Chelsea,0,"Fulham Road, London SW10",0,0,pre-owned,1400000.0,terraced,0,freehold,5 bed terraced house for sale,51.481916,-0.187414,194.0,5,4,2,2021-06-09,1400000.0,0,0,1,Fulham Broadway,545,40,"[8, 5, 2, 0]"
3716,3716,3716,Kensington and Chelsea,2021-06-09,Barnard Marcus - Earl's Court,0,"Finborough Road, London SW10",0,0,pre-owned,665000.0,flat,0,leasehold,2 bed flat for sale,51.485764,-0.187981,70.0,2,1,1,2021-06-09,665000.0,1,1,1,West Brompton,596,32,"[7, 5, 2, 0]"
3717,3717,3717,Kensington and Chelsea,2021-06-09,Savills - Chelsea,0,"Cathcart Road, Chelsea, London SW10",0,0,pre-owned,1100000.0,flat,0,freehold,2 bed flat for sale,51.485033,-0.186642,86.0,2,2,1,2021-06-09,1100000.0,1,0,1,West Brompton,734,39,"[6, 7, 3, 0]"
3718,3718,3718,Kensington and Chelsea,2021-06-09,Latymers,0,"Park Mansions, Knightsbridge SW1X",0,0,pre-owned,2350000.0,flat,0,Other,3 bed flat for sale,51.50157,-0.161668,106.0,3,2,1,2021-06-09,2350000.0,0,0,0,Knightsbridge,75,67,"[2, 1, 0, 1]"
3719,3719,3719,Kensington and Chelsea,2021-06-09,Domus Nova,0,"Lansdowne Road, Notting Hill W11",0,0,pre-owned,8950000.0,flat,0,Other,4 bed flat for sale,51.50728,-0.205596,496.0,4,7,4,2021-06-09,8950000.0,1,1,1,Holland Park,21,17,"[10, 1, 1, 1]"
3720,3720,3720,Kensington and Chelsea,2021-06-09,JLL - Kensington,0,"Hollandgreen Place, London W8",0,0,pre-owned,6250000.0,flat,0,leasehold,3 bed flat for sale,51.499389,-0.200336,206.0,3,4,1,2021-06-09,6500000.0,1,1,0,High Street Kensington,529,31,"[4, 4, 2, 2]"
3721,3721,3721,Kensington and Chelsea,2021-06-09,Savills - Knightsbridge,0,"Egerton Gardens, London SW3",0,0,pre-owned,600000.0,flat,0,leasehold,1 bed flat for sale,51.496065,-0.168585,37.0,1,1,1,2021-06-09,600000.0,0,0,1,South Kensington,458,76,"[8, 4, 0, 0]"
3722,3722,3722,Kensington and Chelsea,2021-06-09,Knight Frank - Kensington Sales,0,"Stone Hall, Stone Hall Gardens, Kensington, London W8.",0,0,pre-owned,3200000.0,flat,0,Other,2 bed flat for sale,51.49757,-0.190806,142.0,2,1,1,2021-06-09,3200000.0,0,1,0,High Street Kensington,453,62,"[12, 10, 0, 4]"
3723,3723,3723,Kensington and Chelsea,2021-06-09,Iles Property,0,"William Mews, Knightsbridge SW1X",0,0,pre-owned,2250000.0,mews,0,freehold,3 bed mews house for sale,51.501196,-0.157879,106.0,3,2,1,2021-06-09,2250000.0,0,0,1,Knightsbridge,243,54,"[2, 1, 0, 1]"
3724,3724,3724,Kensington and Chelsea,2021-06-09,John D Wood & Co. - South Kensington Sales,0,"Stanhope Mews West, South Kensington, London SW7",0,0,pre-owned,1050000.0,flat,0,leasehold,2 bed flat for sale,51.493745,-0.181805,91.0,2,2,1,2021-06-09,1050000.0,0,0,0,Gloucester Road,185,70,"[18, 6, 2, 2]"
3725,3725,3725,Kensington and Chelsea,2021-06-08,Benham and Reeves - Kensington,1,"Sherrin House, Royal Warwick Square, Kensington W14",0,0,new,800000.0,flat,0,leasehold,1 bed flat for sale,51.494865,-0.204965,64.0,1,1,1,2021-06-08,875000.0,0,0,1,Upminster,578,28,"[9, 2, 0, 3]"
3726,3726,3726,Kensington and Chelsea,2021-06-08,Strutt & Parker - South Kensington,0,"Queen's Gate Gardens, South Kensington, London SW7",0,0,pre-owned,3499999.0,flat,0,leasehold,2 bed flat for sale,51.496484,-0.181222,133.0,2,2,2,2021-06-08,3500000.0,1,0,1,Gloucester Road,289,79,"[22, 6, 4, 3]"
3727,3727,3727,Kensington and Chelsea,2021-06-08,Harrods Estates,0,"Trevor Street, Knightsbridge, London SW7",0,0,pre-owned,6495000.0,terraced,0,freehold,5 bed terraced house for sale,51.501072,-0.165027,283.0,5,5,3,2021-06-08,6495000.0,1,0,1,Knightsbridge,240,51,"[4, 2, 0, 0]"
3728,3728,3728,Kensington and Chelsea,2021-06-08,Agent & Homes,0,"Holland Road, London W14",0,0,pre-owned,550000.0,flat,0,share_of_freehold,1 bed flat for sale,51.498549,-0.208912,42.0,1,1,1,2021-06-08,550000.0,0,0,1,Kensington (Olympia),307,27,"[9, 2, 2, 1]"
3729,3729,3729,Kensington and Chelsea,2021-06-08,Dexters New Homes - Mayfair,1,"Harbour Avenue, London SW10",0,0,new,2100000.0,flat,0,leasehold,2 bed flat for sale,51.476924,-0.18318,118.0,2,2,1,2021-06-08,2100000.0,1,0,0,Fulham Broadway,934,18,"[7, 1, 0, 0]"
3730,3730,3730,Kensington and Chelsea,2021-06-08,Savills - Shepherds Bush & Brook Green,0,"Rugby Mansions, Bishop Kings Road, London W14",0,0,pre-owned,1250000.0,flat,0,share_of_freehold,3 bed flat for sale,51.494768,-0.210357,100.0,3,2,1,2021-06-08,1250000.0,0,0,1,Kensington (Olympia),366,29,"[11, 2, 0, 1]"
3731,3731,3731,Kensington and Chelsea,2021-06-08,Dexters New Homes - Mayfair,1,"Harbour Avenue, London SW10",0,0,new,4995000.0,flat,0,leasehold,3 bed flat for sale,51.476922,-0.183723,196.0,3,3,1,2021-06-08,4995000.0,1,0,1,Fulham Broadway,986,19,"[7, 1, 0, 0]"
3732,3732,3732,Kensington and Chelsea,2021-06-08,Knight Frank - South Kensington Sales,0,"Collingham Place, London SW5",0,0,pre-owned,680000.0,flat,0,Other,1 bed flat for sale,51.493957,-0.189198,52.0,1,1,1,2021-06-08,680000.0,0,0,0,Gloucester Road,412,73,"[10, 9, 1, 4]"
3733,3733,3733,Kensington and Chelsea,2021-06-08,Marsh & Parsons - Earls Court,0,"Old Brompton Road, London SW5",0,0,pre-owned,1100000.0,flat,0,share_of_freehold,2 bed flat for sale,51.489938,-0.189055,79.0,2,2,1,2021-06-08,1100000.0,1,0,0,West Brompton,414,69,"[9, 10, 2, 2]"
3734,3734,3734,Kensington and Chelsea,2021-06-08,Knight Frank - Kensington Sales,0,"Stafford Terrace, London W8",0,0,pre-owned,450000.0,flat,0,leasehold,1 bed flat for sale,51.500557,-0.197638,56.0,1,1,1,2021-06-08,450000.0,0,0,0,High Street Kensington,309,41,"[7, 7, 2, 2]"
3735,3735,3735,Kensington and Chelsea,2021-06-08,Moveli,0,"Cromwell Road, London SW7",0,0,pre-owned,780000.0,flat,0,Other,2 bed flat for sale,51.494754,-0.187001,73.0,2,1,1,2021-06-08,780000.0,0,0,0,Gloucester Road,274,72,"[15, 10, 1, 4]"
3736,3736,3736,Kensington and Chelsea,2021-06-08,Finders International,0,"51 Gloucester Road, London SW7",0,0,pre-owned,650000.0,flat,0,share_of_freehold,1 bed flat for sale,51.49726,-0.18339,49.0,1,1,1,2021-06-08,650000.0,0,1,1,Gloucester Road,273,61,"[21, 7, 4, 4]"
3737,3737,3737,Kensington and Chelsea,2021-06-08,Domus Nova,0,"Cornwall Gardens Walk, South Kensington SW7",0,0,pre-owned,4500000.0,detached,0,Other,3 bed detached house for sale,51.496632,-0.188586,264.0,3,4,1,2021-06-08,4500000.0,1,0,1,Chesham,481,76,"[11, 12, 0, 3]"
3738,3738,3738,Kensington and Chelsea,2021-06-08,White Estates Ltd,0,"Wetherby Gardens, South Kensington, London SW5",0,0,pre-owned,2000000.0,flat,0,share_of_freehold,2 bed flat for sale,51.491894,-0.184846,98.0,2,2,1,2021-06-08,2000000.0,0,0,1,Gloucester Road,355,55,"[15, 8, 2, 2]"
3739,3739,3739,Kensington and Chelsea,2021-06-08,Chestertons - Notting Hill,0,"Lockton Street, North Kensington, London W10",0,0,pre-owned,649950.0,flat,0,leasehold,2 bed flat for sale,51.51321,-0.218584,73.0,2,1,1,2021-06-08,649950.0,1,0,1,Latimer Road,336,8,"[9, 3, 1, 0]"
3740,3740,3740,Kensington and Chelsea,2021-06-07,Savills - Earl's Court,0,"Courtfield Gardens, London SW5",0,0,pre-owned,1395000.0,flat,0,share_of_freehold,2 bed flat for sale,51.494037,-0.187956,111.0,2,2,1,2021-06-07,1395000.0,1,0,1,Gloucester Road,350,77,"[11, 10, 1, 4]"
3741,3741,3741,Kensington and Chelsea,2021-06-07,Harrods Estates,0,"Knightsbridge, The Knightsbridge Apartments, London SW7",0,0,pre-owned,1895000.0,flat,0,leasehold,1 bed flat for sale,51.501396,-0.163876,65.0,1,1,1,2021-06-07,1895000.0,0,1,1,Knightsbridge,183,60,"[2, 1, 0, 1]"
3742,3742,3742,Kensington and Chelsea,2021-06-07,Chestertons - South Kensington,1,"Ashburn House, 35 Collingham Road, London SW5",0,0,pre-owned,1299950.0,flat,0,leasehold,3 bed flat for sale,51.493307,-0.188417,102.0,3,2,1,2021-06-07,1299950.0,0,0,1,Gloucester Road,562,80,"[11, 11, 1, 3]"
3743,3743,3743,Kensington and Chelsea,2021-06-07,Chestertons - Notting Hill,0,"Notting Hill Gate, Notting Hill, London W11",0,0,pre-owned,995000.0,flat,0,leasehold,2 bed flat for sale,51.508997,-0.198271,82.0,2,1,1,2021-06-07,995000.0,1,0,0,Notting Hill Gate,120,42,"[13, 2, 3, 2]"
3744,3744,3744,Kensington and Chelsea,2021-06-07,Mountgrange Heritage - North Kensington,0,"Chesterton Road, London W10",0,0,pre-owned,3000000.0,Other,0,freehold,3 bed property for sale,51.519165,-0.215109,195.0,3,2,3,2021-06-07,3000000.0,1,0,1,Ladbroke Grove,506,13,"[19, 3, 0, 0]"
3745,3745,3745,Kensington and Chelsea,2021-06-07,Chestertons - Kensington,0,"Holland Road, Holland Park, London W14",0,0,pre-owned,725000.0,flat,0,share_of_freehold,2 bed flat for sale,51.503228,-0.214406,75.0,2,1,1,2021-06-07,725000.0,1,0,1,Shepherd's Bush (C),325,25,"[8, 2, 2, 2]"
3746,3746,3746,Kensington and Chelsea,2021-06-07,Hamptons - Notting Hill Sales,0,"Palace Court, London W2",0,0,pre-owned,1900000.0,flat,0,share_of_freehold,4 bed flat for sale,51.511436,-0.19192,122.0,4,1,1,2021-06-07,1900000.0,0,0,0,Chesham,361,106,"[16, 3, 3, 6]"
3747,3747,3747,Kensington and Chelsea,2021-06-07,Russell Simpson,0,"Upper Cheyne Row, Chelsea SW3",0,0,pre-owned,19950000.0,terraced,0,freehold,5 bed terraced house for sale,51.484564,-0.169835,186.0,5,6,5,2021-06-07,19950000.0,0,1,1,Chesham,1060,42,"[8, 6, 4, 2]"
3748,3748,3748,Kensington and Chelsea,2021-06-07,Homesite,0,"Lockton Street, North Kensington W10",0,0,pre-owned,499995.0,flat,0,leasehold,1 bed flat for sale,51.513355,-0.218163,52.0,1,1,1,2021-06-07,499995.0,1,0,0,Latimer Road,358,8,"[9, 3, 1, 1]"
3749,3749,3749,Kensington and Chelsea,2021-06-07,Henry & James,0,"Kinnerton Street, London SW1X",0,0,pre-owned,1545000.0,flat,0,Other,3 bed flat for sale,51.50018,-0.15747,108.0,3,2,1,2021-06-07,1550000.0,0,0,0,Knightsbridge,468,53,"[3, 3, 0, 1]"
3750,3750,3750,Kensington and Chelsea,2021-06-07,City & Urban International Shoreditch,0,"Connaught House, 21-23 Garway Road, Central London W2",0,0,pre-owned,670000.0,flat,0,Other,2 bed flat for sale,51.51508,-0.192107,51.0,2,1,0,2021-06-07,670000.0,0,0,0,Chesham,510,87,"[17, 3, 1, 7]"
3751,3751,3751,Kensington and Chelsea,2021-06-07,Russell Simpson,0,"Airlie Gardens, Kensington, London W8",0,0,pre-owned,13950000.0,terraced,0,freehold,5 bed terraced house for sale,51.505395,-0.198928,620.0,5,5,3,2021-06-07,13950000.0,0,1,0,Notting Hill Gate,463,41,"[7, 2, 5, 2]"
3752,3752,3752,Kensington and Chelsea,2021-06-07,London Land Group,0,"Onslow Gardens, South Kensington SW7",0,0,pre-owned,2495000.0,flat,0,share_of_freehold,2 bed flat for sale,51.4911,-0.17832,112.0,2,2,1,2021-06-07,2495000.0,0,1,1,Chesham,432,89,"[14, 10, 3, 1]"
3753,3753,3753,Kensington and Chelsea,2021-06-07,Ernest-Brooks International,0,"The Draycott Place, 10 Draycott Avenue, Sloane Square SW3",0,0,pre-owned,1750000.0,flat,0,freehold,2 bed flat for sale,51.491647,-0.162681,77.0,2,2,1,2021-06-07,1750000.0,0,0,0,Sloane Square,378,55,"[9, 7, 3, 2]"
3754,3754,3754,Kensington and Chelsea,2021-06-07,Knight Frank - Knightsbridge Sales,0,"First Street, London SW3",0,0,pre-owned,3300000.0,semi_detached,0,freehold,4 bed semi-detached house for sale,51.494114,-0.165291,168.0,4,3,2,2021-06-07,3300000.0,1,1,1,South Kensington,624,54,"[15, 7, 0, 1]"
3755,3755,3755,Kensington and Chelsea,2021-06-07,Keller Williams Prime Properties,1,"Roland Gardens, London SW7",0,0,pre-owned,950000.0,flat,0,share_of_freehold,2 bed flat for sale,51.488826,-0.180293,83.0,2,2,1,2021-06-07,950000.0,0,0,1,Gloucester Road,564,62,"[12, 6, 3, 0]"
3756,3756,3756,Kensington and Chelsea,2021-06-06,Mysize Myplace,1,"Chelsea, London SW6",0,0,new,749500.0,flat,0,leasehold,1 bed flat for sale,51.475247,-0.18415,46.0,1,1,1,2021-06-06,749500.0,0,1,1,Fulham Broadway,932,17,"[6, 1, 0, 0]"
3757,3757,3757,Kensington and Chelsea,2021-06-06,Martin & Co - Chelsea,1,"Coleridge Gardens, London SW10",0,0,pre-owned,750000.0,flat,0,Other,1 bed flat for sale,51.480873,-0.187823,59.0,1,1,1,2021-06-06,750000.0,0,1,0,Fulham Broadway,818,26,"[7, 4, 2, 1]"
3758,3758,3758,Kensington and Chelsea,2021-06-06,Stanley Chelsea,0,"Ifield Road, London SW10",0,0,pre-owned,700000.0,flat,0,Other,1 bed flat for sale,51.484798,-0.188215,69.0,1,1,1,2021-06-06,750000.0,0,0,0,West Brompton,587,27,"[7, 6, 2, 1]"
3759,3759,3759,Kensington and Chelsea,2021-06-05,Milton Stone,0,"Marloes Road, London W8",0,0,pre-owned,2800000.0,flat,0,share_of_freehold,4 bed flat for sale,51.498269,-0.192302,208.0,4,3,2,2021-06-05,2800000.0,0,0,0,High Street Kensington,258,55,"[11, 8, 0, 3]"
3760,3760,3760,Kensington and Chelsea,2021-06-04,Harrods Estates,0,"The Knightsbridge Apartments, Knightsbridge, London SW7",0,0,pre-owned,4975000.0,flat,0,share_of_freehold,2 bed flat for sale,51.501396,-0.163876,113.0,2,2,1,2021-06-04,4975000.0,1,1,1,Knightsbridge,183,60,"[2, 1, 0, 1]"
3761,3761,3761,Kensington and Chelsea,2021-06-04,Allsop LLP,0,"37 Cambridge Gardens, Ladbroke Grove, London W10",0,0,pre-owned,1800000.0,Other,1,leasehold,5 bed property for sale,51.518287,-0.209464,287.0,5,5,5,2021-06-04,1750000.0,0,0,0,Ladbroke Grove,212,48,"[13, 5, 3, 2]"
3762,3762,3762,Kensington and Chelsea,2021-06-04,Savills - Knightsbridge,0,"Queen's Gate Gardens, London SW7",0,0,pre-owned,1200000.0,flat,0,leasehold,2 bed flat for sale,51.495707,-0.182573,117.0,2,1,1,2021-06-04,1250000.0,0,0,1,Gloucester Road,196,65,"[24, 6, 2, 3]"
3763,3763,3763,Kensington and Chelsea,2021-06-04,Savills - Knightsbridge,0,"Onslow Square, London SW7",0,0,pre-owned,475000.0,flat,0,leasehold,2 bed flat for sale,51.493419,-0.173041,97.0,2,2,1,2021-06-04,475000.0,1,0,0,South Kensington,212,78,"[12, 6, 1, 0]"
3764,3764,3764,Kensington and Chelsea,2021-06-04,Domus Nova,0,"Lansdowne Road, Notting Hill, Kensington &amp; Chelsea W11",0,0,pre-owned,1100000.0,flat,0,Other,1 bed flat for sale,51.513283,-0.2074,64.0,1,1,1,2021-06-04,1100000.0,1,0,0,Ladbroke Grove,396,34,"[12, 6, 1, 2]"
3765,3765,3765,Kensington and Chelsea,2021-06-04,JLL - Kensington,0,"Warwick Gardens, London W14",0,0,pre-owned,800000.0,flat,0,leasehold,1 bed flat for sale,51.496518,-0.204266,69.0,1,1,1,2021-06-04,800000.0,0,0,0,Upminster,471,32,"[9, 4, 0, 3]"
3766,3766,3766,Kensington and Chelsea,2021-06-04,Martin & Co - Chelsea,1,"Carlyle Court, Chelsea Harbour, London SW10",0,0,pre-owned,900000.0,flat,0,Other,2 bed flat for sale,51.476478,-0.181214,86.0,2,2,1,2021-06-04,900000.0,1,1,1,Fulham Broadway,1073,17,"[9, 1, 0, 0]"
3767,3767,3767,Kensington and Chelsea,2021-06-04,Chestertons - Kensington,0,"Pater Street, Kensington, London W8",0,0,pre-owned,1200000.0,flat,0,leasehold,2 bed flat for sale,51.498233,-0.197629,91.0,2,2,1,2021-06-04,1200000.0,0,0,1,High Street Kensington,432,40,"[6, 7, 2, 2]"
3768,3768,3768,Kensington and Chelsea,2021-06-04,Notting Hill Residential,0,"Ladbroke Grove, London W10",0,0,pre-owned,360000.0,studio,0,share_of_freehold,Studio for sale,51.521294,-0.212042,35.0,0,1,1,2021-06-04,360000.0,0,0,1,Ladbroke Grove,415,28,"[20, 4, 2, 3]"
3769,3769,3769,Kensington and Chelsea,2021-06-04,Knight Frank - South Kensington Sales,0,"Onslow Gardens, London SW7",0,0,pre-owned,1450000.0,flat,0,freehold,2 bed flat for sale,51.491068,-0.178476,70.0,2,1,1,2021-06-04,1450000.0,0,0,1,Chesham,430,89,"[14, 10, 3, 1]"
3770,3770,3770,Kensington and Chelsea,2021-06-04,Harding Green,0,"Monterey Studios, 239 Kilburn Lane, London W10",0,0,pre-owned,750000.0,detached,0,freehold,4 bed detached house for sale,51.532974,-0.208892,121.0,4,2,2,2021-06-04,795000.0,1,0,1,Queen's Park,362,11,"[8, 5, 0, 3]"
3771,3771,3771,Kensington and Chelsea,2021-06-04,Moveli,0,"Queen's Gate, South Kensington, London SW7",0,0,pre-owned,2750000.0,flat,0,leasehold,3 bed flat for sale,51.494564,-0.178793,134.0,3,2,1,2021-06-04,2750000.0,1,0,0,Gloucester Road,335,94,"[19, 10, 2, 2]"
3772,3772,3772,Kensington and Chelsea,2021-06-03,Savills - Notting Hill,0,"Tavistock Road, London W11",0,0,pre-owned,795000.0,flat,0,leasehold,1 bed flat for sale,51.519336,-0.203974,53.0,1,1,1,2021-06-03,795000.0,1,0,0,Westbourne Park,246,60,"[14, 6, 3, 3]"
3773,3773,3773,Kensington and Chelsea,2021-06-03,Savills - Earl's Court,0,"Collingham Gardens, London SW5",0,0,pre-owned,1350000.0,flat,0,leasehold,2 bed flat for sale,51.492178,-0.188692,87.0,2,2,1,2021-06-03,1350000.0,0,0,1,Gloucester Road,464,78,"[10, 11, 1, 3]"
3774,3774,3774,Kensington and Chelsea,2021-06-03,Farrar & Co,0,"Onslow Square, London SW7",0,0,pre-owned,1250000.0,flat,0,leasehold,1 bed flat for sale,51.49342,-0.173017,73.0,1,1,1,2021-06-03,1250000.0,1,0,1,South Kensington,212,78,"[12, 6, 1, 0]"
