,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
7300,7300,7300,Tower Hamlets,2021-05-20,Sovereign House,0,"Bonner Road, London E2",0,0,pre-owned,425000.0,flat,0,Other,2 bed flat for sale,51.532299,-0.053578,49.0,2,1,1,2021-05-20,450000.0,0,1,0,Bethnal Green,578,22,"[7, 0, 0, 0]"
7301,7301,7301,Tower Hamlets,2021-05-20,Easthaus,0,"Wadeson Street, Bethnal Green, London E2",0,0,pre-owned,325000.0,flat,0,share_of_freehold,1 bed flat for sale,51.534044,-0.056414,31.0,1,1,1,2021-05-20,325000.0,1,0,0,Bethnal Green,647,27,"[7, 1, 0, 1]"
7302,7302,7302,Tower Hamlets,2021-05-20,Butler and Stag,1,"Morris Road, London E14",0,0,pre-owned,575000.0,flat,0,leasehold,2 bed flat for sale,51.518199,-0.016339,74.0,2,1,1,2021-05-20,575000.0,1,1,0,Devons Road,415,3,"[9, 1, 0, 0]"
7303,7303,7303,Tower Hamlets,2021-05-19,Love Your Home Ltd,0,"Metropolis Plaza, Mile End, London E3",0,0,pre-owned,570000.0,terraced,0,Other,1 bed terraced house for sale,51.524631,-0.029273,62.0,1,1,1,2021-05-19,570000.0,0,0,1,Chesham,389,15,"[7, 1, 0, 0]"
7304,7304,7304,Tower Hamlets,2021-05-19,Hamptons - Canary Wharf Sales,1,"Gainsborough House, 7 Victory Place, London E14",0,0,pre-owned,1500000.0,flat,0,leasehold,3 bed flat for sale,51.510597,-0.035132,84.0,3,3,2,2021-05-19,1500000.0,1,1,1,Limehouse,455,16,"[8, 1, 1, 2]"
7305,7305,7305,Tower Hamlets,2021-05-19,Savills - Hackney Wick Fish Island RDS,1,"Long &amp; Waterson Apartments, 7 Long Street, Hackney, London E2",0,0,new,660000.0,flat,0,leasehold,2 bed flat for sale,51.5329697052632,-0.0720694736842105,929.0,2,1,1,2021-05-19,660000.0,0,0,1,Shoreditch,987,34,"[10, 3, 0, 2]"
7306,7306,7306,Tower Hamlets,2021-05-19,Victorstone Property Consultants,1,"Tredegar Terrace, Bow, London E3",0,0,pre-owned,850000.0,terraced,0,share_of_freehold,3 bed terraced house for sale,51.528046,-0.031683,93.0,3,2,1,2021-05-19,850000.0,0,0,1,Mile End,405,19,"[8, 4, 0, 0]"
7307,7307,7307,Tower Hamlets,2021-05-19,LiFE Residential - Royal Wharf,0,"Susan Constant Court, 14 Newport Avenue, London E14",0,0,pre-owned,375000.0,flat,0,leasehold,1 bed flat for sale,51.507587,-0.001959,49.0,1,1,1,2021-05-19,400000.0,1,1,0,East India,184,14,"[1, 0, 2, 1]"
7308,7308,7308,Tower Hamlets,2021-05-19,Hurford Salvi Carr - Aldgate,0,"Piazza Walk, London E1",0,0,pre-owned,980000.0,flat,0,Other,1 bed flat for sale,51.513498,-0.069256,59.0,1,1,1,2021-05-19,960000.0,0,0,1,Aldgate East,299,104,"[18, 9, 2, 7]"
7309,7309,7309,Tower Hamlets,2021-05-19,"Purplebricks, Head Office",1,"435 The Highway, London E1W",0,0,pre-owned,600000.0,flat,0,leasehold,3 bed flat for sale,51.510031,-0.047102,83.0,3,2,1,2021-05-19,625000.0,0,1,0,Limehouse,536,11,"[8, 3, 1, 0]"
7310,7310,7310,Tower Hamlets,2021-05-19,Hamptons - Tower Bridge Sales,1,"East Smithfield, London E1W",0,0,pre-owned,530000.0,flat,0,leasehold,2 bed flat for sale,51.508681,-0.069581,77.0,2,2,1,2021-05-19,575000.0,1,0,0,Tower Gateway,387,46,"[6, 4, 2, 2]"
7311,7311,7311,Tower Hamlets,2021-05-19,MyLondonHome - Canary Wharf,1,"10 Park Drive, Canary Wharf E14",0,0,new,950000.0,flat,0,leasehold,2 bed flat for sale,51.502442,-0.014017,81.0,2,2,1,2021-05-19,950000.0,1,1,0,Chesham,695,54,"[3, 3, 2, 1]"
7312,7312,7312,Tower Hamlets,2021-05-19,Knight Frank - City & East New Homes,1,"Apartment 4905, One Park Drive, Canary Wharf, London E14",0,0,new,1535000.0,flat,0,leasehold,2 bed flat for sale,51.502441,-0.014933,100.0,2,2,1,2021-05-19,1535000.0,1,0,0,Chesham,815,57,"[4, 3, 2, 2]"
