,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
18100,18100,18100,Richmond upon Thames,2021-01-25,Featherstone Leigh - Richmond Sales,1,"Corsellis Square, Twickenham TW1",0,0,pre-owned,2100000.0,detached,0,freehold,5 bed detached house for sale,51.463658,-0.321341,279.0,5,4,2,2021-01-25,2250000.0,1,1,1,Richmond,1578,2,"[1, 2, 0, 0]"
18101,18101,18101,Richmond upon Thames,2021-01-23,Savills - East Sheen,0,"Temple Sheen Road, East Sheen, London SW14",0,0,pre-owned,2750000.0,detached,0,freehold,5 bed detached house for sale,51.461636,-0.274936,279.0,5,3,3,2021-01-23,2990000.0,0,1,1,Kew Gardens,1528,9,"[5, 1, 0, 1]"
18102,18102,18102,Richmond upon Thames,2021-01-22,Dexters - Richmond,0,"Lambert Avenue, Richmond TW9",0,0,pre-owned,799950.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.466355,-0.282082,112.0,3,2,1,2021-01-22,899950.0,0,0,1,Kew Gardens,1046,0,"[5, 0, 0, 1]"
18103,18103,18103,Richmond upon Thames,2021-01-20,Savills - Barnes,0,"Riverview Gardens, Barnes, London SW13",0,0,pre-owned,1500000.0,flat,0,share_of_freehold,2 bed flat for sale,51.486782,-0.230475,133.0,2,2,1,2021-01-20,1500000.0,1,0,1,Upminster,4243,17,"[5, 1, 2, 1]"
18104,18104,18104,Richmond upon Thames,2021-01-20,Websters Estate Agents,0,"Field Lane, Teddington TW11",0,0,pre-owned,735000.0,terraced,0,Other,2 bed terraced house for sale,51.425553,-0.330423,72.0,2,1,1,2021-01-20,735000.0,0,0,1,Richmond,4244,23,"[4, 2, 0, 1]"
18105,18105,18105,Richmond upon Thames,2021-01-19,Websters Estate Agents,0,"Broad Street, Teddington TW11",0,0,pre-owned,350000.0,flat,0,Other,1 bed flat for sale,51.426195,-0.335146,69.0,1,1,1,2021-01-19,350000.0,0,1,0,Richmond,4135,22,"[4, 3, 0, 2]"
18106,18106,18106,Richmond upon Thames,2021-01-14,Dexters - Richmond,1,"Sheen Road, Richmond TW9",0,0,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.460839,-0.291309,65.0,2,1,1,2021-01-14,485000.0,0,0,0,Richmond,738,5,"[8, 0, 0, 0]"
18107,18107,18107,Richmond upon Thames,2021-01-13,Snellers - St Margarets,1,"Heathcote Road, Twickenham TW1",0,0,pre-owned,2750000.0,semi_detached,0,freehold,6 bed semi-detached house for sale,51.457542,-0.317919,381.0,6,4,4,2021-01-13,2750000.0,0,0,0,Richmond,1283,12,"[1, 2, 0, 1]"
18108,18108,18108,Richmond upon Thames,2021-01-11,Dexters - Hampton,0,"Kings Paddock, Park Close, Hampton TW12",0,0,pre-owned,415000.0,flat,0,share_of_freehold,2 bed flat for sale,51.414337,-0.35896,72.0,2,1,1,2021-01-11,429950.0,0,0,1,Hounslow Central,5288,3,"[1, 0, 0, 0]"
18109,18109,18109,Sutton,2021-07-09,Fine & Country - Cheam,1,"Golf Side, Cheam, Sutton SM2",0,0,pre-owned,3250000.0,detached,0,leasehold,5 bed detached house for sale,51.3417,-0.21592,611.0,5,3,4,2021-07-09,3250000.0,0,0,1,Morden,5580,0,"[0, 0, 0, 0]"
