,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
10600,10600,10600,Wandsworth,2021-03-30,Rampton Baseley,0,"Limburg Road, London SW11",0,0,pre-owned,1300000.0,terraced,0,freehold,5 bed terraced house for sale,51.461397,-0.166101,175.0,5,3,2,2021-03-30,1300000.0,1,0,1,Clapham South,1336,61,"[7, 3, 1, 4]"
10601,10601,10601,Wandsworth,2021-03-30,Cluttons - Chelsea,0,"Worcester Gardens, London SW11",0,0,pre-owned,950000.0,flat,0,leasehold,4 bed flat for sale,51.459514,-0.161325,128.0,4,2,1,2021-03-30,995000.0,0,1,0,Clapham South,1015,50,"[8, 3, 0, 3]"
10602,10602,10602,Wandsworth,2021-03-30,Savills - Clapham,0,"Ramsden Road, London SW12",0,0,pre-owned,900000.0,terraced,0,freehold,4 bed terraced house for sale,51.449446,-0.155296,92.0,4,2,1,2021-03-30,950000.0,0,1,1,Chesham,601,12,"[11, 1, 0, 3]"
10603,10603,10603,Wandsworth,2021-03-30,Moveli,0,"Wells Place, London SW18",0,0,pre-owned,900000.0,terraced,0,Other,4 bed terraced house for sale,51.44836,-0.185521,133.0,4,3,1,2021-03-30,900000.0,0,1,1,Chesham,1246,7,"[5, 1, 0, 2]"
10604,10604,10604,Wandsworth,2021-03-30,Hamptons - Battersea and Wandsworth Sales,0,"Nightingale Lane, London SW12",0,0,pre-owned,550000.0,flat,0,share_of_freehold,2 bed flat for sale,51.449058,-0.162829,51.0,2,1,2,2021-03-30,550000.0,0,0,0,Balham,1068,8,"[8, 1, 0, 0]"
10605,10605,10605,Wandsworth,2021-03-30,Property Inside London,0,"Riverlight 2, Nine Elms, London SW8",0,0,pre-owned,675000.0,flat,0,leasehold,1 bed flat for sale,51.48223,-0.137392,50.0,1,1,1,2021-03-30,675000.0,1,1,1,Chesham,818,10,"[3, 0, 0, 1]"
10606,10606,10606,Wandsworth,2021-03-30,Marsh & Parsons - Clapham,0,"Wandsworth Road, London SW8",0,0,pre-owned,850000.0,terraced,0,freehold,3 bed terraced house for sale,51.469356,-0.141012,107.0,3,1,2,2021-03-30,850000.0,0,0,1,Clapham Common,814,13,"[5, 1, 1, 0]"
10607,10607,10607,Wandsworth,2021-03-30,Knight Frank - Wandsworth Sales,0,"Trefoil Road, Wandsworth, London SW18",0,0,pre-owned,1595000.0,terraced,0,Other,5 bed terraced house for sale,51.456383,-0.182042,204.0,5,4,2,2021-03-30,1650000.0,0,0,1,Chesham,1842,19,"[8, 1, 0, 0]"
10608,10608,10608,Wandsworth,2021-03-30,Ballymore - Embassy Gardens,1,"Embassy Gardens Marketing Suite, 3 Viaduct Gardens, Nine Elms, London SW11",0,0,new,1260000.0,flat,0,leasehold,2 bed flat for sale,51.482054,-0.130488,75.0,2,2,1,2021-03-30,1260000.0,1,0,1,Vauxhall,619,18,"[3, 2, 0, 2]"
10609,10609,10609,Wandsworth,2021-03-30,Martin & Co Battersea Reach,0,"Juniper Drive, London SW18",0,0,pre-owned,435000.0,flat,0,Other,1 bed flat for sale,51.463207,-0.18562,55.0,1,1,1,2021-03-30,445000.0,1,0,1,Chesham,1442,17,"[6, 2, 0, 1]"
