,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
7700,7700,7700,Tower Hamlets,2021-04-07,MyLondonHome - Canary Wharf,1,"The Silk District, The Georgette North, Whitechapel E1",0,0,new,1225000.0,flat,0,leasehold,3 bed flat for sale,51.518643,-0.057309,118.0,3,2,1,2021-04-07,1225000.0,1,1,1,Whitechapel,283,29,"[17, 6, 1, 2]"
7701,7701,7701,Tower Hamlets,2021-04-07,London Property Zone,1,"Alie Street, Aldgate E1",0,0,new,890000.0,flat,0,leasehold,2 bed flat for sale,51.514581,-0.068828,87.0,2,2,0,2021-04-07,890000.0,1,0,0,Aldgate East,297,115,"[20, 10, 2, 6]"
7702,7702,7702,Tower Hamlets,2021-04-07,Fisks London,1,"Westferry Road, London E14",0,0,pre-owned,544950.0,flat,0,share_of_freehold,2 bed flat for sale,51.502456,-0.027008,73.0,2,2,1,2021-04-07,550000.0,1,1,0,Chesham,623,31,"[3, 1, 0, 1]"
7703,7703,7703,Tower Hamlets,2021-04-07,Dexters - Wapping,0,"Artichoke Hill, London E1W",0,0,pre-owned,529000.0,flat,0,leasehold,2 bed flat for sale,51.508862,-0.063228,62.0,2,1,1,2021-04-07,555000.0,1,0,0,Shadwell,546,19,"[8, 4, 2, 3]"
7704,7704,7704,Tower Hamlets,2021-04-07,Property Inside London,1,"Charrington Tower, 11 Biscayne Avenue, Canary Wharf, London E14",0,0,pre-owned,700000.0,flat,0,leasehold,2 bed flat for sale,51.506822,-0.005507,77.0,2,2,1,2021-04-07,650000.0,1,1,0,Blackwall,351,8,"[1, 1, 0, 1]"
7705,7705,7705,Tower Hamlets,2021-04-06,London Property Zone,1,"Alie Street, Aldgate E1",0,0,new,890000.0,flat,0,leasehold,2 bed flat for sale,51.514581,-0.068828,87.0,2,2,0,2021-04-06,890000.0,1,0,0,Aldgate East,297,115,"[20, 10, 2, 6]"
7706,7706,7706,Tower Hamlets,2021-04-06,Property Inside London,1,"Arena Tower, 25 Crossharbour Plaza, Canary Wharf, London E14",0,0,pre-owned,680000.0,flat,0,leasehold,2 bed flat for sale,51.497206,-0.015406,68.0,2,2,1,2021-04-06,680000.0,1,1,1,Crossharbour & London Arena,207,18,"[6, 4, 1, 2]"
7707,7707,7707,Tower Hamlets,2021-04-06,Kings Group - Hackney,0,"Warner Place, London E2",0,0,pre-owned,400000.0,flat,0,leasehold,2 bed flat for sale,51.530605,-0.065716,5.0,2,1,1,2021-04-06,400000.0,0,0,0,Chesham,863,21,"[10, 2, 0, 2]"
7708,7708,7708,Tower Hamlets,2021-04-06,Savills - Hackney Wick Fish Island RDS,1,"Hackney Road, London E2",0,0,new,485000.0,flat,0,leasehold,1 bed flat for sale,51.531201,-0.072177,45.0,1,1,1,2021-04-06,485000.0,1,0,0,Shoreditch,849,36,"[11, 3, 1, 3]"
7709,7709,7709,Tower Hamlets,2021-04-06,Savills - Wapping,0,"Doughty Court, Prusom Street, London E1W",0,0,pre-owned,500000.0,flat,0,leasehold,3 bed flat for sale,51.50591,-0.057811,79.0,3,1,1,2021-04-06,525000.0,1,1,0,Wapping,232,11,"[6, 0, 0, 1]"
7710,7710,7710,Tower Hamlets,2021-04-06,Dockley's,1,"South Quay Plaza, Canary Wharf E14",0,0,new,995000.0,flat,0,Other,2 bed flat for sale,51.500301,-0.017484,90.0,2,2,1,2021-04-06,995000.0,1,0,1,South Quay,126,45,"[6, 3, 1, 2]"
7711,7711,7711,Tower Hamlets,2021-04-06,Parkstone Properties,1,"Link House, Bow Road, London E3",0,0,pre-owned,460000.0,flat,0,share_of_freehold,2 bed flat for sale,51.529098,-0.01773,75.0,2,2,1,2021-04-06,475000.0,1,0,0,Bow Church,262,3,"[6, 3, 0, 2]"
7712,7712,7712,Tower Hamlets,2021-04-06,JLL - City,1,"Cavell Street, London E1",0,0,new,615000.0,flat,0,leasehold,1 bed flat for sale,51.517572,-0.057157,58.0,1,1,1,2021-04-06,615000.0,0,0,1,Whitechapel,366,30,"[17, 10, 1, 3]"
7713,7713,7713,Tower Hamlets,2021-04-06,Stirling Ackroyd - Shoreditch,1,"Stepney City Apartments, 49 Clark Street, London E1",0,0,pre-owned,500000.0,flat,0,leasehold,2 bed flat for sale,51.516351,-0.05262,58.0,2,1,1,2021-04-06,500000.0,0,0,0,Shadwell,502,19,"[15, 8, 0, 1]"
