,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
10800,10800,10800,Wandsworth,2021-02-18,Savills - Wandsworth,0,"St. Ann's Hill, London SW18",0,0,pre-owned,1100000.0,semi_detached,0,freehold,4 bed semi-detached house for sale,51.453937,-0.187774,143.0,4,2,1,2021-02-18,1250000.0,0,1,1,Southfields,1437,19,"[6, 1, 2, 4]"
10801,10801,10801,Wandsworth,2021-02-17,Savills - Wandsworth,0,"Heathfield Gardens, Wandsworth, London SW18",0,0,pre-owned,3750000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.453684,-0.18017,364.0,5,5,1,2021-02-17,3750000.0,0,1,1,Tooting Bec,1879,2,"[5, 0, 0, 0]"
10802,10802,10802,Wandsworth,2021-02-17,Fine & Country Putney,0,"Hotham Hall, Hotham Road, Putney SW15",0,0,pre-owned,3250000.0,flat,0,Other,3 bed flat for sale,51.465006,-0.22178,279.0,3,2,3,2021-02-17,3395000.0,0,1,1,Upminster,845,37,"[6, 2, 0, 4]"
10803,10803,10803,Wandsworth,2021-02-17,Barnard Marcus - Battersea,1,"Grant Road, London SW11",0,0,pre-owned,400000.0,flat,0,leasehold,2 bed flat for sale,51.465616,-0.171431,77.0,2,2,1,2021-02-17,400000.0,0,1,0,Clapham South,1931,15,"[9, 3, 0, 4]"
10804,10804,10804,Wandsworth,2021-02-17,Savills - Battersea Park,0,"Prince Of Wales Mansions, Prince Of Wales Drive, London SW11",0,0,pre-owned,875000.0,flat,0,leasehold,2 bed flat for sale,51.476624,-0.151406,72.0,2,2,1,2021-02-17,875000.0,1,0,0,Chesham,1576,15,"[7, 1, 0, 2]"
10805,10805,10805,Wandsworth,2021-02-17,Copperstones Ltd.,0,"Battersea Power Station, Nine Elms, London SW8",0,0,pre-owned,1350000.0,flat,0,leasehold,2 bed flat for sale,51.481675,-0.144907,93.0,2,2,1,2021-02-17,1400000.0,0,0,1,Chesham,1512,13,"[3, 1, 1, 3]"
10806,10806,10806,Wandsworth,2021-02-17,London Property Guru,0,"1, Eastfields Avenue, Wandsworth SW18",0,0,pre-owned,725000.0,flat,0,leasehold,2 bed flat for sale,51.461845,-0.198205,76.0,2,2,1,2021-02-17,725000.0,0,1,0,Chesham,861,9,"[5, 0, 1, 0]"
10807,10807,10807,Wandsworth,2021-02-17,Stonebridge and Co - Fine and Country,0,"Hotham Road, London SW15",0,0,pre-owned,3250000.0,flat,0,leasehold,3 bed flat for sale,51.464768,-0.222034,279.0,3,2,3,2021-02-17,3395000.0,0,1,1,Upminster,893,34,"[6, 2, 0, 4]"
10808,10808,10808,Wandsworth,2021-02-17,MyLondonHome Battersea,1,"Roof Gardens, Battersea Power Station, Battersea SW11",0,0,new,1800000.0,flat,0,leasehold,2 bed flat for sale,51.479884,-0.143642,89.0,2,2,1,2021-02-17,1800000.0,0,0,1,Pimlico,1695,20,"[4, 2, 1, 3]"
10809,10809,10809,Wandsworth,2021-02-17,MyLondonHome Battersea,1,"Roof Gardens, Battersea Power Station, Battersea SW11",0,0,new,1750000.0,flat,0,leasehold,2 bed flat for sale,51.47959,-0.141882,89.0,2,2,1,2021-02-17,1750000.0,0,0,1,Pimlico,1636,21,"[4, 1, 1, 3]"
