,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
17100,17100,17100,Newham,2021-06-10,McKenzie Homes,1,"Pontoon Docks, London E16",0,0,new,485000.0,flat,0,Other,2 bed flat for sale,51.501639,0.030851,70.0,2,2,1,2021-06-10,485000.0,1,0,0,Prince Regent,1257,3,"[2, 1, 0, 0]"
17101,17101,17101,Newham,2021-06-10,McKenzie Homes,1,"Pontoon Docks, London E16",0,0,new,350000.0,flat,0,Other,1 bed flat for sale,51.501639,0.030851,70.0,1,1,1,2021-06-10,350000.0,1,0,0,Prince Regent,1257,3,"[2, 1, 0, 0]"
17102,17102,17102,Newham,2021-06-09,Strike,0,"Stopford Road, London E13",0,0,pre-owned,325000.0,flat,0,leasehold,2 bed flat for sale,51.534235,0.022235,20.0,2,1,1,2021-06-09,350000.0,0,0,0,Plaistow,537,4,"[7, 2, 0, 0]"
17103,17103,17103,Newham,2021-06-08,Property Inside London,0,"Liner House, 30 Schooner Road, Royal Wharf, London E16",0,0,pre-owned,595000.0,flat,0,leasehold,2 bed flat for sale,51.499702,0.02985,95.0,2,2,1,2021-06-08,620000.0,1,0,1,Chesham,1465,2,"[2, 1, 0, 0]"
17104,17104,17104,Newham,2021-06-08,LiFE Residential - Royal Wharf,0,"Royal Eden Docks, Western Gateway E16",0,0,pre-owned,660000.0,flat,0,Other,2 bed flat for sale,51.508238,0.021575,73.0,2,2,1,2021-06-08,660000.0,0,0,1,Royal Victoria,229,14,"[3, 2, 1, 0]"
17105,17105,17105,Newham,2021-06-08,Hertford Property,0,"Western Gateway, London E16",0,0,pre-owned,480000.0,flat,0,freehold,2 bed flat for sale,51.508331,0.019274,73.0,2,2,1,2021-06-08,480000.0,1,0,0,Royal Victoria,93,14,"[4, 2, 0, 0]"
17106,17106,17106,Newham,2021-06-08,Hector Godwin Homes,0,"Victoria Road, London E13",0,0,pre-owned,525000.0,flat,0,leasehold,3 bed flat for sale,51.530395,0.019529,86.0,3,2,1,2021-06-08,525000.0,1,0,0,Plaistow,257,6,"[3, 4, 0, 1]"
17107,17107,17107,Newham,2021-06-08,Hector Godwin Homes,0,"Victoria Road, London E13",0,0,pre-owned,475000.0,flat,0,leasehold,2 bed flat for sale,51.530395,0.019529,74.0,2,2,1,2021-06-08,475000.0,1,0,0,Plaistow,257,6,"[3, 4, 0, 1]"
17108,17108,17108,Newham,2021-06-08,MyLondonHome - Canary Wharf,0,"Pendant Court, 4 Shipwright Street, Royal Wharf E16",0,0,pre-owned,440000.0,flat,0,leasehold,1 bed flat for sale,51.500276,0.026052,56.0,1,1,1,2021-06-08,440000.0,0,0,1,Chesham,1434,2,"[2, 1, 0, 0]"
17109,17109,17109,Newham,2021-06-08,Hector Godwin Homes,0,"Victoria Road, London E13",0,0,pre-owned,375000.0,flat,0,leasehold,1 bed flat for sale,51.530395,0.019529,51.0,1,1,1,2021-06-08,375000.0,1,0,0,Plaistow,257,6,"[3, 4, 0, 1]"
17110,17110,17110,Newham,2021-06-07,Keatons - Stratford,0,"Lonsdale Avenue, East Ham, London E6",0,0,pre-owned,435000.0,terraced,0,freehold,3 bed terraced house for sale,51.521827,0.05255,93.0,3,1,1,2021-06-07,435000.0,1,0,1,Beckton,870,1,"[5, 0, 0, 1]"
17111,17111,17111,Newham,2021-06-07,Keatons - Stratford,1,"Bridgepoint Lofts, 6 Shaftesbury Road, London E7",0,0,pre-owned,350000.0,flat,0,leasehold,2 bed flat for sale,51.540385,0.0383,75.0,2,1,1,2021-06-07,375000.0,0,0,0,Upton Park,647,6,"[5, 0, 0, 5]"
17112,17112,17112,Newham,2021-06-07,Keystones Properties,0,"Barrier Point Road, London E16",0,0,pre-owned,425000.0,flat,0,leasehold,1 bed flat for sale,51.499459,0.032094,102.0,1,0,0,2021-06-07,425000.0,1,0,0,Prince Regent,1373,2,"[2, 1, 0, 0]"
17113,17113,17113,Newham,2021-06-07,McKenzie Homes,1,"Canning Town, London E16",0,0,new,450000.0,flat,0,Other,2 bed flat for sale,51.515359,0.009596,74.0,2,1,1,2021-06-07,450000.0,1,0,0,Canning Town,252,14,"[3, 2, 0, 4]"
17114,17114,17114,Newham,2021-06-07,JLL - Stratford,0,"High Street, London E15",0,0,pre-owned,545000.0,flat,0,leasehold,2 bed flat for sale,51.534024,-0.007605,70.0,2,2,1,2021-06-07,559950.0,1,0,0,Pudding Mill Lane,413,3,"[3, 3, 2, 0]"
17115,17115,17115,Newham,2021-06-06,Barratt London - Upton Gardens,1,"""St Pier Court"" at 1 Academy House, Thunderer Street, London E13",0,0,new,523000.0,flat,0,leasehold,3 bed flat for sale,51.53246,0.037413,86.0,3,2,1,2021-06-06,523000.0,1,1,1,Upton Park,308,5,"[6, 0, 1, 3]"
17116,17116,17116,Newham,2021-06-05,Madison Brook International E16,0,"Caxton Street North, Canning Town E16",0,0,pre-owned,650000.0,flat,0,Other,2 bed flat for sale,51.51065,0.012658,84.0,2,2,1,2021-06-05,650000.0,1,1,0,Chesham,406,9,"[3, 2, 0, 2]"
17117,17117,17117,Newham,2021-06-04,LiFE Residential - Royal Wharf,0,"Sovereign Tower, 1 Emily Street E16",0,0,pre-owned,350000.0,flat,0,leasehold,1 bed flat for sale,51.511402,0.012232,52.0,1,1,1,2021-06-04,350000.0,1,0,0,Canning Town,358,8,"[3, 2, 0, 3]"
17118,17118,17118,Newham,2021-06-04,LiFE Residential - Royal Wharf,1,"Sky View Tower, 12 High Street, London E15",0,0,pre-owned,370000.0,flat,0,leasehold,1 bed flat for sale,51.53045,-0.013182,56.0,1,1,1,2021-06-04,370000.0,0,0,1,Pudding Mill Lane,455,2,"[4, 2, 0, 2]"
17119,17119,17119,Newham,2021-06-04,Dockley's,1,"Amelia House, London City Island E14",0,0,new,850000.0,maisonette,0,Other,2 bed maisonette for sale,51.513165,0.005892,94.0,2,2,1,2021-06-04,850000.0,0,0,1,Canning Town,237,11,"[1, 1, 0, 4]"
17120,17120,17120,Newham,2021-06-04,Dockley's,0,"Amelia House, London City Island E14",0,0,pre-owned,370000.0,studio,0,Other,Studio for sale,51.513165,0.005892,41.0,0,1,1,2021-06-04,370000.0,1,0,1,Canning Town,237,11,"[1, 1, 0, 4]"
17121,17121,17121,Newham,2021-06-04,JOHNS&CO - Royal Wharf,1,"John Cabot House, Royal Wharf E16",0,0,new,338000.0,studio,0,Other,Studio for sale,51.5022758906883,0.0501222591093117,47.0,0,1,0,2021-06-04,338000.0,0,0,0,Royal Albert,1246,4,"[2, 1, 0, 0]"
17122,17122,17122,Newham,2021-06-04,EBL Investment,1,"41 Lyeel Street, London, Canary Wharf E14",0,0,new,410000.0,flat,0,leasehold,1 bed flat for sale,51.512554,0.005899,48.0,1,1,1,2021-06-04,410000.0,1,1,1,Canning Town,283,11,"[2, 1, 0, 4]"
17123,17123,17123,Newham,2021-06-04,JOHNS&CO - Royal Wharf,0,"16.H.07 Townhouse, Royal Wharf, London E16",0,0,pre-owned,1150000.0,Other,0,Other,4 bed property for sale,51.500969,0.030547,46.0,4,4,1,2021-06-04,1253250.0,1,0,1,Prince Regent,1319,3,"[2, 1, 0, 0]"
17124,17124,17124,Newham,2021-06-04,"Doorsteps.co.uk, National",1,"Jutland Road, London E13",0,0,pre-owned,500000.0,terraced,0,freehold,5 bed terraced house for sale,51.521152,0.022551,112.0,5,2,1,2021-06-04,500000.0,0,1,1,Plaistow,981,9,"[8, 4, 0, 0]"
17125,17125,17125,Newham,2021-06-04,Dockley's,1,"Amelia House, London City Island E14",0,0,new,800000.0,flat,0,Other,2 bed flat for sale,51.513165,0.005892,78.0,2,2,1,2021-06-04,800000.0,1,1,1,Canning Town,237,11,"[1, 1, 0, 4]"
17126,17126,17126,Newham,2021-06-03,LiFE Residential - Royal Wharf,1,"Pinnacle House, 4 Schooner Road, Royal Wharf E16",0,0,new,425000.0,flat,0,leasehold,1 bed flat for sale,51.499583,0.027672,61.0,1,1,1,2021-06-03,425000.0,0,0,0,Chesham,1521,2,"[2, 1, 0, 0]"
17127,17127,17127,Newham,2021-06-03,Urban Moves,0,"Burford Wharf Apartments, 3 Cam Road, London E15",0,1,pre-owned,210000.0,flat,0,leasehold,1 bed flat for sale,51.536702,-0.001115,53.0,1,0,0,2021-06-03,210000.0,1,1,0,Stratford,988,13,"[9, 5, 1, 1]"
17128,17128,17128,Newham,2021-06-03,Ernest-Brooks International,0,"Waterman House, New Garden Quarter, Stratford E15",0,0,pre-owned,710000.0,flat,0,Other,3 bed flat for sale,51.545271,-0.000377,102.0,3,2,1,2021-06-03,710000.0,1,1,1,Stratford,573,45,"[10, 3, 3, 10]"
17129,17129,17129,Newham,2021-06-03,JOHNS&CO - Royal Wharf,0,"Flotilla House, Royal Wharf, London E16",0,0,pre-owned,665000.0,flat,0,Other,2 bed flat for sale,51.498841,0.026721,13.0,2,2,1,2021-06-03,665000.0,1,0,0,Chesham,1610,2,"[2, 1, 0, 0]"
17130,17130,17130,Newham,2021-06-03,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,930000.0,flat,0,leasehold,3 bed flat for sale,51.5328985460123,0.0092343558282208,95.0,3,2,1,2021-06-03,930000.0,0,0,1,West Ham,582,12,"[7, 2, 0, 2]"
17131,17131,17131,Newham,2021-06-03,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,750000.0,flat,0,leasehold,2 bed flat for sale,51.5328985460123,0.0092343558282208,80.0,2,2,1,2021-06-03,750000.0,0,0,1,West Ham,582,12,"[7, 2, 0, 2]"
17132,17132,17132,Newham,2021-06-03,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,532000.0,flat,0,leasehold,1 bed flat for sale,51.5328985460123,0.0092343558282208,57.0,1,1,1,2021-06-03,532000.0,0,0,1,West Ham,582,12,"[7, 2, 0, 2]"
17133,17133,17133,Newham,2021-06-03,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,475000.0,studio,0,leasehold,Studio for sale,51.5328985460123,0.0092343558282208,44.0,0,1,1,2021-06-03,475000.0,0,0,1,West Ham,582,12,"[7, 2, 0, 2]"
17134,17134,17134,Newham,2021-06-03,Pioneer Property Group,1,"North Woolwich, London E16",0,0,new,585000.0,flat,0,leasehold,3 bed flat for sale,51.499689,0.063211,86.0,3,2,1,2021-06-03,585000.0,1,0,0,Cyprus,1389,3,"[3, 0, 0, 0]"
17135,17135,17135,Newham,2021-06-03,Pioneer Property Group,1,"North Woolwich, London E16",0,0,new,495000.0,flat,0,leasehold,2 bed flat for sale,51.499689,0.063211,68.0,2,2,1,2021-06-03,495000.0,1,0,0,Cyprus,1389,3,"[3, 0, 0, 0]"
17136,17136,17136,Newham,2021-06-03,Pioneer Property Group,1,"North Woolwich, London E16",0,0,new,372000.0,flat,0,leasehold,1 bed flat for sale,51.499689,0.063211,51.0,1,1,1,2021-06-03,372000.0,1,0,0,Cyprus,1389,3,"[3, 0, 0, 0]"
17137,17137,17137,Newham,2021-06-03,Pioneer Property Group,1,"North Woolwich, London E16",0,0,new,357500.0,studio,0,leasehold,Studio for sale,51.499689,0.063211,43.0,0,1,1,2021-06-03,357500.0,1,0,0,Cyprus,1389,3,"[3, 0, 0, 0]"
