,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
16900,16900,16900,Merton,2021-04-01,Hawes & Co - Wimbledon Village,1,"High Street, Wimbledon Village, London SW19",0,0,pre-owned,425000.0,flat,0,leasehold,1 bed flat for sale,51.42462,-0.2166,55.0,1,1,1,2021-04-01,445000.0,0,0,0,Wimbledon,610,24,"[2, 1, 0, 1]"
16901,16901,16901,Merton,2021-03-31,Fuller Gilbert,1,"Carlton Park Avenue, Raynes Park SW20",0,0,pre-owned,525000.0,flat,0,Other,3 bed flat for sale,51.409469,-0.225531,114.0,3,0,0,2021-03-31,550000.0,0,0,0,Wimbledon,1555,14,"[3, 1, 0, 3]"
16902,16902,16902,Merton,2021-03-30,Robert Holmes,0,"The Downs, Wimbledon SW20",0,0,pre-owned,4150000.0,detached,0,freehold,6 bed detached house for sale,51.416253,-0.223276,93.0,6,0,0,2021-03-30,4150000.0,1,0,1,Wimbledon,1134,1,"[11, 0, 0, 0]"
16903,16903,16903,Merton,2021-03-30,Barnard Marcus - Southfields,0,"Wimbledon Park Side, London SW19",0,0,pre-owned,635000.0,flat,0,leasehold,3 bed flat for sale,51.443855,-0.222378,88.0,3,1,1,2021-03-30,675000.0,0,1,0,Southfields,1061,0,"[3, 0, 0, 1]"
16904,16904,16904,Merton,2021-03-29,"Purplebricks, Head Office",0,"Grove Road, Wimbledon SW19",0,0,pre-owned,775000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.417497,-0.184742,121.0,5,2,2,2021-03-29,800000.0,1,0,1,Chesham,479,23,"[5, 2, 1, 3]"
16905,16905,16905,Merton,2021-03-29,Rice and Roman,0,"Arterberry Road, Wimbledon SW20",1,0,pre-owned,300000.0,flat,0,leasehold,1 bed flat for sale,51.416311,-0.227007,36.0,1,1,1,2021-03-29,300000.0,0,1,1,Wimbledon,1487,1,"[11, 0, 0, 0]"
16906,16906,16906,Merton,2021-03-27,Strike,1,"Durnsford Road, London SW19",0,0,pre-owned,300000.0,flat,0,leasehold,1 bed flat for sale,51.428898,-0.190533,41.0,1,1,1,2021-03-27,300000.0,1,1,1,Wimbledon Park,772,5,"[2, 1, 0, 2]"
16907,16907,16907,Merton,2021-03-26,Brinkley's Estate Agents,0,"Edge Hill Court, Wimbledon, Wimbledon SW19",0,0,pre-owned,535000.0,flat,0,share_of_freehold,2 bed flat for sale,51.416389,-0.220423,74.0,2,1,1,2021-03-26,535000.0,0,1,1,Wimbledon,953,1,"[11, 0, 0, 0]"
16908,16908,16908,Merton,2021-03-26,Andrew Scott Robertson,1,"Kenilworth Avenue, London SW19",0,0,pre-owned,1250000.0,Other,0,Other,5 bed property for sale,51.430908,-0.198605,199.0,5,3,2,2021-03-26,1250000.0,0,0,1,Wimbledon Park,370,8,"[3, 1, 0, 0]"
16909,16909,16909,Merton,2021-03-26,Andrew Scott Robertson,1,"Kenilworth Avenue, London SW19",0,0,pre-owned,695000.0,flat,0,Other,3 bed flat for sale,51.429927,-0.199591,133.0,3,2,1,2021-03-26,695000.0,0,0,0,Wimbledon Park,460,4,"[5, 1, 0, 1]"
16910,16910,16910,Merton,2021-03-26,Brinkley's Estate Agents,1,"Burleigh Lodge, 36 Montague Road, London SW19",0,0,pre-owned,475000.0,flat,0,share_of_freehold,2 bed flat for sale,51.4156,-0.195287,70.0,2,2,1,2021-03-26,495000.0,0,1,0,South Wimbledon,194,23,"[5, 1, 3, 1]"
16911,16911,16911,Merton,2021-03-25,Andrew Scott Robertson,0,"Marian Lodge, The Downs, Wimbledon SW20",0,0,pre-owned,725000.0,flat,0,leasehold,2 bed flat for sale,51.417907,-0.224768,92.0,2,2,1,2021-03-25,725000.0,0,1,1,Wimbledon,1253,5,"[11, 0, 0, 0]"
16912,16912,16912,Merton,2021-03-25,Residenza Properties Battersea Ltd,0,"Hill Road, Mitcham CR4",0,0,pre-owned,550000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.416056,-0.146157,113.0,4,1,2,2021-03-25,595000.0,1,1,1,Chesham,1690,4,"[2, 0, 0, 0]"
16913,16913,16913,Merton,2021-03-25,Andrew Scott Robertson,0,"Upton Court, The Downs, Wimbledon SW20",0,0,pre-owned,525000.0,flat,0,leasehold,2 bed flat for sale,51.418256,-0.224658,83.0,2,1,1,2021-03-25,575000.0,0,0,0,Wimbledon,1253,5,"[11, 0, 0, 0]"
16914,16914,16914,Merton,2021-03-24,Andrew Scott Robertson,0,"Haydon Park Road, London SW19",0,0,pre-owned,587000.0,flat,0,Other,2 bed flat for sale,51.426658,-0.191437,85.0,2,2,1,2021-03-24,600000.0,1,1,0,Wimbledon Park,997,1,"[4, 1, 0, 2]"
16915,16915,16915,Merton,2021-03-19,Ludlow Thompson - Tooting,1,"Waterfall Cottages, London SW19",0,1,pre-owned,152000.0,flat,0,Other,1 bed flat for sale,51.4161904090909,-0.17935945959596,49.0,1,1,1,2021-03-19,152000.0,1,0,0,Colliers Wood,204,23,"[4, 1, 1, 3]"
16916,16916,16916,Merton,2021-03-19,Andrew Scott Robertson,0,"Fleur Gates, Princes Way, London SW19",0,0,pre-owned,895000.0,semi_detached,0,Other,4 bed semi-detached house for sale,51.447509,-0.217933,131.0,4,2,2,2021-03-19,950000.0,0,1,1,Southfields,746,0,"[6, 1, 0, 1]"
16917,16917,16917,Merton,2021-03-19,Savills - Wimbledon,1,"Southlands Drive, Wimbledon, London SW19",0,0,pre-owned,650000.0,flat,0,share_of_freehold,2 bed flat for sale,51.439281,-0.22021,72.0,2,2,1,2021-03-19,675000.0,1,0,1,Southfields,1152,0,"[4, 0, 0, 0]"
16918,16918,16918,Merton,2021-03-18,Savills - Wimbledon,1,"The Villas, 4 Cottenham Park Road, Wimbledon, London SW20",0,0,new,3500000.0,detached,0,freehold,5 bed detached house for sale,51.416945,-0.230426,330.0,5,3,2,2021-03-18,3500000.0,0,1,1,Wimbledon,1514,1,"[6, 0, 0, 0]"
16919,16919,16919,Merton,2021-03-18,Andrews - Southfields,0,"Whitlock Drive, London SW19",0,0,pre-owned,310000.0,flat,0,leasehold,2 bed flat for sale,51.44719,-0.212258,60.0,2,1,1,2021-03-18,320000.0,1,0,1,Southfields,447,3,"[5, 1, 0, 2]"
