,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
5900,5900,5900,Lewisham,2021-01-29,LiFE Residential - Deptford,1,"City Walk Apartments, 31 Perry Vale, London SE23",0,0,pre-owned,340000.0,flat,0,leasehold,1 bed flat for sale,51.438886,-0.05271,47.0,1,1,1,2021-01-29,350000.0,1,0,0,New Cross Gate,3390,21,"[6, 0, 0, 2]"
5901,5901,5901,Lewisham,2021-01-28,Strike,1,"Lower Road, London SE8",0,0,pre-owned,500000.0,flat,0,leasehold,2 bed flat for sale,51.491732,-0.044314,67.0,2,1,1,2021-01-28,575000.0,1,0,0,Surrey Quays,256,14,"[6, 0, 1, 3]"
5902,5902,5902,Lewisham,2021-01-26,Oliver Jaques,0,"Malmo Tower, Bailey Street SE8",0,0,pre-owned,700000.0,flat,0,Other,2 bed flat for sale,51.490337,-0.038427,77.0,2,2,1,2021-01-26,700000.0,1,0,0,Surrey Quays,650,4,"[4, 2, 0, 3]"
5903,5903,5903,Lewisham,2021-01-22,Oliver Jaques,0,"Lower Road, London SE8",0,0,pre-owned,600000.0,terraced,0,Other,3 bed terraced house for sale,51.49068,-0.043393,126.0,3,2,1,2021-01-22,700000.0,1,0,1,Surrey Quays,348,10,"[5, 0, 0, 3]"
5904,5904,5904,Lewisham,2021-01-21,Burwood Marsh,0,"Bridgemeadows, Mercury Way SE14",0,0,pre-owned,269000.0,flat,0,leasehold,1 bed flat for sale,51.48411,-0.04824,39.0,1,1,1,2021-01-21,269000.0,0,0,0,Surrey Quays,898,0,"[3, 0, 0, 0]"
5905,5905,5905,Lewisham,2021-01-20,Property Inside London,0,"Cobham House, Pegler Square, Kidbrooke Village, London SE3",0,0,pre-owned,490000.0,flat,0,leasehold,2 bed flat for sale,51.461867,0.026997,62.0,2,1,1,2021-01-20,500000.0,1,0,1,Lewisham,2733,0,"[3, 2, 0, 0]"
5906,5906,5906,Lewisham,2021-01-20,Acorn - Lewisham,0,"Halesworth Road, London SE13",0,0,pre-owned,575000.0,flat,0,leasehold,3 bed flat for sale,51.465446,-0.019823,117.0,3,2,1,2021-01-20,575000.0,0,0,0,Chesham,652,6,"[5, 1, 0, 3]"
5907,5907,5907,Lewisham,2021-01-20,"Doorsteps.co.uk, National",0,"Transom Close, London SE16",0,0,pre-owned,337000.0,flat,0,Other,1 bed flat for sale,51.492863,-0.036757,4.0,1,1,1,2021-01-20,337000.0,0,1,0,Surrey Quays,664,5,"[3, 2, 0, 1]"
5908,5908,5908,Lewisham,2021-01-18,Keatons - Deptford,1,"Daubeney Tower, Bowditch, London SE8",0,0,pre-owned,195000.0,flat,0,Other,2 bed flat for sale,51.4889,-0.03324,68.0,2,1,1,2021-01-18,220000.0,0,0,0,New Cross,1183,4,"[3, 2, 0, 0]"
5909,5909,5909,Lewisham,2021-01-16,B&C Properties,0,"Quinton Court, Marine Wharf SE16",0,0,pre-owned,588000.0,flat,0,Other,2 bed flat for sale,51.49219,-0.036843,89.0,2,1,1,2021-01-16,620000.0,1,0,0,Surrey Quays,654,5,"[3, 2, 0, 1]"
