,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
3000,3000,Islington,2021-05-20,Dockley's,1,"Principal Tower, Shoreditch EC2A",0,0,new,875000.0,flat,0,leasehold,1 bed flat for sale,51.521198,-0.085768,42.0,1,1,1,2021-05-20,875000.0,0,0,0,Moorgate,332,126
3001,3001,Islington,2021-05-20,SO Resi Hackney Corner,1,"Bridport Place, Hackney N1",0,1,new,161250.0,flat,0,leasehold,2 bed flat for sale,51.536557,-0.087379,72.0,2,1,0,2021-05-20,161250.0,1,0,0,Old Street,943,9
3002,3002,Islington,2021-05-20,Frank Harris & Co.,1,"Bunhill Row, London EC1Y",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.524766,-0.090428,50.0,2,0,0,2021-05-20,550000.0,0,0,0,Old Street,409,72
3003,3003,Islington,2021-05-19,Harris Brown,0,"Caledonian Road, London N1",0,0,pre-owned,145000.0,studio,0,leasehold,Studio for sale,51.539699,-0.116718,17.0,0,1,0,2021-05-19,145000.0,0,0,0,Caledonian Road,662,19
3004,3004,Islington,2021-05-19,Ellis & Co - Islington,0,"Rotherfield Street, Canonbury, Islington, London N1",0,0,pre-owned,490000.0,flat,0,Other,2 bed flat for sale,51.540847,-0.093743,63.0,2,1,1,2021-05-19,490000.0,1,0,0,Highbury & Islington,920,21
3005,3005,Islington,2021-05-19,Ellis & Co - Islington,0,"Kings Quarter, 170 Copenhagen Street, King's Cross, London N1",0,0,pre-owned,600000.0,flat,0,share_of_freehold,2 bed flat for sale,51.537149,-0.119539,58.0,2,1,1,2021-05-19,600000.0,1,0,0,King's Cross St. Pancras,716,35
3006,3006,Islington,2021-05-19,Nicola Lee Ltd,0,"Ben Jonson House, Barbican, London EC2Y",0,0,pre-owned,725000.0,flat,0,leasehold,1 bed flat for sale,51.520884,-0.094076,65.0,1,1,1,2021-05-19,725000.0,1,1,1,Barbican,233,84
3007,3007,Islington,2021-05-19,Ellis & Co - Islington,0,"Aubert Court, Avenell Road, Highbury, London N5",0,0,pre-owned,470000.0,flat,0,leasehold,2 bed flat for sale,51.556413,-0.101383,68.0,2,2,1,2021-05-19,480000.0,1,0,0,Arsenal,379,15
3008,3008,Islington,2021-05-19,Hotblack Desiato,0,"Poets Road, London N5",0,0,pre-owned,750000.0,flat,0,leasehold,2 bed flat for sale,51.551799,-0.090251,81.0,2,2,1,2021-05-19,750000.0,1,0,0,Highbury & Islington,1144,15
3009,3009,Islington,2021-05-18,Brickworks,1,"Queensland Road, Highbury, London N7",0,0,pre-owned,525000.0,flat,0,leasehold,2 bed flat for sale,51.553401,-0.108494,67.0,2,1,1,2021-05-18,525000.0,1,0,1,Holloway Road,392,29
