,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
8000,8000,Tower Hamlets,2021-02-17,Moving City,1,"The Malthouse, Aldgate, London E1",0,0,new,796240.0,flat,0,Other,1 bed flat for sale,51.515124,-0.06846,0.0,1,1,1,2021-02-17,796240.0,0,0,1,Aldgate East,254,121
8001,8001,Tower Hamlets,2021-02-17,Moving City,1,"The Malthouse, Aldgate, London E1",0,0,new,1119300.0,flat,0,Other,3 bed flat for sale,51.515124,-0.06846,0.0,3,1,1,2021-02-17,1119300.0,0,0,1,Aldgate East,254,121
8002,8002,Tower Hamlets,2021-02-17,Moving City,1,"The Malthouse, Aldgate, London E1",0,0,new,699400.0,flat,0,Other,1 bed flat for sale,51.515124,-0.06846,0.0,1,1,1,2021-02-17,699400.0,0,0,1,Aldgate East,254,121
8003,8003,Tower Hamlets,2021-02-17,JOHNS&CO - Canary Wharf,0,"Oakland Quay, London E14",0,0,pre-owned,395000.0,studio,0,Other,Studio for sale,51.496585,-0.015899,33.0,0,1,1,2021-02-17,395000.0,1,1,0,Crossharbour & London Arena,162,16
8004,8004,Tower Hamlets,2021-02-17,"Purplebricks, Head Office",0,"8 Madeira Street, London E14",0,0,pre-owned,500000.0,flat,0,leasehold,2 bed flat for sale,51.516088,-0.01473,80.0,2,2,1,2021-02-17,525000.0,1,0,0,All Saints,643,3
8005,8005,Tower Hamlets,2021-02-17,Knight Frank - City & East New Homes,1,"Unit 6, Osborn Apartments, Osborn Street, London E1",0,0,new,600000.0,flat,0,leasehold,1 bed flat for sale,51.5168,-0.069941,49.0,1,1,1,2021-02-17,600000.0,1,0,0,Aldgate East,252,151
8006,8006,Tower Hamlets,2021-02-17,Benham and Reeves - Kensington,0,"Admiralty House, Vaughan Way, London E1W",0,0,pre-owned,950000.0,flat,0,leasehold,2 bed flat for sale,51.508135,-0.066709,81.0,2,2,1,2021-02-17,950000.0,1,0,0,Tower Gateway,572,32
8007,8007,Tower Hamlets,2021-02-16,Ludlow Thompson - Docklands,0,"Crofts Street, London E1",0,0,pre-owned,675000.0,terraced,0,leasehold,4 bed terraced house for sale,51.509293,-0.069326,111.0,4,1,1,2021-02-16,725000.0,0,0,1,Tower Gateway,486,53
8008,8008,Tower Hamlets,2021-02-16,B&C Properties,1,"Valiant Tower, Sqp, Canary Wharf E14",0,0,new,1133150.0,flat,0,Other,2 bed flat for sale,51.502618,-0.016929,85.0,2,2,1,2021-02-16,1133150.0,1,0,1,Chesham,386,61
8009,8009,Tower Hamlets,2021-02-16,B&C Properties,1,"Valiant Tower, 20 Bank Street, Canary Wharf E14",0,0,new,1526350.0,flat,0,Other,3 bed flat for sale,51.500795,-0.017387,109.0,3,2,1,2021-02-16,1526350.0,1,0,1,South Quay,167,50
8010,8010,Tower Hamlets,2021-02-16,Fisks London,1,"3 South Quay Square, London E14",0,0,pre-owned,575000.0,flat,0,leasehold,2 bed flat for sale,51.500912,-0.01845,80.0,2,2,1,2021-02-16,600000.0,1,1,0,South Quay,181,53
8011,8011,Tower Hamlets,2021-02-16,Knight Frank - Canary Wharf Sales,0,"Madeira Street, London E14",0,0,pre-owned,525000.0,flat,0,Other,2 bed flat for sale,51.516424,-0.014769,78.0,2,2,1,2021-02-16,600000.0,1,0,0,Chesham,644,3
