,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
1023,1023,Westminster,2021-08-16,Robert Irving Burns,0,"Great Titchfield Street, London W1W",0,0,pre-owned,565000.0,flat,0,leasehold,1 bed flat for sale,51.519431,-0.140794,52.0,1,1,1,2021-08-16T11:36:56,599950.0,0,0,0,Chesham,453,198
1024,1024,Westminster,2021-08-16,Napier Watt,0,"Fursecroft, George Street, Marylebone W1H",0,0,pre-owned,2050000.0,flat,0,leasehold,4 bed flat for sale,51.517253,-0.155847,130.0,4,3,1,2021-08-16T09:48:03,2050000.0,0,0,0,Marble Arch,487,170
1025,1025,Westminster,2021-08-16,Buy London Flat,0,"Amberley Waterfront, Little Venice W9",0,0,pre-owned,920000.0,flat,0,Other,2 bed flat for sale,51.522731,-0.192089,76.0,2,1,1,2021-08-16T09:41:00,920000.0,1,0,0,Royal Oak,520,23
1026,1026,Westminster,2021-08-16,Andrew Reeves - Westminster & Belgravia,0,"10 Rochester Row, London SW1P",0,0,pre-owned,1250000.0,flat,0,share_of_freehold,2 bed flat for sale,51.496,-0.135675,95.0,2,2,1,2021-08-16T08:48:48,1250000.0,1,1,0,St. James's Park,441,83
1027,1027,Westminster,2021-08-16,Garton Jones - Chelsea & Belgravia,0,"Chantrey House, 4 Eccleston Street, Belgravia, London SW1W",0,0,pre-owned,2500000.0,flat,0,Other,3 bed flat for sale,51.494258,-0.147502,138.0,3,3,1,2021-08-16T08:18:33,2500000.0,0,0,0,Victoria,269,85
1028,1028,Westminster,2021-08-13,Chestertons - Westminster & Pimlico,0,"Queen Anne's Gate, St. James's Park, London SW1H",0,0,pre-owned,35000000.0,maisonette,0,share_of_freehold,7 bed maisonette for sale,51.500872,-0.132372,1078.0,7,7,4,2021-08-13T20:37:31,35000000.0,0,0,1,St. James's Park,244,40
1029,1029,Westminster,2021-08-13,Foxtons - Marylebone & Mayfair,0,"Riding House Street, Fitzrovia, London W1W",0,0,pre-owned,1050000.0,flat,0,Other,2 bed flat for sale,51.518783,-0.140065,58.0,2,1,1,2021-08-13T18:13:51,1200000.0,0,0,0,Chesham,313,231
1030,1030,Westminster,2021-08-13,Foxtons - Maida Vale,0,"Randolph Avenue, Little Venice, London W9",0,0,pre-owned,1900000.0,flat,0,Other,3 bed flat for sale,51.526645,-0.182153,118.0,3,2,1,2021-08-13T18:13:16,2000000.0,0,0,1,Warwick Avenue,303,24
1031,1031,Westminster,2021-08-13,Hyde Park Agencies Ltd,0,"Marylebone Lane, London W1U",0,0,pre-owned,2693000.0,flat,0,Other,1 bed flat for sale,51.518052,-0.151302,88.0,1,2,1,2021-08-13T15:07:37,2693000.0,1,0,0,Bond Street,386,160
1032,1032,Westminster,2021-08-13,Propertalis,0,"Grosvenor Square, London W1K",0,0,pre-owned,4750000.0,flat,0,leasehold,3 bed flat for sale,51.512157,-0.150173,137.0,3,3,1,2021-08-13T12:25:42,4750000.0,1,1,1,Bond Street,244,126
1033,1033,Westminster,2021-08-13,Chancellors - St John's Wood,0,"Abbey Road, St Johns Wood NW8,",0,0,pre-owned,3250000.0,town_house,0,freehold,4 bed town house for sale,51.534596,-0.179769,174.0,4,4,2,2021-08-13T11:51:40,3250000.0,1,1,1,St. John's Wood,461,16
1034,1034,Westminster,2021-08-12,Cluttons - Hyde Park,0,"Eccleston Street, Belgravia, London SW1W",0,0,pre-owned,2000000.0,flat,0,share_of_freehold,2 bed flat for sale,51.494425,-0.1472,104.0,2,2,1,2021-08-12T20:54:28,2000000.0,0,1,0,Victoria,257,89
1035,1035,Westminster,2021-08-12,Jonathan Arron Residential,0,"Stuart Tower, Maida Vale W9",0,0,pre-owned,485000.0,flat,0,Other,1 bed flat for sale,51.528035,-0.181416,49.0,1,1,1,2021-08-12T20:06:45,499950.0,1,0,0,Maida Vale,338,20
1036,1036,Westminster,2021-08-12,Portland Estate Agents,1,"Maida Vale, London W9",0,0,pre-owned,600000.0,flat,0,leasehold,2 bed flat for sale,51.526638,-0.179933,68.0,2,2,1,2021-08-12T19:37:42,650000.0,0,0,1,Warwick Avenue,424,32
1037,1037,Westminster,2021-08-12,Foxtons - Marylebone & Mayfair,0,"Blandford Street, Marylebone, London W1U",0,0,pre-owned,650000.0,flat,0,Other,1 bed flat for sale,51.517979,-0.152276,35.0,1,1,1,2021-08-12T18:15:46,695000.0,0,0,0,Bond Street,398,165
1038,1038,Westminster,2021-08-12,Legacy Property Consultants,0,"Boundary Road, London NW8",0,0,pre-owned,760000.0,flat,0,Other,2 bed flat for sale,51.537235,-0.185087,79.0,2,1,1,2021-08-12T18:13:58,760000.0,1,0,1,Chesham,602,25
1039,1039,Westminster,2021-08-12,Sothebys Realty UK,0,"Hamilton Terrace, St John's Wood, London NW8",0,0,pre-owned,17500000.0,detached,0,freehold,4 bed detached house for sale,51.528556,-0.17844,1152.0,4,10,1,2021-08-12T17:16:03,17500000.0,1,1,1,Maida Vale,479,19
1040,1040,Westminster,2021-08-12,"Doorsteps.co.uk, National",0,"Rochester Row, London SW1P",0,0,pre-owned,499000.0,flat,0,leasehold,1 bed flat for sale,51.493652,-0.13674,35.0,1,1,1,2021-08-12T14:07:39,525000.0,0,0,0,Pimlico,523,85
1041,1041,Westminster,2021-08-12,Knight Frank - St John's Wood Sales,0,"St. James Close, London NW8",0,0,pre-owned,1295000.0,flat,0,Other,3 bed flat for sale,51.536293,-0.162141,96.0,3,2,1,2021-08-12T13:39:05,1295000.0,0,1,1,Chesham,795,8
1042,1042,Westminster,2021-08-12,The Cloister,0,"Knightsbridge, London SW1X",0,0,pre-owned,30000000.0,flat,0,Other,3 bed flat for sale,51.502034,-0.16153,232.0,3,3,1,2021-08-12T12:54:05,30000000.0,1,1,0,Knightsbridge,74,57
1043,1043,Westminster,2021-08-12,Berkshire Hathaway HomeServices Kay & Co,0,"Bishops Bridge Road, London W2",0,0,pre-owned,650000.0,flat,0,leasehold,1 bed flat for sale,51.516333,-0.187263,60.0,1,2,1,2021-08-12T12:11:10,680000.0,0,1,1,Royal Oak,270,73
1044,1044,Westminster,2021-08-12,Jonathan Arron Residential,0,"Melbourne Court, Little Venice, London W9",0,0,pre-owned,995950.0,flat,0,Other,3 bed flat for sale,51.525141,-0.179758,86.0,3,2,1,2021-08-12T12:04:25,995950.0,1,0,0,Warwick Avenue,248,32
1045,1045,Westminster,2021-08-11,Chestertons - Little Venice,0,"Bristol Gardens, Little Venice, London W9",0,0,pre-owned,900000.0,maisonette,0,share_of_freehold,2 bed maisonette for sale,51.522875,-0.185557,79.0,2,2,1,2021-08-11T20:47:06,900000.0,1,0,1,Warwick Avenue,144,30
1046,1046,Westminster,2021-08-11,Hamptons - Hyde Park & Bayswater Sales,1,"Paddington Exchange, 12 Hermitage Street, London W2",0,0,new,850000.0,flat,0,leasehold,1 bed flat for sale,51.519526,-0.173755,57.0,1,1,1,2021-08-11T19:49:19,850000.0,1,1,1,Edgware Road (C),289,71
1047,1047,Westminster,2021-08-11,Lets Talk Property,0,"Fermoy Road, London, Maida Vale W9",0,0,pre-owned,520000.0,flat,0,leasehold,2 bed flat for sale,51.524196,-0.203021,46.0,2,1,1,2021-08-11T17:28:55,520000.0,0,0,0,Westbourne Park,256,27
1048,1048,Westminster,2021-08-11,Chase Apartments,1,"Amberley Waterfront, Amberley Road, Little Venice W9",0,0,new,995000.0,flat,0,Other,2 bed flat for sale,51.521999,-0.193847,81.0,2,2,1,2021-08-11T16:02:26,995000.0,1,1,0,Royal Oak,411,22
1049,1049,Westminster,2021-08-11,Wayne and Silver,0,"Elgin Avenue, London W9",0,0,pre-owned,1095000.0,flat,0,Other,3 bed flat for sale,51.524344,-0.20033,125.0,3,3,1,2021-08-11T12:53:02,1095000.0,0,0,1,Westbourne Park,319,23
1050,1050,Westminster,2021-08-11,Kinleigh Folkard & Hayward - Bayswater Sales,0,"Queensway, London W2",0,0,pre-owned,1695000.0,flat,0,Other,4 bed flat for sale,51.511162,-0.187579,147.0,4,3,0,2021-08-11T08:58:50,1695000.0,0,0,0,Chesham,110,82
1051,1051,Westminster,2021-08-11,Vickers and Co,0,"Portnall Road, London W9",0,0,pre-owned,849950.0,flat,0,Other,3 bed flat for sale,51.531894,-0.204836,98.0,3,0,0,2021-08-11T00:11:52,849950.0,0,0,0,Queen's Park,203,9
1052,1052,Westminster,2021-08-10,Foxtons - Marylebone & Mayfair,0,"Carrington House, Mayfair, London W1J",0,0,pre-owned,1499000.0,flat,0,Other,2 bed flat for sale,51.505776,-0.147683,79.0,2,2,1,2021-08-10T18:16:00,1575000.0,0,0,0,Green Park,367,96
1053,1053,Westminster,2021-08-10,Foxtons - Marylebone & Mayfair,0,"Hallam Street, Marylebone, London W1W",0,0,pre-owned,425000.0,studio,0,Other,Studio for sale,51.522423,-0.145076,22.0,0,1,1,2021-08-10T18:16:00,425000.0,0,0,0,Chesham,224,109
1054,1054,Westminster,2021-08-10,Savills - Knightsbridge,0,"Sloane Court East, Chelsea, London SW3",0,0,pre-owned,2450000.0,,0,share_of_freehold,3 bed property for sale,51.48977,-0.156521,148.0,3,2,1,2021-08-10T16:27:40,2450000.0,0,0,0,Sloane Square,285,40
1055,1055,Westminster,2021-08-10,Chestertons - Hyde Park,0,"Quadrangle Tower, Cambridge Square, London W2",0,0,pre-owned,1800000.0,flat,0,leasehold,3 bed flat for sale,51.51661,-0.168366,144.0,3,3,2,2021-08-10T14:36:00,1800000.0,0,1,1,Edgware Road (B),515,101
1056,1056,Westminster,2021-08-10,Fraser & Co - Paddington,0,"The Water Gardens, London W2",0,0,pre-owned,650000.0,flat,0,Other,1 bed flat for sale,51.517268,-0.166827,60.0,1,1,1,2021-08-10T14:34:42,650000.0,0,0,0,Edgware Road (B),445,95
1057,1057,Westminster,2021-08-10,Foxtons - Notting Hill,0,"Porchester Terrace, Bayswater, London W2",0,0,pre-owned,1300000.0,flat,0,Other,2 bed flat for sale,51.510863,-0.183775,78.0,2,2,1,2021-08-10T14:20:23,1300000.0,1,0,1,Queensway,332,54
1058,1058,Westminster,2021-08-10,Hamptons - City Sales,0,"Kean Street, London WC2B",0,0,pre-owned,1750000.0,flat,0,leasehold,2 bed flat for sale,51.513661,-0.118867,109.0,2,2,1,2021-08-10T13:09:49,1750000.0,0,1,1,Holborn,379,232
1059,1059,Westminster,2021-08-10,MyLondonHome - Westminster & Pimlico,0,"Bramah House, Grosvenor Waterside, Pimlico SW1W",0,0,pre-owned,1395000.0,flat,0,leasehold,2 bed flat for sale,51.487101,-0.148664,72.0,2,2,1,2021-08-10T11:35:37,1500000.0,0,0,1,Sloane Square,807,23
1060,1060,Westminster,2021-08-10,Dexters - Marylebone,0,"Portland Place, London W1B",0,0,pre-owned,2380000.0,flat,0,leasehold,2 bed flat for sale,51.522433,-0.145556,107.0,2,2,1,2021-08-10T11:29:37,2500000.0,0,0,0,Regent's Park,190,100
1061,1061,Westminster,2021-08-10,Fraser & Co - Paddington,0,"Paddington Exchange, Paddington W2",0,0,pre-owned,850000.0,flat,0,leasehold,1 bed flat for sale,51.519136,-0.175933,49.0,1,1,0,2021-08-10T10:43:24,850000.0,1,0,1,Chesham,463,66
1062,1062,Westminster,2021-08-10,Chancellors - Notting Hill,0,"Falmouth House, London Borough Of Westminster W2",0,0,pre-owned,2650000.0,flat,0,share_of_freehold,2 bed flat for sale,51.51301,-0.163196,120.0,2,2,1,2021-08-10T10:19:47,2850000.0,1,0,0,Marble Arch,286,62
1063,1063,Westminster,2021-08-10,Beauchamp Estates St. Johns Wood,0,"Wellington Court, Wellington Road, St John's Wood NW8",0,0,pre-owned,1275000.0,flat,0,leasehold,2 bed flat for sale,51.53405,-0.174414,80.0,2,2,0,2021-08-10T08:52:25,1150000.0,0,1,0,St. John's Wood,53,18
1064,1064,Westminster,2021-08-10,Berkshire Hathaway HomeServices Kay & Co,0,"Hyde Park Gardens, Hyde Park W2",0,0,pre-owned,4250000.0,flat,0,share_of_freehold,3 bed flat for sale,51.512421,-0.16982,230.0,3,3,2,2021-08-10T08:46:11,4250000.0,1,0,1,Lancaster Gate,333,64
1065,1065,Westminster,2021-08-09,Berkshire Hathaway HomeServices Kay & Co,0,"Great Cumberland Place, Marylebone W1H",0,0,pre-owned,865000.0,flat,0,leasehold,1 bed flat for sale,51.514921,-0.159493,64.0,1,1,1,2021-08-09T20:19:42,865000.0,0,0,0,Marble Arch,176,94
1066,1066,Westminster,2021-08-09,Foxtons - Pimlico & Westminster,0,"Vincent Square, Westminster, London SW1P",0,0,pre-owned,1200000.0,flat,0,Other,2 bed flat for sale,51.492518,-0.137187,93.0,2,2,1,2021-08-09T18:20:50,1200000.0,1,0,1,Pimlico,420,73
1067,1067,Westminster,2021-08-09,Aston Chase,0,"Regent's Crescent, London W1B",0,0,pre-owned,4250000.0,flat,0,leasehold,2 bed flat for sale,51.5224,-0.146241,125.0,2,2,1,2021-08-09T16:29:53,4250000.0,1,1,1,Regent's Park,180,94
1068,1068,Westminster,2021-08-09,Goldschmidt & Howland - Little Venice,0,"Clifton Road, Little Venice, London W9",0,0,pre-owned,1150000.0,flat,0,leasehold,3 bed flat for sale,51.525591,-0.179605,102.0,3,2,1,2021-08-09T16:26:47,1250000.0,0,1,0,Warwick Avenue,270,32
1069,1069,Westminster,2021-08-09,Berkshire Hathaway HomeServices Kay & Co,0,"The Water Gardens, London W2",0,0,pre-owned,650000.0,,0,leasehold,1 bed property for sale,51.517108,-0.168058,48.0,1,1,1,2021-08-09T14:42:43,650000.0,0,0,1,Edgware Road (B),516,104
1070,1070,Westminster,2021-08-09,Chancellors - St John's Wood,0,"Neville Court, St Johns Wood NW8",0,0,pre-owned,550000.0,flat,0,share_of_freehold,1 bed flat for sale,51.532616,-0.177365,43.0,1,1,1,2021-08-09T14:07:36,625000.0,1,0,0,St. John's Wood,307,12
1071,1071,Westminster,2021-08-09,Paddington Estates,0,"Sale Place, London W2",0,0,pre-owned,1800000.0,block_of_flats,0,freehold,4 bed block of flats for sale,51.517662,-0.169564,148.0,4,4,4,2021-08-09T11:38:08,1800000.0,1,0,0,Chesham,285,100
1072,1072,Westminster,2021-08-09,Paddington Estates,0,"Edgware Road, London W2",0,0,pre-owned,700000.0,flat,0,leasehold,1 bed flat for sale,51.515748,-0.164999,59.0,1,1,1,2021-08-09T11:38:06,700000.0,0,0,1,Chesham,489,94
1073,1073,Westminster,2021-08-09,Paddington Estates,0,"Sale Place, Paddington, London W2",0,0,pre-owned,9250000.0,block_of_flats,0,freehold,11 bed block of flats for sale,51.517966,-0.170027,767.0,11,11,1,2021-08-09T11:38:04,9250000.0,0,0,0,Chesham,229,96
1074,1074,Westminster,2021-08-09,Paddington Estates,0,"Praed Street, London W2",0,0,pre-owned,1349950.0,block_of_flats,0,freehold,Block of flats for sale,51.517773,-0.171476,78.0,0,0,0,2021-08-09T11:38:00,1349950.0,1,0,0,Chesham,320,84
1075,1075,Westminster,2021-08-07,Kinleigh Folkard & Hayward - St John's Wood Sales,1,"Rudgwick Terrace, Avenue Road, London NW8",0,0,pre-owned,5500000.0,terraced,0,Other,6 bed terraced house for sale,51.537589,-0.166097,341.0,6,3,0,2021-08-07T08:07:00,5500000.0,1,0,1,St. John's Wood,607,10
1076,1076,Westminster,2021-08-06,Chestertons - Little Venice,0,"Rodney Court, Maida Vale, Little Venice, London W9",0,0,pre-owned,1285000.0,flat,0,leasehold,3 bed flat for sale,51.526954,-0.17898,122.0,3,3,1,2021-08-06T20:46:27,1325000.0,0,1,1,Warwick Avenue,401,29
1077,1077,Westminster,2021-08-06,CBRE,0,"West Central Street, Bloomsbury WC1A",0,0,pre-owned,1395000.0,flat,0,leasehold,2 bed flat for sale,51.516721,-0.12576,73.0,2,2,1,2021-08-06T18:35:35,1395000.0,1,1,1,Chesham,292,333
1078,1078,Westminster,2021-08-06,Manors,0,"George Street, London W1U",0,0,pre-owned,1850000.0,flat,0,leasehold,2 bed flat for sale,51.517189,-0.156005,94.0,2,2,1,2021-08-06T18:19:45,1995000.0,0,0,0,Marble Arch,480,174
1079,1079,Westminster,2021-08-06,Foxtons - Marylebone & Mayfair,0,"Sussex Gardens, Hyde Park Estate, London W2",0,0,pre-owned,370000.0,studio,0,Other,Studio for sale,51.518122,-0.168354,24.0,0,1,1,2021-08-06T18:14:28,420000.0,0,0,1,Edgware Road (B),329,106
1080,1080,Westminster,2021-08-06,Harding Green,1,"Clifton Road, Little Venice, London W9",0,0,pre-owned,1150000.0,flat,0,Other,3 bed flat for sale,51.525506,-0.180007,102.0,3,2,1,2021-08-06T17:49:36,1250000.0,0,0,0,Warwick Avenue,273,33
1081,1081,Westminster,2021-08-06,Hogarth Estates,0,"Gloucester Street, London SW1V",0,0,pre-owned,575000.0,flat,0,leasehold,1 bed flat for sale,51.487882,-0.143403,51.0,1,1,1,2021-08-06T17:02:09,575000.0,1,0,0,Chesham,648,23
1082,1082,Westminster,2021-08-06,Savills - Marylebone & Fitzrovia,0,"Upper Montagu Street, Marylebone, London W1H",0,0,pre-owned,1200000.0,flat,0,share_of_freehold,3 bed flat for sale,51.52008,-0.16027,81.0,3,2,1,2021-08-06T15:03:12,1200000.0,0,0,0,Marylebone,376,100
1083,1083,Westminster,2021-08-06,London Real Estate Office,0,"Pavilion Apartments, St Johns Wood Road, St Johns Wood NW8",0,0,pre-owned,1495000.0,flat,0,leasehold,2 bed flat for sale,51.528625,-0.172016,92.0,2,2,1,2021-08-06T13:51:53,1595000.0,0,1,1,St. John's Wood,644,14
1084,1084,Westminster,2021-08-06,Daker Estates,0,"Old Marylebone Road, London NW1",0,0,pre-owned,499950.0,flat,0,share_of_freehold,1 bed flat for sale,51.519553,-0.166273,47.0,1,1,1,2021-08-06T11:23:00,499950.0,0,0,0,Edgware Road (B),177,86
1085,1085,Westminster,2021-08-05,Foxtons - Maida Vale,0,"Maida Vale, Maida Vale, London W9",0,0,pre-owned,1285000.0,flat,0,Other,3 bed flat for sale,51.526734,-0.179165,115.0,3,3,1,2021-08-05T18:16:09,1325000.0,0,0,0,Warwick Avenue,399,30
1086,1086,Westminster,2021-08-05,MyLondonHome - Westminster & Pimlico,0,"Romney House, 47 Marsham Street, Westminster SW1P",0,0,pre-owned,1200000.0,flat,0,leasehold,2 bed flat for sale,51.4956,-0.1289,74.0,2,2,1,2021-08-05T13:22:19,1200000.0,0,1,0,St. James's Park,565,36
1087,1087,Westminster,2021-08-05,Cluttons - Hyde Park,0,"The Quadrangle, London W2",0,0,pre-owned,1000000.0,flat,0,leasehold,2 bed flat for sale,51.51653,-0.169609,102.0,2,2,1,2021-08-05T13:10:23,1000000.0,0,1,1,Edgware Road (B),461,99
1088,1088,Westminster,2021-08-05,Cluttons - Hyde Park,0,"Porchester Place, London W2",0,0,pre-owned,890000.0,flat,0,leasehold,2 bed flat for sale,51.515294,-0.166473,75.0,2,2,1,2021-08-05T13:10:23,980000.0,0,1,1,Edgware Road (B),485,87
1089,1089,Westminster,2021-08-05,Knight Frank - Queens Park Sales,1,"Shirland Road, London W9",0,0,new,1250000.0,flat,0,Other,3 bed flat for sale,51.526051,-0.192148,84.0,3,2,1,2021-08-05T12:08:13,1250000.0,1,1,0,Maida Vale,567,23
1090,1090,Westminster,2021-08-05,Bargets,0,"Norfolk Road, St John’S Wood, London NW8",0,0,pre-owned,8500000.0,detached,0,Other,4 bed detached house for sale,51.538018,-0.170891,239.0,4,0,0,2021-08-05T11:09:14,9000000.0,0,1,1,St. John's Wood,446,10
1091,1091,Westminster,2021-08-05,Hanover,0,"Bentinck Close, London NW8",0,0,pre-owned,1950000.0,flat,0,Other,3 bed flat for sale,51.533801,-0.165973,143.0,3,2,2,2021-08-05T11:05:53,1950000.0,0,1,1,St. John's Wood,590,15
1092,1092,Westminster,2021-08-05,Clear Investment,1,"Edgware Road, London W2",0,0,new,1890000.0,flat,0,Other,3 bed flat for sale,51.520851,-0.171893,107.0,3,2,2,2021-08-05T10:27:18,1890000.0,1,0,1,Edgware Road (C),132,70
1093,1093,Westminster,2021-08-05,House Collective,0,"The Quadrangle, London W2",0,0,pre-owned,1000000.0,flat,0,leasehold,2 bed flat for sale,51.516532,-0.169584,102.0,2,2,1,2021-08-05T09:47:58,1000000.0,1,0,1,Edgware Road (B),462,100
1094,1094,Westminster,2021-08-05,Winkworth - St Johns Wood,0,"The Marlowes, Finchley Road NW8",0,0,pre-owned,2950000.0,,0,Other,4 bed property for sale,51.538476,-0.175586,186.0,4,2,2,2021-08-05T08:22:29,3100000.0,1,1,1,St. John's Wood,391,13
