,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
6000,6000,Southwark,2021-06-23,Regal Residence,0,"Exclusive Riverside Apartment | London SE1, London,",0,0,pre-owned,700000.0,flat,0,leasehold,1 bed flat for sale,51.50366,-0.074593,60.0,1,1,0,2021-06-23,700000.0,0,1,0,Chesham,676,56
6001,6001,Southwark,2021-06-23,Acorn - London Bridge,1,"Amina Way, London SE16",0,0,pre-owned,430000.0,flat,0,leasehold,3 bed flat for sale,51.494911,-0.068623,87.0,3,1,2,2021-06-23,430000.0,1,1,0,Bermondsey,555,20
6002,6002,Southwark,2021-06-23,Strike,0,"Sun Passage, London SE16",0,0,pre-owned,590000.0,flat,0,leasehold,2 bed flat for sale,51.496997,-0.068172,71.0,2,1,1,2021-06-23,590000.0,1,0,0,Bermondsey,318,20
6003,6003,Southwark,2021-06-23,Cluttons - Tower Bridge,0,"Vanilla &amp; Sesame Court, Curlew Street, London SE1",0,0,pre-owned,895000.0,flat,0,share_of_freehold,2 bed flat for sale,51.502883,-0.073286,96.0,2,2,1,2021-06-23,895000.0,0,1,0,Chesham,776,51
6004,6004,Southwark,2021-06-23,Clipper Residential,0,"Iceland Wharf, Plough Way, Surrey Quays SE16",0,0,pre-owned,475000.0,flat,0,leasehold,2 bed flat for sale,51.493083,-0.040036,68.0,2,2,1,2021-06-23,475000.0,1,1,0,Surrey Quays,494,13
6005,6005,Southwark,2021-06-23,Bryan & Keegan Ltd,1,"Ivydale Road, London SE15",0,0,new,1025000.0,terraced,0,Other,4 bed terraced house for sale,51.463359,-0.048124,153.0,4,3,2,2021-06-23,1025000.0,1,0,1,New Cross Gate,1469,2
6006,6006,Southwark,2021-06-23,Galliard Homes - Newham's Yard,1,"151-153 Tower Bridge Road, Southwark SE1",0,0,new,875000.0,flat,0,leasehold,2 bed flat for sale,51.49869,-0.079701,71.0,2,2,0,2021-06-23,875000.0,0,0,0,London Bridge,951,49
6007,6007,Southwark,2021-06-23,Acorn - London Bridge,1,"Abbey Street, London SE1",0,0,pre-owned,375000.0,flat,0,leasehold,2 bed flat for sale,51.498683,-0.071028,62.0,2,1,1,2021-06-23,375000.0,1,1,1,Bermondsey,462,26
6008,6008,Southwark,2021-06-23,JLL - City,0,"Upper Ground, London SE1",0,0,pre-owned,1850000.0,flat,0,leasehold,2 bed flat for sale,51.507644,-0.107208,122.0,2,2,1,2021-06-23,1850000.0,0,0,1,Blackfriars,525,61
6009,6009,Southwark,2021-06-22,Benham and Reeves - Kensington,0,"Endeavour House, Ashton Reach, London SE16",0,0,pre-owned,675000.0,flat,0,leasehold,3 bed flat for sale,51.491811,-0.036298,87.0,3,2,1,2021-06-22,675000.0,0,0,1,Surrey Quays,725,4
6010,6010,Southwark,2021-06-22,Urban Spaces Loft Living & Unique Properties,0,"The Paragon, Bermondsey SE1",0,0,pre-owned,2550000.0,flat,0,Other,3 bed flat for sale,51.493435,-0.087956,266.0,3,3,0,2021-06-22,2550000.0,1,1,1,Borough,916,17
6011,6011,Southwark,2021-06-22,RE/MAX Property Group,1,"1 Casson Square, Waterloo, London SE1",0,0,new,1675000.0,flat,0,leasehold,2 bed flat for sale,51.4980295287958,-0.114413465968586,93.0,2,2,1,2021-06-22,1675000.0,0,1,0,Lambeth North,483,41
6012,6012,Southwark,2021-06-22,RE/MAX Property Group,1,"One Casson Square, Waterloo, London SE1",0,0,new,1625000.0,flat,0,leasehold,2 bed flat for sale,51.4980295287958,-0.114413465968586,93.0,2,2,1,2021-06-22,1625000.0,0,1,0,Lambeth North,483,41
6013,6013,Southwark,2021-06-22,London Square - Bermondsey,1,"58 Grange Road, Bermondsey SE1",0,0,new,640000.0,flat,0,leasehold,1 bed flat for sale,51.495428,-0.078196,54.0,1,1,1,2021-06-22,640000.0,1,0,1,London Bridge,1194,28
6014,6014,Southwark,2021-06-22,London Square - Bermondsey,1,"58 Grange Road, Bermondsey SE1",0,0,new,890000.0,flat,0,leasehold,2 bed flat for sale,51.495428,-0.078196,83.0,2,2,1,2021-06-22,890000.0,1,0,1,London Bridge,1194,28
6015,6015,Southwark,2021-06-22,London Square - Bermondsey,1,"58 Grange Road, Bermondsey SE1",0,0,new,1390000.0,flat,0,leasehold,3 bed flat for sale,51.495428,-0.078196,138.0,3,2,0,2021-06-22,1390000.0,1,0,1,London Bridge,1194,28
