,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
13000,13000,Bromley,2021-06-25,Edward Ashdale,1,"Stone Road, Bromley BR2",0,0,pre-owned,1500000.0,detached,0,Other,5 bed detached house for sale,51.393699,0.009529,242.0,5,3,2,2021-06-25,1500000.0,0,0,1,Lewisham,6938,1
13001,13001,Bromley,2021-06-25,Langford Russell - Bromley,0,"Marian Gardens, Bromley BR1",0,0,pre-owned,525000.0,flat,0,leasehold,2 bed flat for sale,51.411327,0.027565,85.0,2,2,1,2021-06-25,525000.0,1,1,0,Lewisham,5581,7
13002,13002,Bromley,2021-06-24,Hestia's,1,"Rodway Road, Bromley BR1",0,0,pre-owned,340000.0,flat,0,leasehold,1 bed flat for sale,51.411476,0.021428,34.0,1,1,1,2021-06-24,340000.0,0,0,0,Lewisham,5606,18
13003,13003,Bromley,2021-06-24,jdm Estate Agents,1,"Willow Grove, Chislehurst, Kent BR7",0,0,pre-owned,325000.0,flat,0,Other,2 bed flat for sale,51.417785,0.066061,50.0,2,1,1,2021-06-24,325000.0,0,1,1,Cyprus,8447,6
13004,13004,Bromley,2021-06-24,Sinclair Hammelton - Bromley Sales,1,"Queen Anne Avenue, Bromley, Kent BR2",0,0,pre-owned,400000.0,flat,0,leasehold,2 bed flat for sale,51.398596,0.012885,72.0,2,1,1,2021-06-24,400000.0,0,1,1,Lewisham,6532,5
13005,13005,Bromley,2021-06-24,jdm Estate Agents,0,"Blyth Road, Bromley BR1",0,0,pre-owned,355000.0,flat,0,Other,2 bed flat for sale,51.4081,0.008722,55.0,2,1,0,2021-06-24,355000.0,0,1,1,Lewisham,5556,23
13006,13006,Bromley,2021-06-24,jdm Estate Agents,1,"Ashfield Lane, Chislehurst, Kent BR7",0,0,pre-owned,2250000.0,detached,0,Other,6 bed detached house for sale,51.415603,0.073367,384.0,6,6,3,2021-06-24,2250000.0,0,1,1,Chesham,8322,5
13007,13007,Bromley,2021-06-23,Sinclair Hammelton,0,"Brookmead Avenue, Bromley BR1",0,0,pre-owned,695000.0,semi_detached,0,freehold,4 bed semi-detached house for sale,51.391812,0.050862,140.0,4,1,1,2021-06-23,695000.0,0,1,1,Lewisham,7742,2
13008,13008,Bromley,2021-06-23,Unique - Chislehurst,0,"Perry Street, Chislehurst BR7",0,0,pre-owned,2500000.0,detached,0,freehold,5 bed detached house for sale,51.418073,0.09198,465.0,5,4,3,2021-06-23,2500000.0,1,0,1,Gallions Reach,8891,1
13009,13009,Bromley,2021-06-23,Acorn - Crystal Palace,0,"Maberley Road, London SE19",0,0,pre-owned,350000.0,flat,0,share_of_freehold,1 bed flat for sale,51.412425,-0.073755,52.0,1,1,1,2021-06-23,365000.0,0,0,0,Brixton,4855,4
13010,13010,Bromley,2021-06-23,Acorn - Grove Park,0,"Baring Road, London SE12",0,0,pre-owned,300000.0,flat,0,leasehold,2 bed flat for sale,51.428426,0.021647,51.0,2,1,1,2021-06-23,300000.0,0,1,1,Lewisham,4117,0
13011,13011,Bromley,2021-06-22,George Ellis Property Services,1,"Birkbeck Road, Beckenham BR3",0,0,pre-owned,370000.0,flat,0,leasehold,2 bed flat for sale,51.409606,-0.047444,52.0,2,1,1,2021-06-22,370000.0,0,1,1,Lewisham,5346,5
13012,13012,Bromley,2021-06-22,jdm Estate Agents,1,"Glentrammon Road, Orpington BR6",0,0,pre-owned,585000.0,chalet,0,Other,4 bed property for sale,51.351974,0.096445,113.0,4,2,1,2021-06-22,575000.0,0,1,1,Lewisham,12157,1
13013,13013,Bromley,2021-06-22,jdm Estate Agents,0,"Heathfield, Chislehurst, Kent BR7",0,0,pre-owned,2000000.0,detached,0,Other,5 bed detached house for sale,51.416656,0.074839,234.0,5,3,0,2021-06-22,2000000.0,0,0,1,Chesham,8372,4
13014,13014,Bromley,2021-06-21,Savills - National Auctions,0,"Highland Road, Bromley BR1",0,0,pre-owned,20000.0,land,1,Other,Land for sale,51.410167,0.006131,93.0,0,0,0,2021-06-21,20000.0,0,1,0,Lewisham,5368,12
13015,13015,Bromley,2021-06-20,Strike,1,"Belvoir Close, London SE9",0,0,pre-owned,290000.0,flat,0,leasehold,3 bed flat for sale,51.431636,0.046929,79.0,3,1,1,2021-06-20,300000.0,0,1,1,Lewisham,4962,0
13016,13016,Bromley,2021-06-19,Proctors - Petts Wood,0,"Beechcroft, Chislehurst, Chislehurst BR7",0,0,pre-owned,1395000.0,detached,0,freehold,3 bed detached house for sale,51.415273,0.059149,236.0,3,2,3,2021-06-19,1395000.0,0,1,1,Lewisham,6544,0
13017,13017,Bromley,2021-06-19,jdm Estate Agents,1,"Flat 18, Woodlands, 19 Oaklands Road BR1",0,0,pre-owned,275000.0,flat,0,Other,1 bed flat for sale,51.4136,0.003211,50.0,1,1,1,2021-06-19,275000.0,0,1,1,Lewisham,5003,0
13018,13018,Bromley,2021-06-19,jdm Estate Agents,0,"Berryfield Close, Bickley, Kent BR1",0,0,pre-owned,1450000.0,detached,0,Other,5 bed detached house for sale,51.406421,0.042704,240.0,5,3,3,2021-06-19,1450000.0,0,0,1,Lewisham,6650,0
13019,13019,Bromley,2021-06-18,Osprey,0,"224 Bromley Road, Bromley, London BR2",1,0,pre-owned,185000.0,flat,0,leasehold,1 bed flat for sale,51.40701,-0.004864,46.0,1,1,0,2021-06-18,185000.0,1,1,1,Lewisham,5644,0
13020,13020,Bromley,2021-06-18,jdm Estate Agents,1,"Wilderness Road, Chislehurst, Kent BR7",0,0,pre-owned,750000.0,flat,0,Other,3 bed flat for sale,51.411849,0.066446,107.0,3,2,0,2021-06-18,750000.0,0,0,1,Chesham,7026,3
13021,13021,Bromley,2021-06-17,Bromley Property Company,1,"Polesteeple Hill, Biggin Hill, Westerham TN16",0,0,pre-owned,700000.0,detached,0,freehold,4 bed detached house for sale,51.311296,0.032909,186.0,4,2,2,2021-06-17,749995.0,0,0,1,Lewisham,13962,3
13022,13022,Bromley,2021-06-17,Unique - Locksbottom,0,"Cranford Mews, Bromley BR2",0,0,pre-owned,650000.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.389292,0.044758,149.0,3,2,1,2021-06-17,650000.0,0,1,1,Lewisham,7920,1
13023,13023,Bromley,2021-06-17,"Purplebricks, Head Office",0,"Howard Road, Bromley BR1",0,0,pre-owned,625000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.412341,0.012582,111.0,4,2,2,2021-06-17,650000.0,0,0,1,Lewisham,5317,4
13024,13024,Bromley,2021-06-17,Sinclair Hammelton - Bromley Sales,0,"Rodway Road, Bromley, Kent BR1",0,0,pre-owned,550000.0,maisonette,0,leasehold,3 bed maisonette for sale,51.410681,0.020217,117.0,3,1,1,2021-06-17,550000.0,0,1,1,Lewisham,5510,22
13025,13025,Bromley,2021-06-16,"Purplebricks, Head Office",1,"Maple Road, London SE20",0,0,pre-owned,285000.0,flat,0,leasehold,2 bed flat for sale,51.411611,-0.058244,65.0,2,1,1,2021-06-16,285000.0,0,1,1,Chesham,5481,10
13026,13026,Bromley,2021-06-16,Homezone Property Services,0,"Park Hill Road, Shortlands, Bromley BR2",0,0,pre-owned,800000.0,flat,0,leasehold,3 bed flat for sale,51.404525,-0.003238,167.0,3,3,1,2021-06-16,800000.0,1,1,1,Lewisham,5887,2
13027,13027,Bromley,2021-06-16,Edmund - Orpington,0,"Warren Avenue, Farnborough, Orpington BR6",0,0,pre-owned,1300000.0,detached,0,Other,7 bed detached house for sale,51.359001,0.089887,254.0,7,0,0,2021-06-16,1250000.0,0,1,1,Lewisham,11678,4
13028,13028,Bromley,2021-06-16,iMove Property,0,"Trenholme Terrace, London SE20",0,0,pre-owned,375000.0,flat,0,leasehold,3 bed flat for sale,51.414974,-0.064199,74.0,3,1,1,2021-06-16,375000.0,1,0,0,New Cross Gate,5669,5
13029,13029,Bromley,2021-06-16,jdm Estate Agents,1,"Rhodes Court, Jefferson Place, Bromley BR2",0,0,pre-owned,320000.0,flat,0,Other,2 bed flat for sale,51.388266,0.036592,55.0,2,2,1,2021-06-16,320000.0,0,1,1,Lewisham,7697,2
13030,13030,Bromley,2021-06-15,Knight Frank - Dulwich Village Sales,0,"Sundridge Avenue, Bromley BR1",0,0,pre-owned,3000000.0,detached,0,Other,6 bed detached house for sale,51.412892,0.040002,678.0,6,8,4,2021-06-15,3000000.0,0,1,1,Lewisham,6393,0
13031,13031,Bromley,2021-06-15,Alan De Maid - Beckenham,0,"Fern Court, 62 Albemarle Road, Beckenham BR3",0,0,pre-owned,475000.0,flat,0,share_of_freehold,2 bed flat for sale,51.408836,-0.010805,93.0,2,2,1,2021-06-15,475000.0,1,1,1,Lewisham,5447,3
13032,13032,Bromley,2021-06-15,Langford Russell - Orpington,0,"Bruce Grove, Orpington BR6",0,0,pre-owned,675000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.378263,0.102925,141.0,4,3,1,2021-06-15,675000.0,0,1,1,Gallions Reach,11967,28
13033,13033,Bromley,2021-06-15,jdm Estate Agents,1,"Sandy Lane, Orpington BR6",0,0,pre-owned,700000.0,detached_bungalow,0,Other,2 bed detached bungalow for sale,51.381401,0.096654,57.0,2,1,0,2021-06-15,750000.0,0,1,1,Gallions Reach,11507,16
13034,13034,Bromley,2021-06-14,Galloways,0,"Snowdown Close, London SE20",0,0,pre-owned,450000.0,flat,0,freehold,2 bed flat for sale,51.410728,-0.052297,87.0,2,3,1,2021-06-14,450000.0,1,1,1,Chesham,5366,11
13035,13035,Bromley,2021-06-14,Acorn - Crystal Palace,0,"Orchard Grove, London SE20",0,0,pre-owned,300000.0,flat,0,leasehold,1 bed flat for sale,51.417378,-0.071432,37.0,1,1,1,2021-06-14,300000.0,0,1,0,Brixton,4876,5
13036,13036,Bromley,2021-06-14,Charles Eden,1,"Elmers End Road, Beckenham BR3",0,0,pre-owned,195000.0,studio,0,leasehold,Studio for sale,51.405193,-0.056328,36.0,0,1,1,2021-06-14,195000.0,0,0,1,Chesham,5878,2
13037,13037,Bromley,2021-06-12,Strike,1,"Gillmans Road, Orpington BR5",0,0,pre-owned,535000.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.375756,0.110359,80.0,3,1,2,2021-06-12,535000.0,0,0,1,Gallions Reach,12474,1
13038,13038,Bromley,2021-06-10,"Purplebricks, Head Office",0,"Glebe Road, Bromley BR1",0,0,pre-owned,375000.0,flat,0,freehold,3 bed flat for sale,51.409734,0.015674,87.0,3,1,1,2021-06-10,390000.0,0,0,0,Lewisham,5415,37
13039,13039,Bromley,2021-06-10,Anthony Martin Locksbottom Limited - Crofton Road,0,"Bradford Close, Bromley BR2",0,0,pre-owned,595000.0,semi_detached,0,Other,3 bed semi-detached house for sale,51.375614,0.047884,103.0,3,2,2,2021-06-10,595000.0,0,1,1,Lewisham,8865,0
13040,13040,Bromley,2021-06-09,jdm Estate Agents,1,"Hastings Road, Bromley BR2",0,0,pre-owned,450000.0,semi_detached,0,Other,2 bed semi-detached house for sale,51.375114,0.04467,76.0,2,1,1,2021-06-09,450000.0,0,0,1,Lewisham,8645,1
13041,13041,Bromley,2021-06-07,Alan De Maid - Locksbottom,0,"Forest Ridge, Keston Park, Kent BR2",0,0,pre-owned,10000000.0,detached,0,freehold,7 bed detached house for sale,51.36309,0.04638,1301.0,7,6,5,2021-06-07,10000000.0,1,1,1,Lewisham,9707,1
13042,13042,Bromley,2021-06-07,Langford Russell - Beckenham,0,"The Avenue, Beckenham BR3",0,0,pre-owned,1000000.0,flat,0,leasehold,3 bed flat for sale,51.411272,-0.016527,195.0,3,3,2,2021-06-07,1000000.0,1,1,1,Lewisham,5168,5
13043,13043,Bromley,2021-06-07,"Purplebricks, Head Office",0,"Harvest Bank Road, West Wickham BR4",0,0,pre-owned,700000.0,detached,0,freehold,4 bed detached house for sale,51.366784,0.01044,177.0,4,6,2,2021-06-07,750000.0,1,1,1,Lewisham,9358,0
13044,13044,Bromley,2021-06-07,Nested Ltd,1,"Croydon Road, Penge, London SE20",0,0,pre-owned,275000.0,flat,0,leasehold,1 bed flat for sale,51.407746,-0.062132,51.0,1,1,1,2021-06-07,275000.0,0,0,0,New Cross Gate,6294,5
13045,13045,Bromley,2021-06-07,Charles Eden,1,"Manor Road, Beckenham BR3",0,0,pre-owned,550000.0,detached,0,freehold,2 bed detached house for sale,51.408065,-0.02471,103.0,2,1,2,2021-06-07,550000.0,1,0,1,Lewisham,5373,24
13046,13046,Bromley,2021-06-07,Alan De Maid - Bromley,0,"Hampton Grange, 14 Marian Gardens, Bromley BR1",0,0,pre-owned,625000.0,flat,0,Other,2 bed flat for sale,51.411411,0.02722,126.0,2,2,1,2021-06-07,625000.0,0,1,0,Lewisham,5570,7
13047,13047,Bromley,2021-06-07,Galloways,0,"Anerley Road, Anerley SE20",0,0,pre-owned,300000.0,flat,0,leasehold,2 bed flat for sale,51.409698,-0.061847,54.0,2,1,1,2021-06-07,300000.0,1,0,1,New Cross Gate,6075,4
13048,13048,Bromley,2021-06-07,jdm Estate Agents,1,"Cumberland Road, Bromley, Kent BR2",0,0,pre-owned,300000.0,flat,0,leasehold,1 bed flat for sale,51.397399,0.005377,47.0,1,1,1,2021-06-07,300000.0,0,1,0,Lewisham,6614,0
13049,13049,Bromley,2021-06-07,jdm Estate Agents,0,"Willow Grove, Chislehurst, Kent BR7",0,0,pre-owned,1400000.0,detached,0,Other,3 bed detached house for sale,51.416275,0.060576,193.0,3,1,0,2021-06-07,1400000.0,0,1,1,Lewisham,6452,2
13050,13050,Bromley,2021-06-05,jdm Estate Agents,0,"Hill Close, Chislehurst, Kent BR7",0,0,pre-owned,575000.0,semi_detached,0,Other,3 bed semi-detached house for sale,51.422714,0.062605,93.0,3,1,1,2021-06-05,575000.0,0,1,1,Cyprus,8040,3
13051,13051,Bromley,2021-06-05,Edmund - Orpington,0,"Hilda Vale Road, Farnborough, Orpington BR6",0,0,pre-owned,495000.0,semi_detached,0,Other,3 bed semi-detached house for sale,51.363998,0.061383,82.0,3,2,2,2021-06-05,495000.0,1,1,1,Lewisham,10095,6
