,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
17000,17000,Newham,2021-07-02,LiFE Residential - Royal Wharf,0,"John Cabot House, 4 Clipper Street E16",0,0,pre-owned,600000.0,flat,0,leasehold,2 bed flat for sale,51.50004,0.025666,74.0,2,2,1,2021-07-02,600000.0,1,0,0,Chesham,1104,2
17001,17001,Newham,2021-07-02,Bellway - Beckton Parkside,1,"Newham Way, Beckton, London E6",0,0,new,391995.0,flat,0,leasehold,2 bed flat for sale,51.519412,0.047194,70.0,2,2,0,2021-07-02,391995.0,1,1,1,Royal Albert,1065,0
17002,17002,Newham,2021-07-02,Bellway - Beckton Parkside,1,"Newham Way, Beckton, London E6",0,0,new,315995.0,flat,0,leasehold,1 bed flat for sale,51.519412,0.047194,64.0,1,1,0,2021-07-02,315995.0,1,1,1,Royal Albert,1065,0
17003,17003,Newham,2021-07-02,Bellway - Beckton Parkside,1,"Newham Way, Beckton, London E6",0,0,new,303995.0,flat,0,leasehold,1 bed flat for sale,51.519412,0.047194,59.0,1,1,0,2021-07-02,303995.0,1,1,1,Royal Albert,1065,0
17004,17004,Newham,2021-07-02,Bellway - Beckton Parkside,1,"Newham Way, Beckton, London E6",0,0,new,288995.0,flat,0,leasehold,1 bed flat for sale,51.519412,0.047194,54.0,1,1,0,2021-07-02,288995.0,1,1,1,Royal Albert,1065,0
17005,17005,Newham,2021-07-02,Bellway - Beckton Parkside,1,"Newham Way, Beckton, London E6",0,0,new,270995.0,studio,0,leasehold,Studio for sale,51.519412,0.047194,49.0,0,1,0,2021-07-02,270995.0,1,1,1,Royal Albert,1065,0
17006,17006,Newham,2021-07-02,MAK Property Services,0,"Durham Road, Manor Park E12",0,0,pre-owned,649999.0,terraced,0,freehold,4 bed terraced house for sale,51.551136,0.042675,84.0,4,1,2,2021-07-02,649999.0,1,1,0,East Ham,1176,7
17007,17007,Newham,2021-07-02,Goldstone Letting and Management LTD,1,"Royal Eden Docks, 12 Western Gateway, Royal Dock E16",0,0,new,660000.0,flat,0,leasehold,2 bed flat for sale,51.508408,0.022145,73.0,2,2,1,2021-07-02,660000.0,0,0,1,Royal Victoria,274,14
17008,17008,Newham,2021-07-01,Keatons - Stratford,0,"Church Street, Stratford, London E15",0,0,pre-owned,350000.0,flat,0,leasehold,1 bed flat for sale,51.535868,0.010817,46.0,1,1,1,2021-07-01,350000.0,1,0,0,Plaistow,807,16
17009,17009,Newham,2021-07-01,Keatons - Stratford,0,"Church Street, Stratford, London E15",0,0,pre-owned,520000.0,flat,0,leasehold,3 bed flat for sale,51.535868,0.010817,74.0,3,2,1,2021-07-01,520000.0,1,0,0,Plaistow,807,16
17010,17010,Newham,2021-07-01,Outlook Property - Stratford,0,"Flint Close, Stratford, London E15",0,0,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.541694,0.011029,84.0,2,0,1,2021-07-01,450000.0,1,0,0,Chesham,1386,18
17011,17011,Newham,2021-07-01,JLL - Stratford,0,"Alden Avenue, London E15",0,0,pre-owned,830000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.524439,0.009765,133.0,5,2,1,2021-07-01,830000.0,1,0,1,West Ham,714,3
17012,17012,Newham,2021-06-30,Mercier Gray,0,"Western Gateway, London E16",0,0,pre-owned,745000.0,flat,0,leasehold,3 bed flat for sale,51.508573,0.022268,104.0,3,3,1,2021-06-30,745000.0,1,0,0,Royal Victoria,288,14
17013,17013,Newham,2021-06-30,Pioneer Property Group,1,"East Ham, London E6",0,0,new,420995.0,flat,0,leasehold,2 bed flat for sale,51.531873,0.05662,77.0,2,2,1,2021-06-30,420995.0,1,0,1,East Ham,738,7
17014,17014,Newham,2021-06-30,Pioneer Property Group,1,"East Ham, London E6",0,0,new,333995.0,flat,0,leasehold,1 bed flat for sale,51.531873,0.05662,51.0,1,1,1,2021-06-30,333995.0,1,0,1,East Ham,738,7
17015,17015,Newham,2021-06-30,Keatons - Royal Docks,0,"Munnings House, 1 Portsmouth Mews, London E16",0,0,pre-owned,375000.0,flat,0,leasehold,2 bed flat for sale,51.50491,0.026803,66.0,2,1,1,2021-06-30,375000.0,0,1,0,Chesham,1055,11
17016,17016,Newham,2021-06-30,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,915000.0,flat,0,leasehold,3 bed flat for sale,51.5328985460123,0.0092343558282208,95.0,3,2,1,2021-06-30,915000.0,0,0,1,West Ham,582,12
17017,17017,Newham,2021-06-30,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,750000.0,flat,0,leasehold,2 bed flat for sale,51.5328985460123,0.0092343558282208,80.0,2,2,1,2021-06-30,750000.0,0,0,1,West Ham,582,12
17018,17018,Newham,2021-06-30,Pioneer Property Group,1,"Manor Road, London E15",0,0,new,552000.0,flat,0,leasehold,1 bed flat for sale,51.5328985460123,0.0092343558282208,57.0,1,1,1,2021-06-30,552000.0,0,0,1,West Ham,582,12
