,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant
4000,4000,Kensington and Chelsea,2021-05-07,Winkworth - Notting Hill,0,"Notting Hill Gate, London W11",0,0,pre-owned,975000.0,maisonette,0,leasehold,2 bed maisonette for sale,51.508997,-0.198271,80.0,2,2,1,2021-05-07,975000.0,1,0,0,Notting Hill Gate,120,42
4001,4001,Kensington and Chelsea,2021-05-07,Chancellors - Notting Hill,0,"Kensington, London W8",0,0,pre-owned,350000.0,studio,0,share_of_freehold,Studio for sale,51.508,-0.193,31.0,0,1,1,2021-05-07,350000.0,0,0,0,Notting Hill Gate,433,59
4002,4002,Kensington and Chelsea,2021-05-07,Chatterton Rees,0,"Anderson Street, London SW3",0,0,pre-owned,4750000.0,Other,0,Other,4 bed property for sale,51.490741,-0.162357,232.0,4,3,2,2021-05-07,4750000.0,0,0,0,Sloane Square,367,55
4003,4003,Kensington and Chelsea,2021-05-07,Safinia Property Consultants Ltd,0,"Hale House, De Vere Gardens, Kensington, London W8",0,0,pre-owned,6650000.0,Other,0,share_of_freehold,4 bed property for sale,51.500083,-0.184647,251.0,4,0,0,2021-05-07,6650000.0,0,0,0,Gloucester Road,557,44
4004,4004,Kensington and Chelsea,2021-05-07,Safinia Property Consultants Ltd,0,"Oakwood Court, Abbotsbury Road, Holland Park, London W14",0,0,pre-owned,5950000.0,Other,0,share_of_freehold,6 bed property for sale,51.499642,-0.206276,339.0,6,0,0,2021-05-07,5950000.0,0,0,1,Kensington (Olympia),499,22
4005,4005,Kensington and Chelsea,2021-05-07,John D Wood & Co. - Chelsea Green,0,"Kings Court North, Kings Road, London SW3",0,0,pre-owned,550000.0,flat,0,leasehold,1 bed flat for sale,51.487053,-0.169061,36.0,1,1,1,2021-05-07,550000.0,0,0,1,Chesham,807,51
4006,4006,Kensington and Chelsea,2021-05-07,John D Wood & Co. - Chelsea Green,0,"Markham Square, London SW3",0,0,pre-owned,4250000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.490272,-0.164923,214.0,4,2,1,2021-05-07,4250000.0,1,0,1,Sloane Square,556,54
4007,4007,Kensington and Chelsea,2021-05-06,Winkworth - Knightsbridge,0,"Kings Court North, Kings Road, Chelsea, London SW3",0,0,pre-owned,550000.0,flat,0,leasehold,1 bed flat for sale,51.487053,-0.169061,35.0,1,1,1,2021-05-06,550000.0,0,0,1,Chesham,807,51
4008,4008,Kensington and Chelsea,2021-05-06,Chestertons - South Kensington,0,"Redcliffe Road, Chelsea, London SW10",0,0,pre-owned,675000.0,flat,0,share_of_freehold,1 bed flat for sale,51.486311,-0.181492,48.0,1,1,1,2021-05-06,700000.0,0,0,0,Gloucester Road,925,53
4009,4009,Kensington and Chelsea,2021-05-06,Savills - Chelsea,0,"Drayton Court, Drayton Gardens, London SW10",0,0,pre-owned,2900000.0,flat,0,leasehold,4 bed flat for sale,51.488017,-0.180704,163.0,4,3,1,2021-05-06,2900000.0,1,0,0,Gloucester Road,655,51
4010,4010,Kensington and Chelsea,2021-05-06,Knight Frank - Notting Hill Sales,0,"Clarendon Road, Notting Hill, London W11",0,0,pre-owned,1325000.0,flat,0,Other,2 bed flat for sale,51.51328,-0.211486,85.0,2,2,1,2021-05-06,1325000.0,0,0,0,Ladbroke Grove,422,27
4011,4011,Kensington and Chelsea,2021-05-06,JLL - Kensington,1,"Warwick Lane, London W14",0,0,new,1700000.0,flat,0,leasehold,2 bed flat for sale,51.494865,-0.204965,100.0,2,2,1,2021-05-06,1700000.0,1,0,0,Upminster,578,28
4012,4012,Kensington and Chelsea,2021-05-06,JLL - Chelsea,0,"Old Church Street, London SW3",0,0,pre-owned,1850000.0,flat,0,share_of_freehold,2 bed flat for sale,51.48419,-0.17174,117.0,2,3,2,2021-05-06,1850000.0,0,1,1,South Kensington,1106,41
4013,4013,Kensington and Chelsea,2021-05-06,Savills - Notting Hill,1,"Bassett Road, London W10",0,0,new,2450000.0,flat,0,leasehold,2 bed flat for sale,51.518009,-0.217201,141.0,2,0,0,2021-05-06,2450000.0,0,1,1,Latimer Road,414,4
4014,4014,Kensington and Chelsea,2021-05-06,Marsh & Parsons - Earls Court,0,"Nevern Square, London SW5",0,0,pre-owned,915000.0,flat,0,share_of_freehold,2 bed flat for sale,51.491849,-0.197627,93.0,2,2,1,2021-05-06,915000.0,0,0,1,Earl's Court,5,45
4015,4015,Kensington and Chelsea,2021-05-06,Knight Frank - Knightsbridge Sales,0,"Hans Place, London SW1X",0,0,pre-owned,15950000.0,terraced,0,Other,6 bed terraced house for sale,51.4976,-0.1617,494.0,6,6,3,2021-05-06,15950000.0,0,0,1,Knightsbridge,411,77
4016,4016,Kensington and Chelsea,2021-05-06,Alexander Lewis,0,"Warren House, Beckford Close, Kensington, London W14",0,0,pre-owned,1295000.0,Other,0,leasehold,3 bed property for sale,51.494102,-0.202705,105.0,3,2,1,2021-05-06,1295000.0,1,1,1,Chesham,354,26
4017,4017,Kensington and Chelsea,2021-05-06,Marsh & Parsons - Queens Park,0,"Harvist Road, London NW6",0,0,pre-owned,640000.0,flat,0,leasehold,1 bed flat for sale,51.532722,-0.213029,65.0,1,1,1,2021-05-06,640000.0,0,0,0,Queen's Park,471,21
4018,4018,Kensington and Chelsea,2021-05-06,Knight Frank - Knightsbridge Sales,0,"Brompton Square, London SW3",0,0,pre-owned,1100000.0,flat,0,Other,1 bed flat for sale,51.4983,-0.169366,50.0,1,1,1,2021-05-06,1100000.0,0,0,1,South Kensington,590,68
4019,4019,Kensington and Chelsea,2021-05-05,John D Wood & Co. - Chelsea Green,0,"Chelsea Manor Street, London SW3",0,0,pre-owned,550000.0,studio,0,leasehold,Studio for sale,51.488549,-0.168641,34.0,0,1,1,2021-05-05,550000.0,0,0,1,South Kensington,716,52
4020,4020,Kensington and Chelsea,2021-05-05,Savills - Knightsbridge,0,"Eaton Place, London SW1X",0,0,pre-owned,1750000.0,flat,0,leasehold,2 bed flat for sale,51.495374,-0.154869,96.0,2,2,1,2021-05-05,1750000.0,0,0,0,Sloane Square,418,49
4021,4021,Kensington and Chelsea,2021-05-05,Rose & Partners,0,"Durham Place, London SW3",0,0,pre-owned,3995000.0,maisonette,0,share_of_freehold,5 bed maisonette for sale,51.487679,-0.161949,209.0,5,4,2,2021-05-05,4500000.0,0,1,1,Sloane Square,600,38
4022,4022,Kensington and Chelsea,2021-05-05,Knight Frank - Kensington Sales,0,"Kensington High Street, London W14",0,0,pre-owned,900000.0,flat,0,Other,1 bed flat for sale,51.496404,-0.206005,54.0,1,1,1,2021-05-05,900000.0,0,0,0,Kensington (Olympia),325,30
4023,4023,Kensington and Chelsea,2021-05-05,Property Inside London,1,"Charles House, 375-385 Kensington High Street, London W14",0,0,pre-owned,2100000.0,flat,0,leasehold,3 bed flat for sale,51.496119,-0.206414,99.0,3,2,1,2021-05-05,2100000.0,0,1,1,Kensington (Olympia),331,29
4024,4024,Kensington and Chelsea,2021-05-05,Kinleigh Folkard & Hayward - South Kensington Sales,0,"Cromwell Road, London SW7",0,0,pre-owned,700000.0,flat,0,Other,1 bed flat for sale,51.49538,-0.186995,74.0,1,1,0,2021-05-05,700000.0,1,0,0,Gloucester Road,308,69
4025,4025,Kensington and Chelsea,2021-05-05,Kinleigh Folkard & Hayward - Earls Court Sales,0,"Eardley Crescent, London SW5",0,0,pre-owned,1500000.0,flat,0,leasehold,3 bed flat for sale,51.488828,-0.195408,150.0,3,3,0,2021-05-05,1500000.0,0,0,1,West Brompton,207,49
4026,4026,Kensington and Chelsea,2021-05-05,Chestertons - South Kensington,0,"Finborough Road, London SW10",0,0,pre-owned,1350000.0,flat,0,leasehold,2 bed flat for sale,51.485215,-0.187369,118.0,2,2,1,2021-05-05,1395000.0,0,0,1,West Brompton,587,34
4027,4027,Kensington and Chelsea,2021-05-05,Safinia Property Consultants Ltd,0,"Holland Road, Holland Park, London W14",0,0,pre-owned,650000.0,Other,0,leasehold,3 bed property for sale,51.497337,-0.207231,80.0,3,0,0,2021-05-05,650000.0,0,0,0,Kensington (Olympia),293,28
4028,4028,Kensington and Chelsea,2021-05-05,JLL - Knightsbridge,0,"Montpelier Walk, London SW7",0,0,pre-owned,3500000.0,detached,0,freehold,4 bed detached house for sale,51.499,-0.16707,173.0,4,2,2,2021-05-05,3950000.0,1,0,0,Knightsbridge,472,61
4029,4029,Kensington and Chelsea,2021-05-04,Sothebys Realty UK,0,"Chelsea Crescent, Chelsea Harbour SW10",0,0,pre-owned,1695000.0,flat,0,leasehold,2 bed flat for sale,51.474417,-0.181073,147.0,2,2,1,2021-05-04,1695000.0,1,1,0,Fulham Broadway,1193,15
4030,4030,Kensington and Chelsea,2021-05-04,Savills - Kensington,0,"Hyde Park Gate, London SW7",0,0,pre-owned,5995000.0,maisonette,0,share_of_freehold,5 bed maisonette for sale,51.499606,-0.181179,291.0,5,5,2,2021-05-04,6750000.0,1,0,0,Gloucester Road,903,35
4031,4031,Kensington and Chelsea,2021-05-04,Savills - Chelsea,0,"Coleridge Square, Coleridge Gardens, London SW10",0,0,pre-owned,9250000.0,terraced,1,freehold,5 bed terraced house for sale,51.480975,-0.186486,390.0,5,4,2,2021-05-04,9250000.0,1,1,1,Fulham Broadway,704,26
4032,4032,Kensington and Chelsea,2021-05-04,Bachik Properties,1,"Second Avenue, Maida Vale, London W10",0,0,new,1200000.0,end_terrace,0,leasehold,3 bed end terrace house for sale,51.527353,-0.207234,152.0,3,3,1,2021-05-04,1220000.0,0,1,1,Upminster,705,15
