,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
8100,8100,8100,Tower Hamlets,2021-02-01,Inner City Estates,1,"Hewlett Road, Bow E3",0,0,pre-owned,675000.0,terraced,0,freehold,4 bed terraced house for sale,51.532493,-0.03573,82.0,4,2,1,2021-02-01,675000.0,1,0,0,Mile End,864,17,"[5, 3, 0, 1]"
8101,8101,8101,Tower Hamlets,2021-02-01,JOHNS&CO - New Providence Wharf,0,"Saxon, Goodluck Hope, London E14",0,0,pre-owned,640000.0,flat,0,Other,2 bed flat for sale,51.511214,0.005897,72.0,2,1,2,2021-02-01,640000.0,1,0,0,Canning Town,401,7,"[2, 1, 0, 2]"
8102,8102,8102,Tower Hamlets,2021-02-01,JOHNS&CO - New Providence Wharf,0,"Saxon, Goodluck Hope, London E14",0,0,pre-owned,410000.0,studio,0,Other,Studio for sale,51.511214,0.005897,45.0,0,1,1,2021-02-01,410000.0,1,0,0,Canning Town,401,7,"[2, 1, 0, 2]"
8103,8103,8103,Tower Hamlets,2021-01-31,Maison Chase,1,"Wardian, Ward Place, London E14",0,0,new,1150000.0,flat,0,leasehold,2 bed flat for sale,51.497555,-0.019282,32.0,2,2,1,2021-01-31,1150000.0,0,0,1,South Quay,322,23,"[8, 4, 1, 2]"
8104,8104,8104,Tower Hamlets,2021-01-30,Knight Frank - Canary Wharf Sales,0,"Burrells Wharf Square, London E14",0,0,pre-owned,679000.0,Other,0,Other,2 bed property for sale,51.487428,-0.020598,79.0,2,2,1,2021-01-30,700000.0,1,1,0,Mudchute,571,8,"[4, 1, 0, 0]"
8105,8105,8105,Tower Hamlets,2021-01-29,Canary Wharf Residential - One Park & 10 Park Drive,1,"Park Drive, Canary Wharf E14",0,0,new,1380000.0,flat,0,leasehold,2 bed flat for sale,51.502426,-0.015052,90.0,2,2,1,2021-01-29,1385000.0,1,0,1,Chesham,815,58,"[4, 3, 2, 2]"
8106,8106,8106,Tower Hamlets,2021-01-29,Lixing,0,"South Quay Plaza, Canary Wharf, London E14",0,0,pre-owned,688000.0,flat,0,leasehold,1 bed flat for sale,51.500547,-0.017264,13.0,1,1,1,2021-01-29,725000.0,0,0,1,South Quay,147,49,"[6, 4, 1, 2]"
8107,8107,8107,Tower Hamlets,2021-01-29,Keatons - Shoreditch,1,"London Terrace, Hackney Road, London E2",0,0,pre-owned,475000.0,flat,0,leasehold,2 bed flat for sale,51.530816,-0.069007,55.0,2,1,1,2021-01-29,499995.0,0,1,0,Shoreditch,890,19,"[12, 2, 0, 1]"
8108,8108,8108,Tower Hamlets,2021-01-29,Hurford Salvi Carr - Aldgate,0,"Cashmere House, 37 Leman Street E1",0,0,pre-owned,680000.0,flat,0,Other,1 bed flat for sale,51.513749,-0.07031,56.0,1,1,1,2021-01-29,695000.0,0,0,1,Aldgate East,214,118,"[18, 7, 2, 7]"
8109,8109,8109,Tower Hamlets,2021-01-29,Ernest-Brooks International,1,"The Jacquard, The Silk District, Raven Row, Whitechapel E1",0,0,new,535000.0,flat,0,leasehold,1 bed flat for sale,51.51795,-0.057591,0.0,1,1,1,2021-01-29,550000.0,0,0,1,Whitechapel,335,28,"[18, 8, 1, 1]"
