,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
200,200,Westminster,2021-10-13,David Kalms Property Consultants Ltd,0,"Fernhead Road, London W9",0,0,pre-owned,2250000.0,block_of_flats,0,freehold,Block of flats for sale,51.530388,-0.202213,235.0,0,0,0,2021-10-13T18:33:40,2250000.0,0,1,1,Queen's Park,395,10,"[14, 6, 1, 1]"
201,201,Westminster,2021-10-13,Foxtons - Notting Hill,1,"Orsett Terrace, Queensway, London W2",0,0,pre-owned,400000.0,flat,0,Other,1 bed flat for sale,51.517866,-0.183684,32.0,1,1,1,2021-10-13T18:11:57,400000.0,1,0,0,Royal Oak,377,46,"[7, 5, 3, 3]"
202,202,Westminster,2021-10-13,Chatterton Rees,0,"Talbot Road, Notting Hill, London W2",0,0,pre-owned,750000.0,flat,0,leasehold,3 bed flat for sale,51.517448,-0.196673,76.0,3,1,1,2021-10-13T17:33:47,750000.0,1,0,0,Westbourne Park,391,53,"[16, 5, 0, 3]"
203,203,Westminster,2021-10-13,London Habitat,0,"Jerome Crescent, London NW8",0,0,pre-owned,1195000.0,terraced,0,freehold,4 bed terraced house for sale,51.526142,-0.169437,19.0,4,2,1,2021-10-13T16:59:41,1195000.0,1,1,1,Edgware Road (C),737,29,"[11, 2, 2, 2]"
204,204,Westminster,2021-10-13,Kravens,0,"Craven Hill, Lancaster Gate, Paddington, Bayswater, Hyde Park W2",0,0,pre-owned,1025000.0,flat,0,leasehold,2 bed flat for sale,51.512993,-0.181569,111.0,2,2,1,2021-10-13T16:44:16,1025000.0,0,0,1,Lancaster Gate,385,77,"[4, 4, 1, 4]"
205,205,Westminster,2021-10-13,CHAMPS UK Property Asset Management,0,London SW1P,0,0,pre-owned,1250000.0,flat,0,Other,1 bed flat for sale,51.494757,-0.125313,71.0,1,1,1,2021-10-13T16:44:14,1250000.0,0,0,1,Westminster,540,20,"[12, 3, 0, 0]"
206,206,Westminster,2021-10-13,Alexander Lewis,1,"Sophora House, 342 Queens Town Road, London, England SW11",0,0,pre-owned,4700000.0,terraced,0,leasehold,Terraced house for sale,51.480252,-0.148279,4.0,0,0,0,2021-10-13T16:32:11,4700000.0,1,1,0,Sloane Square,1260,14,"[3, 0, 2, 3]"
207,207,Westminster,2021-10-13,Tuckerman Residential,0,"Marsham Street, London SW1P",0,0,pre-owned,1250000.0,flat,0,Other,2 bed flat for sale,51.493099,-0.128722,122.0,2,1,2,2021-10-13T16:24:58,1250000.0,1,1,1,Pimlico,534,35,"[16, 5, 2, 1]"
208,208,Westminster,2021-10-13,CHAMPS UK Property Asset Management,0,"Admiral Walk, London W9",0,0,pre-owned,675000.0,flat,0,Other,2 bed flat for sale,51.521906,-0.195165,79.0,2,2,0,2021-10-13T16:23:22,675000.0,1,1,1,Westbourne Park,574,25,"[13, 5, 2, 2]"
209,209,Westminster,2021-10-13,Abacus Estates - West Hampstead,1,"Portnall Road, London W9",0,0,pre-owned,535000.0,flat,0,leasehold,2 bed flat for sale,51.530781,-0.204198,47.0,2,1,1,2021-10-13T15:55:38,550000.0,1,0,0,Queen's Park,306,10,"[13, 5, 1, 1]"
210,210,Westminster,2021-10-13,Aston Chase,0,"Elgin Avenue, Maida Avenue, London W9",0,0,pre-owned,2150000.0,flat,0,share_of_freehold,3 bed flat for sale,51.526982,-0.191809,159.0,3,3,1,2021-10-13T15:40:07,2150000.0,0,0,1,Maida Vale,402,25,"[8, 4, 2, 0]"
211,211,Westminster,2021-10-13,CHAMPS UK Property Asset Management,0,"9 Millbank, Westminster, London SW1P",0,0,pre-owned,1200000.0,flat,0,Other,1 bed flat for sale,51.494924,-0.125628,55.0,1,1,1,2021-10-13T15:37:42,1200000.0,0,1,1,Westminster,545,20,"[10, 3, 0, 0]"
212,212,Westminster,2021-10-13,Abacus Estates - West Hampstead,0,"Portnall Road, London W9",0,0,pre-owned,700000.0,flat,0,leasehold,3 bed flat for sale,51.530781,-0.204198,89.0,3,2,1,2021-10-13T15:34:08,700000.0,0,0,0,Queen's Park,306,10,"[13, 5, 1, 1]"
213,213,Westminster,2021-10-13,Savills - Mayfair & St James’s,1,"Burlington Gate, Cork Street, Mayfair W1S",0,0,new,9950000.0,flat,0,leasehold,2 bed flat for sale,51.510348,-0.141337,164.0,2,2,1,2021-10-13T15:03:47,9950000.0,1,1,0,Green Park,382,313,"[4, 0, 9, 5]"
214,214,Westminster,2021-10-13,Manors,0,"Wigmore Street, London W1U",0,0,pre-owned,815000.0,flat,0,leasehold,1 bed flat for sale,51.516052,-0.151756,39.0,1,1,1,2021-10-13T13:27:28,815000.0,0,0,0,Bond Street,289,161,"[7, 16, 2, 3]"
215,215,Westminster,2021-10-13,MyLondonHome - Westminster & Pimlico,1,"Belgrave Road, Pimlico SW1V",0,0,pre-owned,2400000.0,flat,0,leasehold,5 bed flat for sale,51.491811,-0.141236,177.0,5,4,2,2021-10-13T13:16:37,2400000.0,1,0,0,Victoria,600,74,"[12, 6, 3, 4]"
216,216,Westminster,2021-10-13,Knight Frank - Marylebone Sales,0,"Orwell Studios, 24 Market Place, London W1D",0,0,pre-owned,1550000.0,flat,0,Other,2 bed flat for sale,51.5159,-0.140194,86.0,2,2,1,2021-10-13T13:12:03,1550000.0,1,0,0,Oxford Circus,229,325,"[11, 7, 8, 4]"
217,217,Westminster,2021-10-13,The Cloister,0,"Chapel Street, London SW1X",0,0,pre-owned,15000000.0,,0,Other,6 bed property for sale,51.500142,-0.151002,557.0,6,5,1,2021-10-13,15000000.0,0,1,1,Hyde Park Corner,313,43,"[1, 2, 0, 1]"
218,218,Westminster,2021-10-13,Jaffray Estates Ltd,0,"Regent's Gate, London NW8",0,0,pre-owned,1350000.0,flat,0,leasehold,2 bed flat for sale,51.5330891148649,-0.166813952702703,83.0,2,2,1,2021-10-13T12:38:43,1350000.0,1,1,0,St. John's Wood,597,15,"[6, 1, 0, 1]"
219,219,Westminster,2021-10-13,Keller Williams Prime Properties,0,"Palace Court, London W2",0,0,pre-owned,1590000.0,flat,0,share_of_freehold,2 bed flat for sale,51.511437,-0.191896,153.0,2,2,1,2021-10-13T12:31:42,1590000.0,0,0,1,Chesham,360,107,"[16, 3, 3, 6]"
220,220,Westminster,2021-10-13,Savills - Notting Hill,0,"Porchester Terrace, Bayswater, London W2",0,0,pre-owned,1750000.0,flat,0,leasehold,3 bed flat for sale,51.511374,-0.184429,104.0,3,1,1,2021-10-13T12:18:29,1750000.0,1,0,1,Queensway,439,62,"[5, 3, 0, 2]"
221,221,Westminster,2021-10-13,"Purplebricks, Head Office",1,"Shroton Street, London NW1",0,0,pre-owned,950000.0,flat,0,leasehold,3 bed flat for sale,51.52242,-0.16613,101.0,3,2,1,2021-10-13T12:13:02,950000.0,0,1,0,Marylebone,354,50,"[19, 4, 1, 4]"
222,222,Westminster,2021-10-13,Knight Frank - Marylebone Sales,0,"Jacobs Well Mews, London W1U",0,0,pre-owned,2350000.0,terraced,0,Other,4 bed terraced house for sale,51.517637,-0.152077,134.0,4,2,1,2021-10-13T11:59:28,2350000.0,1,0,0,Bond Street,421,165,"[9, 19, 2, 3]"
223,223,Westminster,2021-10-13,Sold.co.uk,0,"Grittleton Road, London W9",0,0,pre-owned,1075000.0,flat,0,share_of_freehold,4 bed flat for sale,51.526052,-0.196858,139.0,4,3,1,2021-10-13T11:01:28,1075000.0,1,0,0,Westbourne Park,566,21,"[13, 5, 0, 1]"
224,224,Westminster,2021-10-13,Property Inside London,1,"Asquith Building, West End Gate, London W2",0,0,new,680000.0,studio,0,leasehold,Studio for sale,51.5191320646766,-0.173793691542289,37.0,0,1,1,2021-10-13T10:52:43,680000.0,1,0,0,Edgware Road (C),350,74,"[9, 1, 0, 2]"
225,225,Westminster,2021-10-13,The Estate Company,0,"Randolph Avenue, London W9",0,0,pre-owned,649950.0,flat,0,Other,2 bed flat for sale,51.530899,-0.18917,54.0,2,1,1,2021-10-13T10:22:17,649950.0,0,0,0,Maida Vale,259,12,"[11, 3, 1, 1]"
226,226,Westminster,2021-10-13,Abacus Estates - West Hampstead,1,"Portnall Road, London W9",0,0,pre-owned,775000.0,flat,0,leasehold,2 bed flat for sale,51.530781,-0.204198,73.0,2,2,1,2021-10-13T10:09:53,800000.0,0,0,1,Queen's Park,306,10,"[13, 5, 1, 1]"
227,227,Westminster,2021-10-13,Knight Frank - Marylebone Sales,0,"Mertoun Terrace, Seymour Place, London W1H",0,0,pre-owned,1500000.0,maisonette,0,Other,4 bed maisonette for sale,51.517612,-0.162177,131.0,4,2,1,2021-10-13T09:44:27,1500000.0,1,0,0,Chesham,496,122,"[14, 3, 2, 5]"
228,228,Westminster,2021-10-13,EA Real Estate,0,"Flat 52 Garrat Mansions, London W2",0,0,pre-owned,1645000.0,flat,0,leasehold,2 bed flat for sale,51.520477,-0.171365,56.0,2,2,1,2021-10-13T09:00:04,1645000.0,0,0,1,Edgware Road (C),139,78,"[16, 3, 1, 3]"
229,229,Westminster,2021-10-13,Arlington Residential,0,"Hall Road, St John's Wood, London NW8",0,0,pre-owned,5995000.0,,0,freehold,5 bed property for sale,51.528908,-0.180805,500.0,5,5,2,2021-10-13T08:34:06,5995000.0,1,0,1,Maida Vale,389,18,"[4, 4, 2, 0]"
230,230,Westminster,2021-10-13,Foxtons - Notting Hill,0,"Gloucester Terrace, Notting Hill Gate, London W2",0,0,pre-owned,450000.0,studio,0,Other,Studio for sale,51.517982,-0.187657,46.0,0,1,1,2021-10-13T00:11:12,465000.0,1,0,0,Royal Oak,154,51,"[10, 4, 3, 4]"
231,231,Westminster,2021-10-13,LondonDom.com,1,"Se1.08 Switch House East, Battersea Power Station, London SW11",0,0,new,990000.0,flat,0,leasehold,1 bed flat for sale,51.482451,-0.145142,58.0,1,1,1,2021-10-13T00:05:13,990000.0,0,0,1,Chesham,1483,12,"[1, 1, 2, 3]"
232,232,Westminster,2021-10-13,LondonDom.com,1,"Se1.06 Switch House East, Battersea Power Station, London SW11",0,0,new,990000.0,flat,0,leasehold,1 bed flat for sale,51.482451,-0.145142,58.0,1,1,1,2021-10-13T00:05:12,990000.0,0,0,1,Chesham,1483,12,"[1, 1, 2, 3]"
233,233,Westminster,2021-10-12,Cluttons - Hyde Park,1,"Merchant Square East, London W2",0,0,new,1325000.0,flat,0,leasehold,2 bed flat for sale,51.519073,-0.171222,93.0,2,2,1,2021-10-12T20:54:09,1325000.0,0,0,0,Chesham,215,93,"[12, 3, 0, 3]"
234,234,Westminster,2021-10-12,Foxtons - Notting Hill,0,"Linden Gardens, Notting Hill, London W2",0,0,pre-owned,1050000.0,flat,0,Other,2 bed flat for sale,51.510337,-0.194517,71.0,2,1,1,2021-10-12T18:13:15,1050000.0,1,1,1,Notting Hill Gate,222,79,"[13, 3, 3, 3]"
235,235,Westminster,2021-10-12,Foxtons - Notting Hill,0,"Inverness Terrace, Bayswater, London W2",0,0,pre-owned,2100000.0,flat,0,Other,3 bed flat for sale,51.51181,-0.186259,107.0,3,2,1,2021-10-12T18:13:12,2100000.0,1,0,0,Bayswater,206,70,"[8, 3, 0, 3]"
236,236,Westminster,2021-10-12,Grange London,1,"Bessborough House, Battersea Power Station SW11",0,0,pre-owned,2050000.0,flat,0,leasehold,2 bed flat for sale,51.48303,-0.1465,158.0,2,2,0,2021-10-12T17:05:24,2050000.0,0,1,1,Chesham,1122,12,"[2, 1, 2, 3]"
237,237,Westminster,2021-10-12,Domus Nova,0,"Harrow Road, London W9",0,0,pre-owned,2300000.0,flat,0,Other,4 bed flat for sale,51.523614,-0.199812,228.0,4,3,2,2021-10-12T16:51:17,2300000.0,1,1,0,Westbourne Park,280,20,"[11, 7, 2, 2]"
238,238,Westminster,2021-10-12,Intra Capital Estates,1,"Hall Place, London W2",0,0,pre-owned,615000.0,flat,0,Other,3 bed flat for sale,51.523326,-0.176084,84.0,3,1,1,2021-10-12,615000.0,0,0,0,Edgware Road (C),457,38,"[7, 0, 2, 1]"
239,239,Westminster,2021-10-12,Knight Frank - Prime Central London New Homes,0,"Little Venice, London W2",0,0,pre-owned,1220000.0,flat,0,Other,3 bed flat for sale,51.523931,-0.176444,90.0,3,2,1,2021-10-12T15:05:56,1220000.0,1,1,1,Chesham,477,32,"[7, 0, 4, 1]"
240,240,Westminster,2021-10-12,Knight Frank - Hyde Park Sales,0,"Westbourne Terrace, London W2",0,0,pre-owned,1300000.0,flat,0,Other,2 bed flat for sale,51.515629,-0.180071,88.0,2,2,1,2021-10-12T14:52:07,1300000.0,1,0,0,Paddington,312,57,"[5, 4, 0, 2]"
241,241,Westminster,2021-10-12,Knight Frank - Prime Central London New Homes,0,"Little Venice, London W2",0,0,pre-owned,655000.0,flat,0,Other,1 bed flat for sale,51.523931,-0.176444,53.0,1,1,1,2021-10-12T14:45:48,655000.0,1,1,1,Chesham,477,32,"[7, 0, 4, 1]"
242,242,Westminster,2021-10-12,Knight Frank - Hyde Park Sales,0,"Westbourne Terrace, London W2",0,0,pre-owned,500000.0,flat,0,Other,1 bed flat for sale,51.516175,-0.179466,39.0,1,1,1,2021-10-12T14:39:25,500000.0,1,0,0,Paddington,319,54,"[5, 3, 0, 0]"
