,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
8500,8500,8500,Wandsworth,2021-06-14,H&G Property,1,"Vicentia Court, Bridge Wharf SW11",0,0,new,425000.0,flat,0,Other,1 bed flat for sale,51.469041,-0.179681,46.0,1,1,1,2021-06-14,425000.0,0,1,1,Chesham,1911,12,"[3, 2, 0, 1]"
8501,8501,8501,Wandsworth,2021-06-14,Knight Frank - Wandsworth Sales,1,"Buckhold Road, London SW18",0,0,pre-owned,1100000.0,flat,0,Other,4 bed flat for sale,51.454766,-0.197239,119.0,4,3,1,2021-06-14,1100000.0,1,1,0,Chesham,926,27,"[8, 2, 2, 5]"
8502,8502,8502,Wandsworth,2021-06-14,Alexander Lewis,1,"Sophora House, 342 Queens Town Road, London, England SW11",0,0,pre-owned,4700000.0,terraced,0,leasehold,Terraced house for sale,51.480252,-0.148279,4.0,0,0,0,2021-06-14,4700000.0,1,1,0,Sloane Square,1227,15,"[3, 0, 1, 3]"
8503,8503,8503,Wandsworth,2021-06-14,Dexters - Battersea,1,"Longbeach Road, London SW11",0,0,pre-owned,700000.0,flat,0,leasehold,3 bed flat for sale,51.463629,-0.158305,107.0,3,2,1,2021-06-14,700000.0,0,0,0,Clapham South,1158,45,"[10, 2, 1, 1]"
8504,8504,8504,Wandsworth,2021-06-14,Dexters - Northcote Road,1,"Kyrle Road, London SW11",0,0,pre-owned,2250000.0,Other,0,freehold,4 bed property for sale,51.455459,-0.156234,232.0,4,3,3,2021-06-14,2250000.0,0,0,0,Clapham South,592,1,"[9, 1, 0, 1]"
8505,8505,8505,Wandsworth,2021-06-14,"James Pendleton, Clapham South, Abbeville Village & Balham Office",1,"Cathles Road, Clapham South, London SW12",0,0,pre-owned,825000.0,flat,0,share_of_freehold,3 bed flat for sale,51.450984,-0.146127,100.0,3,3,1,2021-06-14,825000.0,0,0,0,Clapham South,323,16,"[7, 0, 0, 4]"
8506,8506,8506,Wandsworth,2021-06-13,Allan Fuller,1,"Putney Hill, London SW15",0,0,pre-owned,950000.0,flat,0,freehold,3 bed flat for sale,51.458526,-0.218519,94.0,3,2,1,2021-06-13,950000.0,1,1,0,East Putney,561,16,"[5, 2, 1, 2]"
8507,8507,8507,Wandsworth,2021-06-12,Marsh & Parsons - Balham & Clapham South,0,"Foxbourne Road, London SW17",0,0,pre-owned,1500000.0,terraced,0,freehold,5 bed terraced house for sale,51.439147,-0.152808,214.0,5,3,2,2021-06-12,1500000.0,0,0,0,Chesham,532,20,"[9, 2, 0, 3]"
8508,8508,8508,Wandsworth,2021-06-11,Cow & Co.,0,"Smugglers Way, London SW18",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.46301,-0.189545,73.0,2,2,1,2021-06-11,600000.0,1,0,0,Parsons Green,1489,16,"[7, 0, 0, 1]"
8509,8509,8509,Wandsworth,2021-06-11,Chestertons - Battersea Park,0,"Warriner Gardens, Battersea Park, London SW11",0,0,pre-owned,1900000.0,Other,0,freehold,4 bed property for sale,51.475122,-0.154865,177.0,4,3,4,2021-06-11,1900000.0,0,0,1,Chesham,1615,16,"[4, 1, 0, 1]"
8510,8510,8510,Wandsworth,2021-06-11,LRC - London Sales and Letting Agency,1,"Plough Lane, Wimbledon, London SW17",0,0,new,687000.0,flat,0,leasehold,3 bed flat for sale,51.4309254779117,-0.176801457831325,93.0,3,2,1,2021-06-11,687000.0,0,0,1,Tooting Broadway,683,7,"[5, 2, 1, 0]"
8511,8511,8511,Wandsworth,2021-06-11,LRC - London Sales and Letting Agency,1,"Plough Lane, Wimbledon, London SW17",0,0,new,440000.0,flat,0,leasehold,1 bed flat for sale,51.4309254779117,-0.176801457831325,49.0,1,1,1,2021-06-11,440000.0,0,0,1,Tooting Broadway,683,7,"[5, 2, 1, 0]"
8512,8512,8512,Wandsworth,2021-06-11,Savills - Battersea Park,0,"Petworth Street, London SW11",0,0,pre-owned,3000000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.475718,-0.164749,211.0,5,3,2,2021-06-11,3000000.0,0,0,1,Sloane Square,1679,26,"[8, 3, 1, 2]"
8513,8513,8513,Wandsworth,2021-06-11,Chatterton Rees,0,"Mere Close, London SW15",0,0,pre-owned,895000.0,flat,0,Other,4 bed flat for sale,51.450069,-0.21816,167.0,4,2,1,2021-06-11,975000.0,1,1,1,Upminster,887,1,"[6, 1, 0, 1]"
8514,8514,8514,Wandsworth,2021-06-11,Douglas & Gordon - West Putney,1,"Putney Heath, London SW15",0,0,pre-owned,575000.0,flat,0,share_of_freehold,2 bed flat for sale,51.452438,-0.228992,86.0,2,1,1,2021-06-11,575000.0,1,1,1,East Putney,1356,1,"[3, 0, 1, 0]"
8515,8515,8515,Wandsworth,2021-06-11,LRC - London Sales and Letting Agency,0,"Lucas Court, Strasburg Road, Battersea, London SW11",0,0,pre-owned,335000.0,flat,0,leasehold,2 bed flat for sale,51.473717,-0.151869,70.0,2,2,1,2021-06-11,335000.0,0,0,1,Clapham Common,1429,16,"[8, 1, 0, 1]"
8516,8516,8516,Wandsworth,2021-06-11,Savills - Clapham,0,"Aston Terrace, Cathles Road, London SW12",0,0,pre-owned,1625000.0,terraced,0,freehold,6 bed terraced house for sale,51.450814,-0.146793,245.0,6,3,3,2021-06-11,1695000.0,0,1,1,Clapham South,353,16,"[7, 0, 0, 3]"
8517,8517,8517,Wandsworth,2021-06-11,H&G Property,1,"Battersea Reach, London SW18",0,0,new,1750000.0,flat,0,Other,3 bed flat for sale,51.463759,-0.186204,130.0,3,2,1,2021-06-11,1600000.0,1,1,1,Chesham,1381,15,"[6, 2, 0, 1]"
8518,8518,8518,Wandsworth,2021-06-11,Rosewood Estates,1,"121 Upper Richmond Road, Putney SW15",0,0,new,1295000.0,flat,0,leasehold,3 bed flat for sale,51.459901,-0.214312,97.0,3,2,1,2021-06-11,1295000.0,1,1,0,East Putney,340,22,"[8, 2, 0, 3]"
8519,8519,8519,Wandsworth,2021-06-11,Dolce Vita,0,"Upper Richmond Road, London SW15",0,0,pre-owned,625000.0,flat,0,leasehold,2 bed flat for sale,51.458884,-0.210149,68.0,2,2,0,2021-06-11,625000.0,1,1,0,East Putney,281,22,"[6, 1, 0, 1]"
8520,8520,8520,Wandsworth,2021-06-11,Warren & Co,1,"Upper Richmond Road, London SW15",0,0,pre-owned,435000.0,flat,0,leasehold,1 bed flat for sale,51.457275,-0.205569,47.0,1,1,1,2021-06-11,435000.0,0,1,1,East Putney,365,15,"[7, 1, 0, 0]"
8521,8521,8521,Wandsworth,2021-06-11,Dockley's,1,"Faraday House, Battersea SW11",0,0,new,560000.0,studio,0,Other,Studio for sale,51.482687,-0.146818,39.0,0,1,1,2021-06-11,560000.0,0,0,0,Sloane Square,1081,11,"[2, 1, 1, 3]"
8522,8522,8522,Wandsworth,2021-06-11,Hamptons - Battersea and Wandsworth Sales,0,"Lavender Hill, London SW11",0,0,pre-owned,745000.0,flat,0,share_of_freehold,2 bed flat for sale,51.465313,-0.158303,70.0,2,1,1,2021-06-11,745000.0,1,0,0,Clapham South,1271,44,"[12, 2, 1, 1]"
8523,8523,8523,Wandsworth,2021-06-11,Marsh & Parsons - Tooting,1,"Gatton Road, London SW17",0,0,pre-owned,775000.0,terraced,0,freehold,3 bed terraced house for sale,51.43018,-0.168217,91.0,3,1,1,2021-06-11,775000.0,0,0,1,Tooting Broadway,307,83,"[7, 4, 0, 5]"
8524,8524,8524,Wandsworth,2021-06-11,"James Pendleton, Wandsworth Common & Earlsfield Office",1,"Beechcroft Road, Wandsworth, London SW17",0,0,pre-owned,1100000.0,terraced,0,freehold,4 bed terraced house for sale,51.440349,-0.169811,139.0,4,2,0,2021-06-11,1100000.0,1,0,1,Tooting Bec,798,3,"[7, 1, 0, 0]"
8525,8525,8525,Wandsworth,2021-06-11,Savills - Wimbledon,0,"Wimbledon Park Road, Wimbledon, London SW19",0,0,pre-owned,2450000.0,detached,0,freehold,5 bed detached house for sale,51.439983,-0.211406,261.0,5,3,2,2021-06-11,2450000.0,0,1,1,Southfields,483,1,"[4, 0, 0, 0]"
8526,8526,8526,Wandsworth,2021-06-11,Hamptons - Putney Sales,0,"Dover Park Drive, London SW15",0,0,pre-owned,1999999.0,detached,0,freehold,4 bed detached house for sale,51.453205,-0.233735,276.0,4,2,2,2021-06-11,1999999.0,0,1,1,East Putney,1733,3,"[5, 1, 0, 1]"
8527,8527,8527,Wandsworth,2021-06-11,Dexters - Kingston,0,"Rydal Gardens, London SW15",0,0,pre-owned,1500000.0,semi_detached,0,freehold,4 bed semi-detached house for sale,51.428292,-0.258096,186.0,4,3,3,2021-06-11,1500000.0,0,0,1,Wimbledon,3058,0,"[2, 0, 0, 0]"
8528,8528,8528,Wandsworth,2021-06-11,Garton Jones - Chelsea Bridge Wharf,0,"Warwick Building, Chelsea Bridge Wharf, London SW11",0,0,pre-owned,365000.0,studio,0,Other,Studio for sale,51.482402,-0.148046,28.0,0,1,1,2021-06-11,365000.0,1,0,1,Sloane Square,1053,12,"[1, 1, 1, 3]"
8529,8529,8529,Wandsworth,2021-06-11,Knight Frank - Wandsworth Sales,1,"Dalebury Road, London SW17",0,0,pre-owned,450000.0,flat,0,freehold,1 bed flat for sale,51.439003,-0.166005,43.0,1,1,1,2021-06-11,450000.0,0,0,0,Tooting Bec,543,15,"[6, 1, 0, 1]"
8530,8530,8530,Wandsworth,2021-06-11,Brinkley's Estate Agents,1,"Disraeli Road, London SW15",0,0,pre-owned,500000.0,flat,0,share_of_freehold,1 bed flat for sale,51.460696,-0.209804,46.0,1,1,1,2021-06-11,525000.0,0,0,0,East Putney,328,29,"[6, 1, 1, 3]"
8531,8531,8531,Wandsworth,2021-06-11,SunnyBay,1,"Mapleton Road, Wandsworth SW18",0,0,pre-owned,577000.0,flat,0,leasehold,2 bed flat for sale,51.453085,-0.193752,71.0,2,2,1,2021-06-11,577000.0,1,1,0,Southfields,1092,23,"[8, 2, 1, 5]"
8532,8532,8532,Wandsworth,2021-06-10,Savills - Putney,0,"Haldon Road, Putney, London SW18",0,0,pre-owned,1350000.0,terraced,0,freehold,4 bed terraced house for sale,51.454485,-0.2018,138.0,4,1,2,2021-06-10,1350000.0,1,0,1,East Putney,739,11,"[7, 1, 1, 1]"
8533,8533,8533,Wandsworth,2021-06-10,Chamberland Residential,1,"Queens Ride, London SW13",0,0,pre-owned,525000.0,flat,0,share_of_freehold,2 bed flat for sale,51.465294,-0.241146,8.0,2,1,2,2021-06-10,535000.0,1,0,0,Upminster,3229,3,"[2, 0, 0, 1]"
8534,8534,8534,Wandsworth,2021-06-10,MyLondonHome Battersea,1,"Sky Gardens, 155 Wandsworth Road, London SW8",0,0,new,875000.0,flat,0,leasehold,2 bed flat for sale,51.481738,-0.127129,68.0,2,2,1,2021-06-10,875000.0,0,1,1,Vauxhall,431,18,"[5, 2, 0, 1]"
8535,8535,8535,Wandsworth,2021-06-10,MyLondonHome Battersea,1,"Howard Building, Chelsea Bridge Wharf, 368 Queenstown Road SW11",0,0,new,925000.0,flat,0,leasehold,2 bed flat for sale,51.4829,-0.1481,85.0,2,2,1,2021-06-10,925000.0,1,0,1,Sloane Square,1006,11,"[1, 1, 1, 3]"
8536,8536,8536,Wandsworth,2021-06-10,Hamptons - Putney Sales,1,"Disraeli Road, London SW15",0,0,pre-owned,475000.0,flat,0,share_of_freehold,1 bed flat for sale,51.461415,-0.214527,52.0,1,1,1,2021-06-10,475000.0,0,0,1,East Putney,359,37,"[8, 2, 1, 3]"
8537,8537,8537,Wandsworth,2021-06-10,Douglas & Gordon - Clapham,1,"Victoria Rise, London SW4",0,0,pre-owned,1150000.0,flat,0,share_of_freehold,3 bed flat for sale,51.465934,-0.148786,93.0,3,2,1,2021-06-10,1150000.0,0,0,1,Clapham Common,810,27,"[11, 2, 0, 0]"
8538,8538,8538,Wandsworth,2021-06-10,Peabody,0,"Hester Road, London SW11",0,1,pre-owned,350000.0,flat,0,leasehold,2 bed flat for sale,51.479903,-0.170634,60.0,2,1,0,2021-06-10,350000.0,0,0,1,Chesham,1516,22,"[7, 0, 0, 2]"
8539,8539,8539,Wandsworth,2021-06-10,JOHNS&CO - Nine Elms,0,"Riverlight Four, Riverlight Quay, London SW11",0,0,pre-owned,899950.0,flat,0,Other,2 bed flat for sale,51.48163,-0.13933,76.0,2,2,2,2021-06-10,899950.0,1,0,0,Chesham,922,13,"[3, 0, 0, 2]"
8540,8540,8540,Wandsworth,2021-06-10,Moveli,0,"Nightingale Lane, London SW12",0,0,pre-owned,595000.0,flat,0,freehold,2 bed flat for sale,51.450454,-0.157321,58.0,2,1,1,2021-06-10,595000.0,0,1,1,Chesham,567,6,"[15, 1, 0, 0]"
8541,8541,8541,Wandsworth,2021-06-10,Martin & Co Battersea Reach,0,"Juniper Drive, London SW18",0,0,pre-owned,1300000.0,flat,0,Other,3 bed flat for sale,51.464466,-0.185624,123.0,3,2,1,2021-06-10,1300000.0,1,1,0,Chesham,1443,13,"[5, 1, 0, 1]"
8542,8542,8542,Wandsworth,2021-06-10,Hector Godwin Homes,0,"Summerstown, London SW17",0,0,pre-owned,565000.0,flat,0,leasehold,2 bed flat for sale,51.433289,-0.185972,67.0,2,2,1,2021-06-10,565000.0,1,0,0,Wimbledon Park,1439,8,"[6, 1, 1, 2]"
8543,8543,8543,Wandsworth,2021-06-10,Hector Godwin Homes,0,"Summerstown, London SW17",0,0,pre-owned,445000.0,flat,0,leasehold,1 bed flat for sale,51.433289,-0.185972,51.0,1,1,1,2021-06-10,445000.0,1,0,0,Wimbledon Park,1439,8,"[6, 1, 1, 2]"
8544,8544,8544,Wandsworth,2021-06-10,Loney Miller,1,"Standen Road, London SW18",0,0,pre-owned,575000.0,maisonette,0,Other,2 bed maisonette for sale,51.446868,-0.202755,51.0,2,1,1,2021-06-10,575000.0,0,0,1,Southfields,306,6,"[6, 0, 0, 2]"
8545,8545,8545,Wandsworth,2021-06-10,Knight Frank - Battersea and Riverside Sales,0,"Knowsley Road, London SW11",0,0,pre-owned,700000.0,flat,0,Other,2 bed flat for sale,51.469973,-0.162546,79.0,2,2,1,2021-06-10,700000.0,1,0,0,Clapham South,1835,23,"[9, 3, 1, 1]"
8546,8546,8546,Wandsworth,2021-06-10,Dexters - Putney,0,"Whitnell Way, London SW15",0,0,pre-owned,330000.0,flat,0,leasehold,2 bed flat for sale,51.456466,-0.223334,6.0,2,1,1,2021-06-10,330000.0,1,0,0,East Putney,917,3,"[4, 1, 1, 0]"
