,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
1610,1610,Westminster,2021-05-28,Hanover,0,"Cavendish House, London NW8",0,0,pre-owned,2850000.0,flat,0,leasehold,3 bed flat for sale,51.532172,-0.172103,191.0,3,4,1,2021-05-28T16:10:30,2850000.0,1,1,0,St. John's Wood,247,16,"[9, 2, 1, 1]"
1611,1611,Westminster,2021-05-28,Wellington Estates,0,"Clive Court, Maida Vale, London W9",0,0,pre-owned,1395000.0,flat,0,Other,3 bed flat for sale,51.526809,-0.180014,137.0,3,2,1,2021-05-28T15:28:35,1395000.0,0,1,1,Warwick Avenue,424,30,"[3, 1, 3, 0]"
1612,1612,Westminster,2021-05-28,Knight Frank - Hyde Park Sales,0,"Porchester Terrace North, London W2",0,0,pre-owned,1400000.0,flat,0,Other,2 bed flat for sale,51.517208,-0.186282,87.0,2,3,1,2021-05-28T14:25:22,1400000.0,1,0,1,Royal Oak,293,55,"[9, 5, 3, 4]"
1613,1613,Westminster,2021-05-28,Knight Frank - Hyde Park Sales,1,"Hermitage Street, London W2",0,0,new,1400000.0,flat,0,Other,2 bed flat for sale,51.51936,-0.175809,98.0,2,2,1,2021-05-28T10:25:45,1400000.0,1,1,1,Chesham,447,65,"[8, 1, 1, 2]"
1614,1614,Westminster,2021-05-28,Foxtons - Pimlico & Westminster,0,"Cumberland Street, Pimlico, London SW1V",0,0,pre-owned,800000.0,flat,0,Other,2 bed flat for sale,51.48908,-0.145494,61.0,2,2,1,2021-05-28T00:20:05,800000.0,0,0,1,Victoria,723,48,"[6, 4, 0, 2]"
1615,1615,Westminster,2021-05-27,Cluttons - Hyde Park,0,"Cumberland Mansions, Brown Street, London W1H",0,0,pre-owned,2195000.0,flat,0,leasehold,3 bed flat for sale,51.516613,-0.162284,127.0,3,2,1,2021-05-27T21:03:02,2195000.0,1,1,0,Marble Arch,444,115,"[12, 1, 2, 5]"
1616,1616,Westminster,2021-05-27,Fraser & Co - Paddington,0,"Peninsula Apartments, London W2",0,0,pre-owned,515000.0,studio,0,leasehold,Studio for sale,51.518711,-0.170362,35.0,0,1,1,2021-05-27T19:31:47,550000.0,1,0,0,Chesham,165,106,"[15, 4, 0, 4]"
1617,1617,Westminster,2021-05-27,Savills - Maida Vale & Little Venice,0,"Howley Place, Little Venice, London W2",0,0,pre-owned,950000.0,flat,0,share_of_freehold,2 bed flat for sale,51.521709,-0.179967,76.0,2,1,1,2021-05-27T19:09:37,965000.0,0,0,0,Warwick Avenue,312,42,"[5, 1, 2, 0]"
1618,1618,Westminster,2021-05-27,Savills - Maida Vale & Little Venice,1,"Randolph Avenue, Little Venice, London W9",0,0,pre-owned,680000.0,flat,0,share_of_freehold,2 bed flat for sale,51.526746,-0.181785,56.0,2,1,1,2021-05-27T19:09:37,715000.0,1,0,1,Warwick Avenue,298,24,"[3, 2, 2, 0]"
1619,1619,Westminster,2021-05-27,Foxtons - Notting Hill,0,"Gloucester Terrace, Bayswater, London W2",0,0,pre-owned,1850000.0,flat,0,Other,3 bed flat for sale,51.516637,-0.182695,138.0,3,2,1,2021-05-27T18:19:39,2000000.0,1,0,0,Royal Oak,472,64,"[6, 3, 2, 3]"
1620,1620,Westminster,2021-05-27,Knight Frank - Mayfair Sales,0,"Duke Street, Mayfair, London W1K",0,0,pre-owned,8950000.0,flat,0,Other,3 bed flat for sale,51.5131,-0.150578,320.0,3,3,3,2021-05-27T16:37:26,8950000.0,0,0,1,Bond Street,166,128,"[7, 5, 1, 2]"
1621,1621,Westminster,2021-05-27,Fraser Bond,0,"Edgware Road, London W2",0,0,pre-owned,370000.0,studio,0,leasehold,Studio for sale,51.515748,-0.164999,47.0,0,1,0,2021-05-27T16:06:11,370000.0,0,0,0,Chesham,489,94,"[12, 1, 1, 6]"
1622,1622,Westminster,2021-05-27,Knightsbridge Estate Agents,0,"Dunraven Street, London W1K",0,0,pre-owned,6250000.0,flat,0,Other,3 bed flat for sale,51.511968,-0.156778,269.0,3,4,0,2021-05-27,6250000.0,0,0,1,Marble Arch,208,101,"[4, 2, 1, 6]"
1623,1623,Westminster,2021-05-27,MyLondonHome Battersea,1,"Faraday House, Battersea Power Station, Battersea SW11",0,0,pre-owned,825000.0,flat,0,leasehold,2 bed flat for sale,51.482687,-0.146817,69.0,2,2,2,2021-05-27T13:55:40,875000.0,0,0,0,Sloane Square,1107,11,"[2, 1, 2, 3]"
1624,1624,Westminster,2021-05-26,CBRE,0,"Mercer Street, Covent Garden WC2H",0,0,pre-owned,900000.0,flat,0,leasehold,2 bed flat for sale,51.513362,-0.126618,63.0,2,1,1,2021-05-26T18:35:49,795000.0,1,0,1,Covent Garden,184,570,"[14, 4, 51, 11]"
1625,1625,Westminster,2021-05-26,Foxtons - St John's Wood,0,"St Edmunds Terrace, Primrose Hill, London NW8",0,0,pre-owned,1300000.0,flat,0,Other,3 bed flat for sale,51.536784,-0.16116,108.0,3,2,1,2021-05-26T18:24:10,1300000.0,1,0,0,Chalk Farm,811,8,"[2, 1, 1, 0]"
1626,1626,Westminster,2021-05-26,Ernest-Brooks International,1,"Westmark Tower, West End Gate, Marylebone W2",0,0,new,880000.0,studio,0,leasehold,Studio for sale,51.520752,-0.171963,37.0,0,1,1,2021-05-26T16:37:47,880000.0,1,0,1,Edgware Road (C),145,72,"[15, 3, 1, 4]"
1627,1627,Westminster,2021-05-26,Kinleigh Folkard & Hayward - Marylebone Sales,0,"Gloucester Place, London NW1",0,0,pre-owned,950000.0,flat,0,Other,3 bed flat for sale,51.52214,-0.159178,107.0,3,2,0,2021-05-26T16:34:28,1100000.0,1,0,0,Baker Street,173,95,"[20, 4, 2, 3]"
1628,1628,Westminster,2021-05-26,Hallmark Property Group,0,"6 Archer Street, London W1D",0,0,pre-owned,600000.0,flat,0,share_of_freehold,1 bed flat for sale,51.511514,-0.133767,28.0,1,1,0,2021-05-26T15:55:42,600000.0,1,1,0,Picadilly Circus,168,566,"[9, 3, 43, 9]"
1629,1629,Westminster,2021-05-26,Camerons Stiff & Co.,0,"Bravington Road, London W9",0,0,pre-owned,649950.0,flat,0,leasehold,2 bed flat for sale,51.531406,-0.205265,60.0,2,1,1,2021-05-26T08:03:18,699950.0,0,0,1,Queen's Park,294,9,"[10, 4, 1, 1]"
1630,1630,Westminster,2021-05-25,The Chant Group,0,"Broad Court, London WC2B",0,0,pre-owned,1495000.0,flat,0,leasehold,2 bed flat for sale,51.513854,-0.122617,102.0,2,1,1,2021-05-25T22:21:42,1495000.0,0,0,1,Covent Garden,147,365,"[16, 2, 34, 4]"
1631,1631,Westminster,2021-05-25,Sothebys Realty UK,0,"Hereford Road, London W2",0,0,pre-owned,1750000.0,flat,0,leasehold,2 bed flat for sale,51.515455,-0.194255,121.0,2,2,1,2021-05-25T22:06:44,1750000.0,1,1,0,Notting Hill Gate,609,89,"[17, 4, 1, 7]"
1632,1632,Westminster,2021-05-25,Chestertons - Hyde Park,0,"Portland Place, Marylebone, London W1B",0,0,pre-owned,4200000.0,flat,0,share_of_freehold,3 bed flat for sale,51.518275,-0.144445,93.0,3,3,1,2021-05-25T20:01:47,4500000.0,1,0,1,Oxford Circus,349,180,"[15, 22, 4, 1]"
1633,1633,Westminster,2021-05-25,Foxtons - Pimlico & Westminster,0,"Vincent Square, Westminster, London SW1P",0,0,pre-owned,1475000.0,flat,0,Other,3 bed flat for sale,51.493558,-0.137044,119.0,3,2,1,2021-05-25T18:19:31,1550000.0,0,1,0,Pimlico,542,90,"[14, 5, 6, 5]"
1634,1634,Westminster,2021-05-25,Greenstone Estates,1,"Boundary Road, St Johns Wood NW8",0,0,pre-owned,760000.0,flat,0,Other,2 bed flat for sale,51.53733,-0.185007,79.0,2,1,1,2021-05-25T16:48:59,775000.0,1,0,1,Chesham,611,25,"[9, 1, 1, 2]"
1635,1635,Westminster,2021-05-25,Chase Residential,1,"The Water Gardens, Burwood Place, London W2",0,0,pre-owned,1100000.0,flat,0,leasehold,2 bed flat for sale,51.51684,-0.166397,85.0,2,2,1,2021-05-25T16:35:12,995000.0,1,1,1,Edgware Road (B),395,95,"[17, 2, 1, 6]"
1636,1636,Westminster,2021-05-25,Hanover,0,"Clifton Court, London NW8",0,0,pre-owned,975000.0,flat,0,Other,2 bed flat for sale,51.525259,-0.17638,92.0,2,2,1,2021-05-25T14:10:32,975000.0,0,1,1,Warwick Avenue,471,26,"[7, 0, 4, 1]"
1637,1637,Westminster,2021-05-25,Berkshire Hathaway HomeServices Kay & Co,0,"Gloucester Gardens, London W2",0,0,pre-owned,1650000.0,flat,0,leasehold,3 bed flat for sale,51.51705,-0.185043,111.0,3,2,1,2021-05-25T13:35:58,1850000.0,1,1,1,Royal Oak,398,56,"[9, 5, 2, 3]"
1638,1638,Westminster,2021-05-25,Knightsbridge Estate Agents,0,"North Row, London W1K",0,0,pre-owned,1999995.0,flat,0,Other,1 bed flat for sale,51.513265,-0.157475,59.0,1,1,0,2021-05-25T13:03:32,1999995.0,0,1,0,Marble Arch,71,107,"[11, 2, 1, 5]"
1639,1639,Westminster,2021-05-25,Knight Frank - Marylebone Sales,0,"Marylebone High Street, Marylebone, London W1U",0,0,pre-owned,1850000.0,flat,0,Other,2 bed flat for sale,51.5194,-0.152124,84.0,2,1,1,2021-05-25T11:03:04,1900000.0,0,0,1,Bond Street,501,141,"[9, 25, 5, 2]"
1640,1640,Westminster,2021-05-24,Savills - Maida Vale & Little Venice,1,"Randolph Avenue, Little Venice, Maida Vale, London W9",0,0,pre-owned,950000.0,flat,0,share_of_freehold,2 bed flat for sale,51.526746,-0.181785,74.0,2,2,1,2021-05-24T23:12:24,995000.0,0,0,1,Warwick Avenue,298,24,"[3, 2, 2, 0]"
1641,1641,Westminster,2021-05-24,Sothebys Realty UK,0,"Westminster Palace Gardens, Artillery Row SW1P",0,0,pre-owned,1150000.0,flat,0,leasehold,3 bed flat for sale,51.497074,-0.135034,108.0,3,2,1,2021-05-24T21:59:32,1300000.0,0,0,1,St. James's Park,264,78,"[12, 2, 7, 2]"
1642,1642,Westminster,2021-05-24,Fraser & Co - Paddington,1,"Palace Gardens Court, Notting Hill W2",0,0,new,850000.0,flat,0,leasehold,1 bed flat for sale,51.511163,-0.193319,36.0,1,1,1,2021-05-24T19:31:55,850000.0,1,0,1,Notting Hill Gate,308,110,"[15, 2, 3, 5]"
1643,1643,Westminster,2021-05-24,Foxtons - Marylebone & Mayfair,0,"Sussex Gardens, Bayswater, London W2",0,0,pre-owned,1950000.0,flat,0,Other,2 bed flat for sale,51.513106,-0.175314,185.0,2,2,1,2021-05-24T18:25:23,1950000.0,0,0,1,Lancaster Gate,99,51,"[4, 2, 0, 0]"
1644,1644,Westminster,2021-05-24,Savills - St. John's Wood & Regents Park,0,"South Lodge, Circus Road, St. John's Wood, London NW8",0,0,pre-owned,2950000.0,flat,0,share_of_freehold,3 bed flat for sale,51.531331,-0.17595,156.0,3,3,1,2021-05-24T15:12:06,2950000.0,0,1,0,St. John's Wood,368,19,"[8, 3, 2, 1]"
1645,1645,Westminster,2021-05-24,Napier Watt,0,"Sub Penthouse, George Street, Marylebone W1H",0,0,pre-owned,3450000.0,flat,0,Other,5 bed flat for sale,51.516052,-0.163633,156.0,5,4,2,2021-05-24T12:10:59,3450000.0,1,0,0,Marble Arch,450,94,"[11, 0, 2, 5]"
1646,1646,Westminster,2021-05-24,MyLondonHome - Westminster & Pimlico,1,"Bramah House, Grosvenor Waterside, Pimlico SW1W",0,0,pre-owned,800000.0,flat,0,leasehold,1 bed flat for sale,51.487195,-0.148831,50.0,1,1,1,2021-05-24T10:34:57,850000.0,0,0,1,Sloane Square,783,23,"[4, 2, 2, 0]"
1647,1647,Westminster,2021-05-24,Hugh F Shaw & Co Ltd,0,"Ivor Court, Gloucester Place, London NW1",0,0,pre-owned,349950.0,studio,0,Other,Studio for sale,51.525149,-0.161825,28.0,0,1,1,2021-05-24T09:35:38,349950.0,0,0,0,Marylebone,385,37,"[17, 3, 2, 2]"
1648,1648,Westminster,2021-05-21,Chestertons - Little Venice,1,"Fernhead Road, Maida Hill, London W9",0,0,pre-owned,390000.0,flat,0,leasehold,2 bed flat for sale,51.524752,-0.201758,42.0,2,1,1,2021-05-21T20:05:26,400000.0,0,0,0,Westbourne Park,298,26,"[16, 8, 0, 2]"
1649,1649,Westminster,2021-05-21,Savills - Westminster,0,"Belgrave Road, Pimlico, London SW1V",0,0,pre-owned,2400000.0,flat,0,leasehold,5 bed flat for sale,51.491962,-0.142114,177.0,5,4,0,2021-05-21T17:34:43,2400000.0,1,0,0,Victoria,703,77,"[10, 5, 2, 4]"
1650,1650,Westminster,2021-05-21,Knight Frank - Hyde Park Sales,0,"Star Street, London W2",0,0,pre-owned,1100000.0,maisonette,0,Other,2 bed maisonette for sale,51.518383,-0.169088,84.0,2,1,1,2021-05-21T14:29:28,1100000.0,0,0,0,Edgware Road (B),203,105,"[16, 4, 1, 5]"
1651,1651,Westminster,2021-05-21,Knight Frank - Marylebone Sales,0,"Blandford Street, London W1U",0,0,pre-owned,1025000.0,flat,0,Other,1 bed flat for sale,51.518556,-0.153178,57.0,1,1,1,2021-05-21T08:59:36,1025000.0,0,1,0,Chesham,465,157,"[9, 22, 2, 4]"
1652,1652,Westminster,2021-05-20,Chestertons - Mayfair,0,"Duke Street, Mayfair, London W1K",0,0,pre-owned,8950000.0,flat,0,leasehold,5 bed flat for sale,51.513111,-0.150578,322.0,5,4,1,2021-05-20T20:26:53,8950000.0,0,0,1,Bond Street,166,128,"[7, 5, 1, 2]"
1653,1653,Westminster,2021-05-20,Hamptons - Hyde Park & Bayswater Sales,0,"Sheldon Square, Paddington, London W2",0,0,pre-owned,950000.0,flat,0,leasehold,2 bed flat for sale,51.519348,-0.179106,96.0,2,2,1,2021-05-20T19:51:01,950000.0,0,0,1,Paddington,438,55,"[6, 2, 2, 1]"
1654,1654,Westminster,2021-05-20,Savills - St. John's Wood & Regents Park,0,"St. James Close, St. John's Wood, London NW8",0,0,pre-owned,2675000.0,flat,0,leasehold,4 bed flat for sale,51.536055,-0.161717,172.0,4,3,1,2021-05-20T19:25:03,3000000.0,1,1,0,Chesham,871,3,"[4, 0, 0, 0]"
1655,1655,Westminster,2021-05-20,Savills - Westminster,0,"Ponsonby Terrace, Pimlico, London SW1P",0,0,pre-owned,2250000.0,terraced,0,freehold,3 bed terraced house for sale,51.489275,-0.129763,183.0,3,2,3,2021-05-20T17:50:14,2250000.0,1,0,1,Pimlico,346,17,"[13, 2, 1, 1]"
1656,1656,Westminster,2021-05-20,Kinleigh Folkard & Hayward - St John's Wood Sales,0,"Ashmore Road, London W9",0,0,pre-owned,600000.0,flat,0,Other,2 bed flat for sale,51.528151,-0.202921,8.0,2,1,0,2021-05-20T17:09:25,635000.0,0,0,1,Queen's Park,524,15,"[19, 6, 0, 1]"
1657,1657,Westminster,2021-05-20,UK BC,1,"Vista Chelsea, London SW11",0,0,new,1395000.0,flat,0,leasehold,2 bed flat for sale,51.480252,-0.148279,73.0,2,2,1,2021-05-20T15:41:50,1395000.0,1,1,0,Sloane Square,1260,14,"[3, 0, 2, 3]"
1658,1658,Westminster,2021-05-20,Daker Estates,0,"Old Marylebone Road, Marylebone, London NW1",0,0,pre-owned,650000.0,flat,0,leasehold,2 bed flat for sale,51.519082,-0.166624,61.0,2,1,1,2021-05-20,650000.0,0,0,0,Edgware Road (B),125,96,"[16, 4, 0, 5]"
1659,1659,Westminster,2021-05-20,Croft International Ltd,0,"Newcastle Place, London W2",0,0,pre-owned,2320000.0,,0,Other,3 bed property for sale,51.520423,-0.171333,112.0,3,2,1,2021-05-20T14:45:00,2320000.0,0,0,1,Edgware Road (C),142,78,"[16, 3, 1, 3]"
1660,1660,Westminster,2021-05-20,Knight Frank - Marylebone Sales,0,"Gloucester Place, London W1U",0,0,pre-owned,775000.0,flat,0,Other,2 bed flat for sale,51.519205,-0.158282,61.0,2,1,1,2021-05-20T14:35:33,850000.0,0,0,0,Baker Street,414,148,"[17, 5, 4, 5]"
1661,1661,Westminster,2021-05-20,Godfrey & Barr,1,"Moxon Street, London W1U",0,0,new,10828000.0,flat,0,leasehold,3 bed flat for sale,51.51992,-0.152897,217.0,3,3,2,2021-05-20T09:43:34,10828000.0,1,0,1,Baker Street,483,124,"[10, 25, 5, 2]"
1662,1662,Westminster,2021-05-19,Manors,0,"Portsea Place, London W2",0,0,pre-owned,525000.0,flat,0,leasehold,1 bed flat for sale,51.515447,-0.164204,35.0,1,1,1,2021-05-19T21:34:34,525000.0,0,0,0,Chesham,455,87,"[10, 1, 1, 6]"
1663,1663,Westminster,2021-05-19,Napier Watt,0,"Park Mansions, Brompton Road, Knightsbridge SW1X",0,0,pre-owned,3300000.0,flat,0,Other,2 bed flat for sale,51.501399,-0.162021,117.0,2,2,2,2021-05-19T17:03:58,3300000.0,0,0,0,Knightsbridge,96,67,"[2, 1, 0, 1]"
1664,1664,Westminster,2021-05-19,Bunn & Co,0,"Churchill Gardens, Pimlico SW1V",0,0,pre-owned,495000.0,flat,0,leasehold,2 bed flat for sale,51.486005,-0.14129,62.0,2,1,1,2021-05-19T16:14:34,525000.0,1,1,1,Pimlico,709,24,"[4, 0, 2, 3]"
1665,1665,Westminster,2021-05-19,Arlington Residential,0,"Charlbert Street, St John's Wood, London NW8",0,0,pre-owned,695000.0,flat,0,leasehold,2 bed flat for sale,51.534683,-0.168798,50.0,2,1,1,2021-05-19T14:17:15,695000.0,0,0,1,St. John's Wood,410,14,"[7, 2, 0, 1]"
1666,1666,Westminster,2021-05-19,Viden Property,0,"Porchester Place, London W2",0,0,pre-owned,2000000.0,town_house,0,leasehold,5 bed town house for sale,51.515538,-0.165945,257.0,5,4,2,2021-05-19T13:44:13,2000000.0,1,0,0,Edgware Road (B),479,89,"[13, 1, 1, 6]"
1667,1667,Westminster,2021-05-19,Mansion London Limited,0,"Centre Point, Soho, London WC1A",0,0,pre-owned,3100000.0,flat,0,Other,2 bed flat for sale,51.5172027234043,-0.126447361702128,113.0,2,2,1,2021-05-19,3100000.0,0,1,1,Tottenham Court Road,265,303,"[45, 8, 22, 6]"
1668,1668,Westminster,2021-05-19,Parkes Estate Agents,0,"Porchester Place, London W2",0,0,pre-owned,950000.0,flat,0,Other,2 bed flat for sale,51.515609,-0.166323,77.0,2,2,1,2021-05-19T11:39:15,1150000.0,0,0,0,Edgware Road (B),467,89,"[13, 1, 1, 6]"
1669,1669,Westminster,2021-05-19,Savills - Mayfair & St James’s,0,"Maddox Street, Mayfair, London W1S",0,0,pre-owned,2250000.0,flat,0,leasehold,2 bed flat for sale,51.513239,-0.142185,112.0,2,2,1,2021-05-19T11:23:21,2250000.0,0,0,0,Oxford Circus,300,267,"[9, 4, 5, 3]"
1670,1670,Westminster,2021-05-19,Knight Frank - Notting Hill Sales,0,"Clanricarde Gardens, London W2",0,0,pre-owned,1150000.0,flat,0,Other,2 bed flat for sale,51.511455,-0.193621,118.0,2,2,1,2021-05-19T09:23:56,1150000.0,0,0,1,Notting Hill Gate,327,111,"[16, 2, 3, 6]"
1671,1671,Westminster,2021-05-19,Daniel Ford Estates,0,"Clive Court, Maida Vale, London W9",0,0,pre-owned,2199000.0,flat,0,Other,4 bed flat for sale,51.526638,-0.179957,178.0,4,4,2,2021-05-19T08:52:39,2199000.0,0,1,0,Warwick Avenue,424,32,"[3, 1, 3, 0]"
1672,1672,Westminster,2021-05-19,Featherstone Leigh - Battersea,1,"Chelsea Bridge, London, UK SW8",0,0,new,1292500.0,flat,0,leasehold,2 bed flat for sale,51.480283,-0.148493,74.0,2,2,1,2021-05-19T08:44:19,1292500.0,0,0,0,Sloane Square,1254,14,"[3, 0, 2, 3]"
1673,1673,Westminster,2021-05-19,Foxtons - Notting Hill,0,"Chepstow Place, Westbourne Grove, London W2",0,0,pre-owned,1700000.0,flat,0,Other,3 bed flat for sale,51.514433,-0.194888,89.0,3,2,1,2021-05-19T00:19:06,1700000.0,0,1,0,Notting Hill Gate,518,70,"[17, 3, 1, 4]"
1674,1674,Westminster,2021-05-18,Knight Frank - Mayfair Sales,0,"Dover Street, Mayfair, London W1S",0,0,pre-owned,2895000.0,flat,0,Other,2 bed flat for sale,51.508891,-0.142998,104.0,2,2,1,2021-05-18T16:03:55,2895000.0,0,0,0,Green Park,231,222,"[2, 0, 2, 4]"
1675,1675,Westminster,2021-05-18,Croft International Ltd,0,"Newcastle Place, London W2",0,0,pre-owned,975000.0,flat,0,Other,1 bed flat for sale,51.520786,-0.172079,56.0,1,1,1,2021-05-18T15:40:05,975000.0,0,0,1,Edgware Road (C),149,70,"[15, 3, 1, 4]"
1676,1676,Westminster,2021-05-18,Savills - Sloane Street,0,"Chester Square, London SW1W",0,0,pre-owned,3950000.0,flat,0,share_of_freehold,4 bed flat for sale,51.494704,-0.151179,160.0,4,3,2,2021-05-18T15:37:15,3950000.0,0,1,1,Sloane Square,463,62,"[9, 5, 2, 1]"
1677,1677,Westminster,2021-05-18,Foxtons - St John's Wood,0,"Belgrave Gardens, St John's Wood, London NW8",0,0,pre-owned,800000.0,flat,0,Other,2 bed flat for sale,51.536655,-0.185171,80.0,2,1,1,2021-05-18T14:35:47,895000.0,0,0,1,Chesham,588,26,"[10, 2, 1, 2]"
1678,1678,Westminster,2021-05-18,Laurence Leigh Residential,0,"Springfield Road, St Johns Wood, London NW8",0,0,pre-owned,4650000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.53819,-0.180997,274.0,5,3,2,2021-05-18T13:34:38,4650000.0,0,0,1,Chesham,758,19,"[8, 2, 1, 1]"
1679,1679,Westminster,2021-05-18,Knight Frank - Belgravia Sales,0,"Buckingham Place, Westminster, London SW1E",0,0,pre-owned,8750000.0,terraced,0,Other,8 bed terraced house for sale,51.4988,-0.140259,498.0,8,5,3,2021-05-18T11:50:03,8750000.0,1,0,1,Victoria,400,74,"[6, 3, 7, 2]"
1680,1680,Westminster,2021-05-18,Hogarth Estates,0,"Cambridge Street, London SW1V",0,0,pre-owned,650000.0,flat,0,leasehold,2 bed flat for sale,51.488188,-0.140049,42.0,2,2,1,2021-05-18T10:04:07,670000.0,0,0,0,Pimlico,470,30,"[8, 3, 0, 2]"
1681,1681,Westminster,2021-05-18,Wilfords London Ltd,0,"Chepstow Road, Westbourne Grove W2",0,0,pre-owned,650000.0,flat,0,Other,1 bed flat for sale,51.517863,-0.196141,44.0,1,1,1,2021-05-18T08:02:15,650000.0,0,0,1,Westbourne Park,407,52,"[17, 6, 1, 3]"
1682,1682,Westminster,2021-05-17,Savills - Knightsbridge,0,"Ebury Bridge Road, London SW1W",0,0,pre-owned,1999500.0,terraced,0,freehold,3 bed terraced house for sale,51.490105,-0.1504,109.0,3,2,2,2021-05-17T19:00:00,2295000.0,1,0,1,Sloane Square,548,38,"[8, 2, 2, 0]"
1683,1683,Westminster,2021-05-17,Foxtons - Notting Hill,0,"Queens Gardens, Bayswater, London W2",0,0,pre-owned,700000.0,flat,0,Other,1 bed flat for sale,51.51304,-0.182651,57.0,1,1,1,2021-05-17T18:24:35,700000.0,0,0,1,Chesham,569,74,"[4, 4, 1, 4]"
1684,1684,Westminster,2021-05-17,Foxtons - Marylebone & Mayfair,0,"York Street, Marylebone, London W1H",0,0,pre-owned,2250000.0,flat,0,Other,3 bed flat for sale,51.520204,-0.161741,118.0,3,2,1,2021-05-17T18:20:13,2500000.0,0,0,0,Marylebone,345,97,"[17, 3, 1, 2]"
1685,1685,Westminster,2021-05-17,Savills - Westminster,0,"St. George's Drive, Pimlico, London SW1V",0,0,pre-owned,899000.0,flat,0,share_of_freehold,2 bed flat for sale,51.490188,-0.143122,57.0,2,2,1,2021-05-17T16:42:52,899000.0,0,0,0,Victoria,639,57,"[5, 4, 0, 3]"
