,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
100,100,Westminster,2021-10-20,Savills - Notting Hill,0,"Westbourne Park Road, Notting Hill, London W2",0,0,pre-owned,2995000.0,terraced,0,freehold,4 bed terraced house for sale,51.518764,-0.194225,210.0,4,2,2,2021-10-20T14:54:56,2995000.0,0,0,1,Royal Oak,353,55,"[14, 5, 1, 6]"
101,101,Westminster,2021-10-20,Homesite,0,"Kensington Gardens Square, Westbourne Grove W2",0,0,pre-owned,625000.0,flat,0,leasehold,1 bed flat for sale,51.514957,-0.190527,44.0,1,1,1,2021-10-20T14:19:14,625000.0,1,0,0,Bayswater,472,89,"[16, 4, 1, 7]"
102,102,Westminster,2021-10-20,Foxtons - Marylebone & Mayfair,0,"Berkeley Court, Marylebone, London NW1",0,0,pre-owned,4000000.0,flat,0,Other,4 bed flat for sale,51.522113,-0.158479,185.0,4,3,2,2021-10-20T14:08:58,4000000.0,1,0,0,Baker Street,119,99,"[18, 5, 4, 3]"
103,103,Westminster,2021-10-20,Vickers and Co,0,"Randolph Avenue, Little Venice, London W9",0,0,pre-owned,2299950.0,flat,0,Other,2 bed flat for sale,51.526739,-0.182491,142.0,2,0,0,2021-10-20T12:42:54,2299950.0,0,0,1,Warwick Avenue,342,23,"[4, 2, 3, 0]"
104,104,Westminster,2021-10-20,Knight Frank - Mayfair Sales,0,"South Molton Street, Mayfair, London W1K",0,0,pre-owned,4595000.0,flat,0,Other,3 bed flat for sale,51.5138,-0.1477,173.0,3,2,1,2021-10-20T12:35:38,4595000.0,1,0,0,Bond Street,315,172,"[9, 9, 3, 3]"
105,105,Westminster,2021-10-20,Kenwood Estates,0,"Spring Street, London W2",0,0,pre-owned,575000.0,flat,0,leasehold,2 bed flat for sale,51.514822,-0.175414,57.0,2,1,1,2021-10-20T12:35:34,575000.0,0,0,1,Paddington,212,62,"[5, 2, 0, 1]"
106,106,Westminster,2021-10-20,Savills - Mayfair & St James’s,0,"Curzon Square, London W1J",0,0,pre-owned,4700000.0,flat,0,leasehold,2 bed flat for sale,51.506134,-0.150659,171.0,2,3,2,2021-10-20T12:22:37,4700000.0,0,1,1,Hyde Park Corner,402,76,"[1, 0, 1, 0]"
107,107,Westminster,2021-10-20,Savills - Knightsbridge,0,"Sloane Court East, London SW3",0,0,pre-owned,3650000.0,flat,0,leasehold,3 bed flat for sale,51.48977,-0.156521,159.0,3,3,1,2021-10-20T12:16:26,3650000.0,0,0,0,Sloane Square,285,40,"[12, 4, 2, 1]"
108,108,Westminster,2021-10-20,Knight Frank - Belgravia Sales,0,"Cavendish House, 31 Monck Street, Westminster, London SW1P",0,0,pre-owned,950000.0,flat,0,Other,2 bed flat for sale,51.4959,-0.1305,93.0,2,2,1,2021-10-20T11:10:59,950000.0,1,1,0,St. James's Park,468,44,"[14, 5, 3, 0]"
109,109,Westminster,2021-10-20,Knight Frank - Belgravia Sales,0,"Fountain House, Park Street, Mayfair, London W1K",0,0,pre-owned,3750000.0,flat,0,Other,2 bed flat for sale,51.5087,-0.154,105.0,2,2,1,2021-10-20T10:31:49,3750000.0,0,0,0,Chesham,501,50,"[1, 1, 1, 0]"
110,110,Westminster,2021-10-20,Chancellors - St John's Wood,0,"Century Court, St Johns Wood NW8",0,0,pre-owned,795000.0,flat,0,share_of_freehold,1 bed flat for sale,51.52811,-0.173885,68.0,1,1,1,2021-10-20T09:58:10,795000.0,1,1,0,St. John's Wood,692,16,"[8, 2, 2, 1]"
111,111,Westminster,2021-10-20,Knight Frank - Hyde Park Sales,0,"Westcliffe Apartments, South Wharf Road, London W2",0,0,pre-owned,600000.0,flat,0,Other,1 bed flat for sale,51.518106,-0.171955,53.0,1,1,1,2021-10-20T08:35:55,600000.0,0,0,0,Chesham,333,88,"[10, 3, 0, 3]"
112,112,Westminster,2021-10-20,London Property Zone,0,"Lancaster Gate, Lancaster Gate W2",0,0,pre-owned,23000000.0,end_terrace,0,freehold,60 bed end terrace house for sale,51.512106,-0.178851,2323.0,60,0,0,2021-10-20T08:28:27,23000000.0,0,0,0,Lancaster Gate,226,39,"[3, 4, 0, 0]"
113,113,Westminster,2021-10-19,Manors,0,"Avery Row, London W1K",0,0,pre-owned,1300000.0,flat,0,leasehold,1 bed flat for sale,51.512301,-0.145423,59.0,1,1,1,2021-10-19T21:13:42,1300000.0,0,0,0,Bond Street,287,218,"[10, 3, 2, 2]"
114,114,Westminster,2021-10-19,Cluttons - Hyde Park,0,"Hyde Park Mansions, Transept Street, London NW1",0,0,pre-owned,1950000.0,flat,0,leasehold,3 bed flat for sale,51.519173,-0.167269,148.0,3,2,1,2021-10-19T20:55:02,1950000.0,0,1,0,Edgware Road (B),107,105,"[17, 4, 0, 5]"
115,115,Westminster,2021-10-19,Berkshire Hathaway HomeServices Kay & Co,0,"Bryanston Mews East, Marylebone W1H",0,0,pre-owned,1900000.0,flat,0,leasehold,2 bed flat for sale,51.518256,-0.160049,116.0,2,2,2,2021-10-19T20:19:15,1900000.0,0,0,1,Chesham,536,141,"[16, 4, 2, 7]"
116,116,Westminster,2021-10-19,Chestertons - Hyde Park,0,"Westbourne Terrace, Bayswater, London W2",0,0,pre-owned,6500000.0,maisonette,0,leasehold,6 bed maisonette for sale,51.516137,-0.180766,363.0,6,5,3,2021-10-19T20:14:19,6500000.0,1,1,1,Paddington,367,71,"[5, 3, 0, 3]"
117,117,Westminster,2021-10-19,Savills - Maida Vale & Little Venice,1,"Carlton Mansions, 207 Randolph Avenue, London W9",0,0,pre-owned,1150000.0,flat,0,leasehold,2 bed flat for sale,51.531459,-0.188272,89.0,2,2,2,2021-10-19T18:36:42,1150000.0,1,0,1,Maida Vale,191,17,"[8, 3, 2, 1]"
118,118,Westminster,2021-10-19,Foxtons - Pimlico & Westminster,0,"Aylesford Street, Pimlico, London SW1V",0,0,pre-owned,490000.0,flat,0,Other,1 bed flat for sale,51.487123,-0.133835,34.0,1,1,1,2021-10-19T18:12:04,490000.0,0,0,0,Pimlico,328,21,"[11, 1, 0, 3]"
119,119,Westminster,2021-10-19,Foxtons - Notting Hill,0,"Chepstow Road, Notting Hill, London W2",0,0,pre-owned,525000.0,flat,0,Other,1 bed flat for sale,51.516348,-0.196037,42.0,1,1,1,2021-10-19T18:10:51,525000.0,1,0,0,Westbourne Park,471,60,"[14, 5, 1, 3]"
120,120,Westminster,2021-10-19,Beauchamp Estates St. Johns Wood,0,"North Gate, St John's Wood NW8",0,0,pre-owned,3395000.0,flat,0,Other,3 bed flat for sale,51.531755,-0.167369,164.0,3,2,0,2021-10-19T16:12:52,3395000.0,0,1,0,St. John's Wood,516,16,"[7, 2, 1, 1]"
121,121,Westminster,2021-10-19,Beauchamp Estates St. Johns Wood,0,"Abbey Court, St John's Wood NW8",0,0,pre-owned,1590000.0,flat,0,leasehold,3 bed flat for sale,51.535065,-0.181251,114.0,3,3,0,2021-10-19T16:12:50,1590000.0,0,0,0,Chesham,488,14,"[9, 3, 0, 0]"
122,122,Westminster,2021-10-19,Beauchamp Estates St. Johns Wood,0,"St Edmunds Terrace, London NW8",0,0,pre-owned,6975000.0,flat,0,share_of_freehold,3 bed flat for sale,51.537416,-0.161331,238.0,3,3,0,2021-10-19T16:03:14,6975000.0,1,1,0,Chalk Farm,816,9,"[3, 1, 0, 0]"
123,123,Westminster,2021-10-19,Knight Frank - St John's Wood Sales,0,"Clifton Hill, St. Johns Wood, London NW8",0,0,pre-owned,5250000.0,detached,0,Other,6 bed detached house for sale,51.5362,-0.184596,353.0,6,4,4,2021-10-19T14:27:42,5250000.0,1,0,1,Chesham,616,26,"[13, 2, 0, 2]"
