,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
4700,4700,4700,Lambeth,2021-06-18,Lixing,1,"Aykon, Nine Elms, London SW8",0,0,new,1000000.0,flat,0,leasehold,1 bed flat for sale,51.483481,-0.125103,557.0,1,1,0,2021-06-18,1000000.0,0,0,0,Vauxhall,293,22,"[7, 2, 1, 1]"
4701,4701,4701,Lambeth,2021-06-18,Lixing,1,"Aykon, Nine Elms, London SW8",0,0,new,1625000.0,flat,0,leasehold,2 bed flat for sale,51.483481,-0.125103,557.0,2,2,1,2021-06-18,1625000.0,0,0,0,Vauxhall,293,22,"[7, 2, 1, 1]"
4702,4702,4702,Lambeth,2021-06-17,Orlando Reid Ltd,1,"Bushey Down, London SW12",0,0,pre-owned,725000.0,terraced,0,leasehold,4 bed terraced house for sale,51.438499,-0.14822,93.0,4,2,2,2021-06-17,775000.0,0,0,1,Chesham,705,10,"[6, 1, 0, 0]"
4703,4703,4703,Lambeth,2021-06-17,Keating Estates,0,"Sandmere Road, London SW4",0,0,pre-owned,780000.0,maisonette,0,freehold,3 bed maisonette for sale,51.462539,-0.124566,112.0,3,1,1,2021-06-17,780000.0,1,0,1,Clapham North,464,17,"[5, 2, 0, 2]"
4704,4704,4704,Lambeth,2021-06-17,MyLondonHome - South Bank,1,"One Casson Square, Southbank Place, Waterloo SE1",0,0,new,750000.0,studio,0,leasehold,Studio for sale,51.504436,-0.115169,35.0,0,1,1,2021-06-17,750000.0,0,0,0,Waterloo,122,73,"[6, 2, 12, 4]"
4705,4705,4705,Lambeth,2021-06-17,Daniel Cobb - Kennington,0,"Rothesay Court, Harleyford Road SE11",0,0,pre-owned,300000.0,studio,0,Other,Studio for sale,51.482357,-0.11323,29.0,0,1,1,2021-06-17,285000.0,0,0,0,Oval,157,21,"[9, 1, 3, 1]"
4706,4706,4706,Lambeth,2021-06-17,Jacksons Estate Agents - Streatham,0,"Ambleside Avenue, London SW16",0,0,pre-owned,695000.0,flat,0,share_of_freehold,3 bed flat for sale,51.427244,-0.132647,147.0,3,2,2,2021-06-17,725000.0,0,0,1,Chesham,1661,6,"[2, 0, 1, 4]"
4707,4707,4707,Lambeth,2021-06-17,Pedder - Dulwich Village,0,"Baird Gardens, Dulwich, London SE19",0,0,pre-owned,625000.0,maisonette,0,Other,3 bed maisonette for sale,51.428063,-0.084188,89.0,3,1,1,2021-06-17,625000.0,0,0,1,Brixton,3414,7,"[4, 1, 0, 0]"
4708,4708,4708,Lambeth,2021-06-17,Atkinson Mcleod - Kennington,1,"Newburn Street, London SE11",0,0,pre-owned,595000.0,flat,0,leasehold,2 bed flat for sale,51.488007,-0.116056,84.0,2,1,1,2021-06-17,595000.0,0,1,0,Chesham,554,30,"[11, 0, 1, 1]"
4709,4709,4709,Lambeth,2021-06-17,"Purplebricks, Head Office",0,"Weir Road, Balham SW12",0,0,pre-owned,750000.0,maisonette,0,leasehold,3 bed maisonette for sale,51.44554,-0.143121,99.0,3,1,1,2021-06-17,750000.0,0,0,1,Clapham South,794,17,"[9, 0, 0, 1]"
4710,4710,4710,Lambeth,2021-06-17,Rampton Baseley,0,"Englewood Road, London SW12",0,0,pre-owned,1850000.0,terraced,0,freehold,5 bed terraced house for sale,51.452277,-0.143353,236.0,5,3,2,2021-06-17,1850000.0,0,0,1,Clapham South,303,12,"[6, 0, 0, 4]"
4711,4711,4711,Lambeth,2021-06-16,Savills - Clapham,0,"Mayford Road, London SW12",0,0,pre-owned,995000.0,flat,0,share_of_freehold,3 bed flat for sale,51.447491,-0.160743,113.0,3,1,1,2021-06-16,995000.0,0,0,1,Balham,849,8,"[10, 0, 0, 0]"
4712,4712,4712,Lambeth,2021-06-16,Ludlow Thompson - Kennington / Oval,1,"Clapham Road, London SW9",0,0,pre-owned,650000.0,flat,0,Other,2 bed flat for sale,51.476189,-0.117885,93.0,2,1,1,2021-06-16,650000.0,0,1,1,Stockwell,406,16,"[9, 1, 0, 2]"
4713,4713,4713,Lambeth,2021-06-16,Keating Estates,1,"Solon Road, London SW2",0,0,pre-owned,580000.0,flat,0,freehold,2 bed flat for sale,51.460105,-0.124727,73.0,2,1,1,2021-06-16,580000.0,1,0,0,Clapham North,597,12,"[7, 2, 0, 2]"
4714,4714,4714,Lambeth,2021-06-16,Moving City,0,"Gaumont Place, Streatham Hill, London SW2",0,0,pre-owned,490000.0,flat,0,leasehold,1 bed flat for sale,51.438993,-0.127271,50.0,1,1,1,2021-06-16,490000.0,0,0,1,Clapham South,1747,5,"[4, 0, 1, 3]"
4715,4715,4715,Lambeth,2021-06-16,Jacksons Estate Agents - Streatham,1,"Tooting Bec Gardens, London SW16",0,0,pre-owned,575000.0,flat,0,Other,2 bed flat for sale,51.430012,-0.135914,1090.0,2,2,1,2021-06-16,575000.0,0,0,0,Chesham,1436,4,"[3, 0, 2, 3]"
