,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
910,910,Westminster,2021-08-26,Behr and Butchoff,0,"The Marlowes, St Johns Wood, London NW8",0,0,pre-owned,2600000.0,semi_detached,0,freehold,4 bed semi-detached house for sale,51.538529,-0.175605,190.0,4,2,2,2021-08-26T19:52:38,2600000.0,0,1,1,St. John's Wood,395,13,"[8, 1, 1, 2]"
911,911,Westminster,2021-08-26,Foxtons - St John's Wood,0,"Charlbert Court, St John's Wood, London NW8",0,0,pre-owned,675000.0,flat,0,Other,2 bed flat for sale,51.533753,-0.166861,61.0,2,1,1,2021-08-26T18:25:28,675000.0,0,0,1,St. John's Wood,557,15,"[6, 1, 0, 1]"
912,912,Westminster,2021-08-26,Foxtons - Notting Hill,0,"Durham Terrace, Bayswater, London W2",0,0,pre-owned,550000.0,flat,0,Other,1 bed flat for sale,51.517483,-0.192044,40.0,1,1,1,2021-08-26T18:19:38,600000.0,1,0,0,Royal Oak,254,62,"[16, 5, 1, 6]"
913,913,Westminster,2021-08-26,MyLondonHome - Westminster & Pimlico,1,"Warwick Square, Pimlico SW1V",0,0,pre-owned,650000.0,flat,0,share_of_freehold,1 bed flat for sale,51.49026,-0.142345,43.0,1,1,1,2021-08-26T16:41:16,650000.0,0,0,1,Chesham,651,58,"[7, 3, 0, 3]"
914,914,Westminster,2021-08-26,Metropole,0,"Casey Close, London NW8",0,0,pre-owned,355000.0,flat,0,leasehold,1 bed flat for sale,51.527718,-0.166992,46.0,1,1,1,2021-08-26,355000.0,0,0,0,Marylebone,694,10,"[13, 0, 2, 1]"
915,915,Westminster,2021-08-26,Knight Frank - Hyde Park Sales,0,"Porchester Place, Hyde Park, London W2",0,0,pre-owned,890000.0,flat,0,Other,2 bed flat for sale,51.5153,-0.166473,76.0,2,2,2,2021-08-26T15:53:08,980000.0,0,0,1,Edgware Road (B),485,87,"[12, 1, 1, 6]"
916,916,Westminster,2021-08-26,Latymers,0,"Oxford &amp; Cambridge Mansions, Old Marylebone Road, London NW1",0,0,pre-owned,1500000.0,flat,0,leasehold,4 bed flat for sale,51.518972,-0.166582,167.0,4,3,2,2021-08-26T15:06:27,1500000.0,0,0,1,Edgware Road (B),168,97,"[16, 4, 0, 5]"
917,917,Westminster,2021-08-26,Knight Frank - Hyde Park Sales,0,"West End Gate, London W2",0,0,pre-owned,895000.0,flat,0,Other,1 bed flat for sale,51.520542,-0.171836,50.0,1,1,1,2021-08-26T14:19:21,895000.0,1,0,0,Edgware Road (C),145,77,"[14, 3, 1, 3]"
918,918,Westminster,2021-08-26,Ernest-Brooks International,1,"Millbank Quarter, Westminster SW1P",0,0,new,2850000.0,flat,0,leasehold,3 bed flat for sale,51.495314,-0.125532,138.0,3,3,1,2021-08-26T14:18:05,2850000.0,0,0,1,Westminster,487,22,"[10, 3, 0, 0]"
919,919,Westminster,2021-08-26,Knight Frank - Hyde Park Sales,1,"West End Gate, London W2",0,0,new,1050000.0,flat,0,Other,2 bed flat for sale,51.520586,-0.17192,74.0,2,2,1,2021-08-26T14:13:19,1050000.0,1,0,0,Edgware Road (C),147,75,"[14, 3, 1, 3]"
920,920,Westminster,2021-08-26,Agent & Homes,0,"Palace Court, London W2",0,0,pre-owned,1500000.0,flat,0,leasehold,1 bed flat for sale,51.511436,-0.19192,80.0,1,2,1,2021-08-26T11:07:14,1695000.0,0,0,1,Chesham,360,107,"[16, 3, 3, 6]"
921,921,Westminster,2021-08-26,Beauchamp Estates St. Johns Wood,0,"Avenue Close, St John's Wood NW8",0,0,pre-owned,1699950.0,flat,0,Other,3 bed flat for sale,51.537076,-0.16492,138.0,3,2,1,2021-08-26T08:52:19,1699950.0,0,1,1,St. John's Wood,720,12,"[5, 0, 0, 0]"
922,922,Westminster,2021-08-26,Savills - Westminster,1,"The Hansom, 4 Bridge Place, Victoria, London SW1V",0,0,new,750000.0,flat,0,leasehold,1 bed flat for sale,51.494206,-0.14244,51.0,1,1,1,2021-08-26T00:03:12,750000.0,0,0,0,Victoria,303,105,"[9, 6, 5, 4]"
923,923,Westminster,2021-08-25,Cluttons - Hyde Park,0,"Forset Court, Edgware Road W2",0,0,pre-owned,185000.0,studio,0,leasehold,Studio for sale,51.516856,-0.165142,28.0,0,1,1,2021-08-25T20:49:16,185000.0,0,1,0,Edgware Road (B),338,99,"[17, 2, 1, 6]"
924,924,Westminster,2021-08-25,Chestertons - Hyde Park,1,"Carroll House, Craven Terrace, London W2",0,0,pre-owned,325000.0,studio,0,leasehold,Studio for sale,51.512337,-0.177502,40.0,0,1,1,2021-08-25T20:19:31,350000.0,1,0,1,Lancaster Gate,184,46,"[1, 3, 0, 0]"
925,925,Westminster,2021-08-25,"Purplebricks, Head Office",0,"Hallfield Estate, London W2",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.515429,-0.186703,68.0,2,1,1,2021-08-25T18:26:29,575000.0,0,1,1,Chesham,330,80,"[8, 5, 1, 5]"
926,926,Westminster,2021-08-25,Foxtons - West End,0,"Whitcomb Street, Covent Garden, London WC2H",0,0,pre-owned,950000.0,flat,0,Other,1 bed flat for sale,51.508943,-0.13084,51.0,1,1,1,2021-08-25T18:25:03,950000.0,0,0,0,Picadilly Circus,348,436,"[4, 0, 41, 10]"
927,927,Westminster,2021-08-25,Foxtons - Pimlico & Westminster,0,"Marsham Street, Pimlico, London SW1P",0,0,pre-owned,390000.0,studio,0,Other,Studio for sale,51.492447,-0.128231,30.0,0,1,1,2021-08-25T18:17:45,425000.0,0,0,1,Pimlico,568,28,"[15, 4, 2, 1]"
928,928,Westminster,2021-08-25,JOHNS&CO - West Hampstead,0,"Merchant Square East, Paddington, London W2",0,0,pre-owned,780000.0,flat,0,Other,2 bed flat for sale,51.51902,-0.171204,59.0,2,2,1,2021-08-25T16:53:57,850000.0,1,0,0,Chesham,216,92,"[12, 3, 0, 3]"
929,929,Westminster,2021-08-25,Garton Jones - Westminster & Victoria,0,"Morland House, Marsham Street, Westminster, London SW1P",0,0,pre-owned,685000.0,flat,0,Other,2 bed flat for sale,51.494922,-0.125628,81.0,2,2,1,2021-08-25T15:58:36,700000.0,0,0,0,Westminster,545,20,"[10, 3, 0, 0]"
930,930,Westminster,2021-08-25,Manors,0,"Cambridge Square, London W2",0,0,pre-owned,875000.0,flat,0,leasehold,2 bed flat for sale,51.51661,-0.168366,74.0,2,2,1,2021-08-25T13:21:49,875000.0,0,0,1,Edgware Road (B),515,101,"[16, 2, 1, 5]"
931,931,Westminster,2021-08-25,Manors,0,"Radnor Place, London W2",0,0,pre-owned,1650000.0,flat,0,leasehold,3 bed flat for sale,51.51539,-0.170865,131.0,3,3,1,2021-08-25T13:21:49,1650000.0,0,0,0,Paddington,367,89,"[6, 1, 0, 2]"
932,932,Westminster,2021-08-25,Knight Frank - Mayfair Sales,0,"Fielding Court, 28 Earlham Street, Covent Garden, London WC2H",0,0,pre-owned,4195000.0,flat,0,Other,5 bed flat for sale,51.5136,-0.1272,232.0,5,3,2,2021-08-25T13:17:41,4500000.0,1,0,1,Chesham,222,585,"[15, 5, 50, 11]"
933,933,Westminster,2021-08-25,Hanover,0,"Mancroft Court, London NW8",0,0,pre-owned,1695000.0,flat,0,leasehold,3 bed flat for sale,51.540388,-0.173435,110.0,3,2,1,2021-08-25T13:14:29,1795000.0,1,1,1,Swiss Cottage,298,5,"[9, 1, 2, 3]"
934,934,Westminster,2021-08-25,Savills - Mayfair & St James’s,0,"King Street, Covent Garden, London WC2E",0,0,pre-owned,8250000.0,flat,0,leasehold,2 bed flat for sale,51.512006,-0.124019,255.0,2,3,2,2021-08-25T12:35:58,8250000.0,0,0,1,Covent Garden,173,404,"[14, 2, 41, 7]"
935,935,Westminster,2021-08-25,Knight Frank - Hyde Park Sales,0,"Queensborough Terrace, London W2",0,0,pre-owned,725000.0,flat,0,Other,1 bed flat for sale,51.513177,-0.185952,53.0,1,1,1,2021-08-25T12:13:05,750000.0,1,0,0,Bayswater,405,72,"[7, 4, 1, 5]"
936,936,Westminster,2021-08-25,Wetherell,0,"Park Street, London W1K",0,0,pre-owned,7925000.0,terraced,0,freehold,4 bed terraced house for sale,51.511298,-0.15465,234.0,4,3,2,2021-08-25T11:20:23,7925000.0,0,0,0,Marble Arch,359,93,"[3, 2, 0, 4]"
937,937,Westminster,2021-08-25,Harding Green,0,"Portnall Road, Maida Vale W9",0,0,pre-owned,775000.0,flat,0,Other,3 bed flat for sale,51.530122,-0.203482,101.0,3,2,1,2021-08-25T08:28:27,795000.0,1,0,0,Queen's Park,365,8,"[13, 6, 1, 1]"
938,938,Westminster,2021-08-24,Cluttons - Hyde Park,0,"Coniston Court, Kendal Street, London W2",0,0,pre-owned,675000.0,flat,0,leasehold,1 bed flat for sale,51.51486,-0.166303,45.0,1,1,1,2021-08-24T20:53:57,675000.0,0,0,0,Edgware Road (B),612,80,"[11, 1, 1, 6]"
939,939,Westminster,2021-08-24,Chestertons - Hyde Park,0,"Bryanston Square, Marylebone, London W1H",0,0,pre-owned,3750000.0,flat,0,leasehold,3 bed flat for sale,51.516827,-0.159883,140.0,3,2,1,2021-08-24T20:21:57,3750000.0,0,1,1,Marble Arch,360,130,"[14, 2, 2, 6]"
940,940,Westminster,2021-08-24,Hamptons - Hyde Park & Bayswater Sales,0,"Brook Mews North, Lancaster Gate, London W2",0,0,pre-owned,1680000.0,terraced,0,freehold,4 bed terraced house for sale,51.513218,-0.178566,120.0,4,3,1,2021-08-24T19:49:30,1680000.0,1,0,1,Lancaster Gate,284,50,"[3, 4, 0, 0]"
941,941,Westminster,2021-08-24,Savills - St. John's Wood & Regents Park,1,"Hamilton Drive Development, St John's Wood, London NW8",0,0,new,12500000.0,terraced,0,freehold,Terraced house for sale,51.530714,-0.178455,568.0,0,0,0,2021-08-24T19:41:12,12500000.0,0,1,1,Chesham,543,10,"[4, 3, 3, 1]"
942,942,Westminster,2021-08-24,Ernest-Brooks International,1,"Asquith House, West End Gate, Marylebone W2",0,0,new,790000.0,flat,0,leasehold,1 bed flat for sale,51.520752,-0.171963,37.0,1,1,1,2021-08-24T19:12:28,790000.0,1,0,1,Edgware Road (C),145,72,"[15, 3, 1, 4]"
943,943,Westminster,2021-08-24,Compton Reeback Letting & Estate Agent,0,"Portnall Road, Maida Vale W9",0,0,pre-owned,775000.0,flat,0,leasehold,3 bed flat for sale,51.529567,-0.203304,98.0,3,2,1,2021-08-24T16:32:49,795000.0,1,0,0,Queen's Park,408,10,"[17, 5, 1, 2]"
944,944,Westminster,2021-08-24,Fraser & Co - New Homes,1,"9 Millbank, London SW1P",0,0,new,1100000.0,flat,0,leasehold,1 bed flat for sale,51.495136,-0.126127,57.0,1,1,1,2021-08-24T15:59:05,1140000.0,0,1,1,Westminster,569,23,"[13, 3, 1, 0]"
945,945,Westminster,2021-08-24,UK Homes Enterprise,1,"Ebury Apartments, 1B Sutherland Street, London SW1V",0,0,new,1475000.0,flat,0,leasehold,3 bed flat for sale,51.489832,-0.147631,90.0,3,2,1,2021-08-24T15:17:46,1475000.0,1,1,0,Chesham,625,42,"[8, 2, 0, 2]"
946,946,Westminster,2021-08-24,Chancellors - Notting Hill,0,"Bishops Bridge Road, London W2",0,0,pre-owned,775000.0,flat,0,leasehold,2 bed flat for sale,51.51681,-0.185209,72.0,2,1,1,2021-08-24T14:26:53,800000.0,1,1,1,Royal Oak,375,62,"[8, 5, 2, 3]"
947,947,Westminster,2021-08-24,Chancellors - Notting Hill,0,"Linden Gardens, London W2",0,0,pre-owned,850000.0,flat,0,leasehold,3 bed flat for sale,51.509747,-0.194236,57.0,3,1,1,2021-08-24T14:26:38,850000.0,0,0,1,Notting Hill Gate,179,79,"[13, 3, 3, 3]"
948,948,Westminster,2021-08-24,Foxtons - New Homes Central North,1,"The Brick, Maida Hill, London W9",0,0,new,1200000.0,flat,0,Other,2 bed flat for sale,51.522609,-0.200259,95.0,2,0,0,2021-08-24T14:15:55,1200000.0,0,0,0,Westbourne Park,200,25,"[9, 7, 2, 3]"
949,949,Westminster,2021-08-24,Behr and Butchoff,0,"Hilltop Court, 14-16 Alexandra Road, London NW8",0,0,pre-owned,525000.0,flat,0,share_of_freehold,2 bed flat for sale,51.540967,-0.177988,52.0,2,1,1,2021-08-24T14:13:17,525000.0,1,0,1,Swiss Cottage,479,11,"[8, 1, 2, 2]"
950,950,Westminster,2021-08-24,Hanover,0,"Ormonde Terrace, St John's Wood, London NW8",0,0,pre-owned,1000000.0,flat,0,Other,1 bed flat for sale,51.536966,-0.160129,68.0,1,1,1,2021-08-24T14:13:16,1000000.0,1,0,0,Chalk Farm,758,10,"[2, 1, 1, 0]"
951,951,Westminster,2021-08-24,Chestertons - Hyde Park,0,"Porchester Place, Hyde Park, London W2",0,0,pre-owned,550000.0,flat,0,leasehold,1 bed flat for sale,51.515294,-0.166473,58.0,1,1,1,2021-08-24T10:44:08,625000.0,0,1,0,Edgware Road (B),485,87,"[12, 1, 1, 6]"
952,952,Westminster,2021-08-23,Hunters - Maida Vale,1,"Portnall Road, London W9",0,0,pre-owned,775000.0,maisonette,0,leasehold,3 bed maisonette for sale,51.53012,-0.203507,98.0,3,0,0,2021-08-23T23:48:49,795000.0,1,0,0,Queen's Park,365,8,"[13, 6, 1, 1]"
953,953,Westminster,2021-08-23,JLL - New Homes,1,"Paddington Gardens, North Wharf Road W2",0,0,new,3347500.0,flat,0,Other,4 bed flat for sale,51.51956,-0.17332,194.0,4,0,1,2021-08-23T22:20:51,3347500.0,1,1,1,Edgware Road (C),290,75,"[10, 1, 0, 3]"
954,954,Westminster,2021-08-23,JLL - New Homes,1,"Paddington Gardens, North Wharf Road W2",0,0,new,2090000.0,flat,0,Other,3 bed flat for sale,51.51956,-0.17332,123.0,3,2,1,2021-08-23T22:15:11,2090000.0,1,1,1,Edgware Road (C),290,75,"[10, 1, 0, 3]"
955,955,Westminster,2021-08-23,JLL - New Homes,1,"Paddington Gardens, North Wharf Road W2",0,0,new,777500.0,flat,0,Other,1 bed flat for sale,51.51956,-0.17332,51.0,1,1,1,2021-08-23T21:59:56,777500.0,0,1,1,Edgware Road (C),290,75,"[10, 1, 0, 3]"
956,956,Westminster,2021-08-23,Sothebys Realty UK,0,"Hamilton Terrace, St. John's Wood, London NW8",0,0,pre-owned,10500000.0,detached,0,freehold,6 bed detached house for sale,51.533033,-0.184749,471.0,6,4,4,2021-08-23T21:45:08,10500000.0,1,1,1,Maida Vale,317,22,"[8, 3, 0, 2]"
957,957,Westminster,2021-08-23,Savills - Margaret Street RDS,1,"Paddington Gardens, 1 North Wharf Road, London W2",0,0,new,777500.0,flat,0,leasehold,1 bed flat for sale,51.518708,-0.174941,51.0,1,1,1,2021-08-23T19:18:17,777500.0,0,1,1,Chesham,469,72,"[8, 1, 0, 2]"
958,958,Westminster,2021-08-23,Savills - Margaret Street RDS,1,"Paddington Gardens, 1 North Wharf Road, London W2",0,0,new,2015000.0,flat,0,leasehold,3 bed flat for sale,51.518708,-0.174941,123.0,3,2,1,2021-08-23T19:18:17,2015000.0,1,1,1,Chesham,469,72,"[8, 1, 0, 2]"
959,959,Westminster,2021-08-23,Savills - Margaret Street RDS,1,"Paddington Gardens, 1 North Wharf Road, London W2",0,0,new,1060000.0,flat,0,leasehold,2 bed flat for sale,51.518708,-0.174941,69.0,2,2,1,2021-08-23T19:18:17,1060000.0,1,1,1,Chesham,469,72,"[8, 1, 0, 2]"
960,960,Westminster,2021-08-23,Savills - Margaret Street RDS,1,"Paddington Gardens, 1 North Wharf Road, London W2",0,0,new,3367500.0,flat,0,leasehold,4 bed flat for sale,51.518708,-0.174941,194.0,4,3,1,2021-08-23T19:18:17,3367500.0,0,1,1,Chesham,469,72,"[8, 1, 0, 2]"
961,961,Westminster,2021-08-23,Foxtons - St John's Wood,0,"Abbey Road, St John's Wood, London NW8",0,0,pre-owned,565000.0,flat,0,Other,4 bed flat for sale,51.537524,-0.187328,76.0,4,1,1,2021-08-23T18:21:32,565000.0,0,0,1,Kilburn Park,501,31,"[12, 3, 1, 5]"
962,962,Westminster,2021-08-23,Foxtons - St John's Wood,0,"Abbey Road, St John's Wood, London NW8",0,0,pre-owned,550000.0,flat,0,Other,1 bed flat for sale,51.531706,-0.177987,44.0,1,1,1,2021-08-23T18:21:32,550000.0,1,0,0,St. John's Wood,373,11,"[6, 3, 3, 1]"
963,963,Westminster,2021-08-23,Foxtons - Maida Vale,0,"Admiral Walk, Royal Oak, London W9",0,0,pre-owned,600000.0,flat,0,Other,2 bed flat for sale,51.521664,-0.195539,71.0,2,2,1,2021-08-23T18:12:36,630000.0,1,0,0,Westbourne Park,464,25,"[13, 6, 2, 2]"
964,964,Westminster,2021-08-23,Foxtons - Maida Vale,0,"St Mary's Terrace, Little Venice, London W2",0,0,pre-owned,950000.0,flat,0,Other,2 bed flat for sale,51.521173,-0.17773,97.0,2,1,1,2021-08-23T18:12:36,1000000.0,1,1,0,Chesham,435,53,"[8, 1, 2, 2]"
965,965,Westminster,2021-08-23,Property Inside London,0,"Broadley Street, Marylebone, London NW8",0,0,pre-owned,575000.0,flat,0,leasehold,2 bed flat for sale,51.523631,-0.16771,57.0,2,1,1,2021-08-23T16:51:40,575000.0,0,0,0,Chesham,426,46,"[18, 3, 1, 2]"
966,966,Westminster,2021-08-23,Knight Frank - St John's Wood Sales,0,"Collection Place, 96 Boundary Road, St John's Wood, London NW8",0,0,pre-owned,3000000.0,terraced,0,Other,4 bed terraced house for sale,51.53741,-0.185209,280.0,4,3,2,2021-08-23T14:57:29,3500000.0,1,0,0,Chesham,611,28,"[9, 2, 1, 2]"
967,967,Westminster,2021-08-23,Manors,0,"Bryanston Square, London W1H",0,0,pre-owned,3750000.0,flat,0,leasehold,3 bed flat for sale,51.516827,-0.159883,134.0,3,2,1,2021-08-23T13:12:41,3750000.0,0,1,1,Marble Arch,360,130,"[14, 2, 2, 6]"
968,968,Westminster,2021-08-23,Hogarth Estates,0,"Reynolds House, Erasmus Street, London SW1P",0,0,pre-owned,475000.0,flat,0,leasehold,1 bed flat for sale,51.492579,-0.129455,39.0,1,1,1,2021-08-23T13:02:38,485000.0,0,0,1,Pimlico,533,30,"[16, 5, 2, 1]"
969,969,Westminster,2021-08-23,Keller Williams London Bridge,0,"York Street, Marylebone, London W1U",0,0,pre-owned,2000000.0,flat,0,share_of_freehold,3 bed flat for sale,51.520877,-0.158121,136.0,3,2,1,2021-08-23T12:34:17,2000000.0,0,0,0,Baker Street,354,111,"[22, 5, 4, 3]"
970,970,Westminster,2021-08-23,Vita Properties,0,"Portnall Road, London W9",0,0,pre-owned,775000.0,flat,0,leasehold,3 bed flat for sale,51.530117,-0.203507,93.0,3,2,1,2021-08-23T12:14:28,795000.0,1,0,0,Queen's Park,365,8,"[13, 6, 1, 1]"
971,971,Westminster,2021-08-23,Cavendish Rowe,0,"Inverness Terrace, London W2",0,0,pre-owned,425000.0,flat,0,leasehold,1 bed flat for sale,51.511524,-0.186323,31.0,1,1,1,2021-08-23T08:58:35,425000.0,0,0,0,Chesham,225,70,"[8, 3, 0, 3]"
972,972,Westminster,2021-08-20,Laurence Leigh Residential,0,"St Edmunds Terrace, London NW8",0,0,pre-owned,6500000.0,flat,0,leasehold,3 bed flat for sale,51.537416,-0.161331,243.0,3,3,1,2021-08-20T20:05:35,6500000.0,1,1,1,Chalk Farm,816,9,"[3, 1, 0, 0]"
973,973,Westminster,2021-08-20,Laurence Leigh Residential,0,"Circus Lodge, Circus Road, St Johns Wood, London NW8",0,0,pre-owned,950000.0,flat,0,share_of_freehold,2 bed flat for sale,51.530952,-0.175288,79.0,2,1,1,2021-08-20T20:05:35,950000.0,1,0,1,St. John's Wood,384,17,"[8, 3, 2, 1]"
974,974,Westminster,2021-08-20,Laurence Leigh Residential,0,"North Gate, Prince Albert Road, St John's Wood NW8",0,0,pre-owned,2800000.0,flat,0,leasehold,3 bed flat for sale,51.532817,-0.166865,177.0,3,3,2,2021-08-20T20:05:35,2800000.0,0,1,1,St. John's Wood,602,16,"[6, 1, 0, 1]"
975,975,Westminster,2021-08-20,Hamptons - Hyde Park & Bayswater Sales,0,"Balmoral Apartments, 2 Praed Street, London W2",0,0,pre-owned,595000.0,flat,0,leasehold,1 bed flat for sale,51.51879,-0.17034,42.0,1,1,1,2021-08-20T19:50:04,595000.0,1,0,0,Chesham,141,106,"[15, 4, 0, 4]"
976,976,Westminster,2021-08-20,Foxtons - Pimlico & Westminster,0,"Guildhouse Street, Pimlico, London SW1V",0,0,pre-owned,1200000.0,flat,0,Other,2 bed flat for sale,51.492906,-0.141853,83.0,2,2,1,2021-08-20T18:16:32,1200000.0,1,1,0,Victoria,466,89,"[11, 6, 3, 3]"
977,977,Westminster,2021-08-20,Braithwait - Little Venice,0,"Randolph Avenue, London W9",0,0,pre-owned,2495000.0,flat,0,share_of_freehold,3 bed flat for sale,51.528991,-0.18491,161.0,3,2,1,2021-08-20T17:56:08,2495000.0,1,1,1,Maida Vale,123,16,"[4, 3, 2, 0]"
978,978,Westminster,2021-08-20,Chancellors - St John's Wood,0,"Cochrane Mews, St Johns Wood NW8",0,0,pre-owned,1150000.0,terraced,0,freehold,2 bed terraced house for sale,51.533524,-0.171377,79.0,2,2,1,2021-08-20T17:27:16,1250000.0,0,1,1,St. John's Wood,255,15,"[11, 2, 0, 1]"
979,979,Westminster,2021-08-20,Foxtons - Pimlico & Westminster,0,"Denbigh Street, Pimlico, London SW1V",0,0,pre-owned,925000.0,flat,0,Other,2 bed flat for sale,51.490059,-0.139203,83.0,2,2,1,2021-08-20T14:18:08,925000.0,0,0,0,Pimlico,495,51,"[12, 5, 1, 4]"
980,980,Westminster,2021-08-20,Ernest-Brooks International,1,"Asquith House, West End Gate, Marylebone W2",0,0,new,680000.0,studio,0,leasehold,Studio for sale,51.520752,-0.171963,37.0,0,1,1,2021-08-20T10:24:38,680000.0,1,0,1,Edgware Road (C),145,72,"[15, 3, 1, 4]"
981,981,Westminster,2021-08-20,RE/MAX Property Group,1,"The Courthouse, Horseferry Road, Westminster SW1P",0,0,pre-owned,650000.0,studio,0,leasehold,Studio for sale,51.494987,-0.128766,37.0,0,1,1,2021-08-20T08:14:05,650000.0,0,0,1,St. James's Park,615,37,"[15, 5, 2, 0]"
982,982,Westminster,2021-08-19,Savills - St. John's Wood & Regents Park,0,"Abbey Court, Abbey Road, St. John's Wood, London NW8",0,0,pre-owned,1590000.0,flat,0,share_of_freehold,3 bed flat for sale,51.535065,-0.181251,114.0,3,3,2,2021-08-19T23:31:04,1695000.0,0,0,0,Chesham,488,14,"[9, 3, 0, 0]"
983,983,Westminster,2021-08-19,Manors,0,"Stourcliffe Street, London W1H",0,0,pre-owned,999950.0,flat,0,leasehold,4 bed flat for sale,51.515713,-0.162767,99.0,4,2,1,2021-08-19T22:11:27,1200000.0,0,0,0,Marble Arch,401,106,"[9, 0, 1, 5]"
984,984,Westminster,2021-08-19,Ernest-Brooks International,1,"Carrick Yard, Luton Street NW8",0,0,new,830000.0,flat,0,Other,1 bed flat for sale,51.523587,-0.172039,56.0,1,1,1,2021-08-19T19:11:41,830000.0,0,1,0,Edgware Road (C),407,37,"[11, 2, 1, 2]"
985,985,Westminster,2021-08-19,Ernest-Brooks International,1,"Carrick Yard, Luton Street NW8",0,0,new,1130000.0,flat,0,Other,2 bed flat for sale,51.523587,-0.172039,82.0,2,2,1,2021-08-19T19:11:00,1130000.0,0,1,0,Edgware Road (C),407,37,"[11, 2, 1, 2]"
986,986,Westminster,2021-08-19,Open House Nationwide,0,"Admiral Walk, London W9",0,0,pre-owned,650000.0,flat,0,leasehold,2 bed flat for sale,51.522656,-0.195394,64.0,2,2,1,2021-08-19T18:41:22,650000.0,0,1,1,Westbourne Park,538,23,"[13, 6, 1, 2]"
987,987,Westminster,2021-08-19,Foxtons - Notting Hill,0,"Queensborough Terrace, Bayswater, London W2",0,0,pre-owned,925000.0,flat,0,Other,2 bed flat for sale,51.511613,-0.185777,54.0,2,1,1,2021-08-19T18:16:48,925000.0,1,0,0,Chesham,224,70,"[7, 3, 0, 3]"
