,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
10900,10900,10900,Wandsworth,2021-01-25,Residenza Properties Tooting Ltd,0,"Battersea Park Road, London SW11",0,0,pre-owned,450000.0,maisonette,0,leasehold,1 bed maisonette for sale,51.471767,-0.16629,51.0,1,1,1,2021-01-25,450000.0,1,0,0,Sloane Square,2036,24,"[8, 4, 1, 0]"
10901,10901,10901,Wandsworth,2021-01-25,"Purplebricks, Head Office",0,"St. Ann's Hill, Earsfield Wandsworth SW18",0,0,pre-owned,530000.0,flat,0,freehold,2 bed flat for sale,51.455441,-0.189139,66.0,2,1,1,2021-01-25,530000.0,0,0,0,Chesham,1264,25,"[9, 1, 2, 3]"
10902,10902,10902,Wandsworth,2021-01-25,Invest&Co,1,"Prospect Place, Circus Road West, Battersea SW11",0,0,new,1350000.0,flat,0,leasehold,2 bed flat for sale,51.481786,-0.146051,87.0,2,2,1,2021-01-25,1400000.0,0,0,0,Chesham,1491,12,"[3, 1, 1, 3]"
10903,10903,10903,Wandsworth,2021-01-24,Savills - Battersea Park,0,"Bolingbroke Walk, London SW11",0,0,pre-owned,500000.0,maisonette,0,share_of_freehold,1 bed maisonette for sale,51.477071,-0.171923,43.0,1,1,1,2021-01-24,585000.0,1,1,0,Chesham,1765,21,"[10, 2, 0, 2]"
10904,10904,10904,Wandsworth,2021-01-23,Savills - Battersea Park,0,"Cambridge Road, London SW11",0,0,pre-owned,2500000.0,terraced,0,freehold,6 bed terraced house for sale,51.473454,-0.164912,230.0,6,5,2,2021-01-23,2650000.0,0,0,1,Sloane Square,1873,24,"[7, 3, 1, 0]"
10905,10905,10905,Wandsworth,2021-01-23,West End Residence,0,"Prince Of Wales Drive, Battersea SW11",0,0,pre-owned,1490000.0,flat,0,share_of_freehold,3 bed flat for sale,51.475057,-0.158122,135.0,3,2,1,2021-01-23,1490000.0,0,1,1,Chesham,1789,13,"[5, 0, 0, 1]"
10906,10906,10906,Wandsworth,2021-01-22,L&Q - Wandsworth Exchange,1,"Wandsworth High Street, Wandsworth SW18",0,1,new,128750.0,flat,0,leasehold,1 bed flat for sale,51.456584,-0.192073,51.0,1,1,0,2021-01-22,127500.0,1,0,0,Chesham,1040,33,"[10, 2, 2, 3]"
10907,10907,10907,Wandsworth,2021-01-22,L&Q - Wandsworth Exchange,1,"Wandsworth High Street, Wandsworth SW18",0,1,new,126875.0,flat,0,leasehold,1 bed flat for sale,51.456584,-0.192073,51.0,1,1,0,2021-01-22,126875.0,1,0,0,Chesham,1040,33,"[10, 2, 2, 3]"
10908,10908,10908,Wandsworth,2021-01-21,Garton Jones - Chelsea Bridge Wharf,0,"Oswald Building, Chelsea Bridge Wharf, London SW11",0,0,pre-owned,450000.0,studio,0,Other,Studio for sale,51.482826,-0.149095,38.0,0,1,1,2021-01-21,450000.0,1,1,0,Sloane Square,929,10,"[1, 1, 1, 3]"
10909,10909,10909,Wandsworth,2021-01-21,Property Inside London,0,"Horizon House, Battersea Reach, London SW18",0,0,pre-owned,700000.0,flat,0,leasehold,2 bed flat for sale,51.464621,-0.183451,65.0,2,2,1,2021-01-21,700000.0,1,1,1,Chesham,1576,19,"[3, 1, 0, 1]"
10910,10910,10910,Wandsworth,2021-01-20,Ludlow Thompson - Tooting,0,"Fernthorpe Road, London SW16",0,0,pre-owned,375000.0,flat,0,Other,1 bed flat for sale,51.421757,-0.142143,52.0,1,1,1,2021-01-20,375000.0,0,0,0,Tooting Bec,1667,1,"[2, 1, 0, 0]"
10911,10911,10911,Wandsworth,2021-01-20,Barnard Marcus - Streatham,0,"Pendle Road, London SW16",0,0,pre-owned,925000.0,terraced,0,freehold,4 bed terraced house for sale,51.42297,-0.147747,135.0,4,1,2,2021-01-20,925000.0,0,0,1,Tooting Bec,1466,1,"[5, 0, 0, 0]"
10912,10912,10912,Wandsworth,2021-01-20,Jacksons Estate Agents - Streatham,1,"Eardley Road, London SW16",0,0,pre-owned,325000.0,flat,0,leasehold,1 bed flat for sale,51.424498,-0.139435,46.0,1,1,1,2021-01-20,325000.0,0,0,0,Chesham,1545,3,"[3, 0, 0, 1]"
10913,10913,10913,Wandsworth,2021-01-20,Fraser & Co - New Homes,1,"58-70 York Road, Battersea SW11",0,0,new,895000.0,flat,0,leasehold,3 bed flat for sale,51.469801,-0.175896,88.0,3,2,1,2021-01-20,895000.0,0,0,1,Fulham Broadway,2409,20,"[7, 3, 0, 0]"
10914,10914,10914,Wandsworth,2021-01-19,JLL - Shared Ownership,1,"20 Enterprise Way, London SW18",0,1,new,667500.0,flat,0,leasehold,2 bed flat for sale,51.46114,-0.19636,77.0,2,1,1,2021-01-19,667500.0,1,1,0,Putney Bridge,1201,19,"[5, 1, 1, 0]"
10915,10915,10915,Wandsworth,2021-01-19,Garton Jones - Chelsea Bridge Wharf,0,"Dawson House, Battersea Power Station, London SW11",0,0,pre-owned,690000.0,flat,0,Other,1 bed flat for sale,51.481822,-0.144398,43.0,1,1,1,2021-01-19,695000.0,1,1,1,Chesham,1835,14,"[3, 1, 1, 3]"
10916,10916,10916,Wandsworth,2021-01-19,Prime London (Central and Riverside),0,"The Tower, One St George Wharf, London SW8",0,0,pre-owned,3175000.0,flat,0,Other,3 bed flat for sale,51.48507,-0.127995,135.0,3,2,1,2021-01-19,3175000.0,0,1,1,Vauxhall,304,17,"[3, 2, 1, 2]"
10917,10917,10917,Wandsworth,2021-01-19,Douglas & Gordon - West Putney,0,"Marrick Close, Upper Richmond Road, London SW15",0,0,pre-owned,525000.0,flat,0,freehold,1 bed flat for sale,51.464533,-0.23795,72.0,1,1,1,2021-01-19,600000.0,0,0,1,East Putney,1473,3,"[2, 0, 0, 1]"
10918,10918,10918,Wandsworth,2021-01-18,Marsh & Parsons - Battersea,1,"Mysore Road, London SW11",0,0,pre-owned,999950.0,maisonette,0,freehold,3 bed maisonette for sale,51.462564,-0.160219,121.0,3,2,2,2021-01-18,999950.0,1,0,0,Clapham South,1149,60,"[4, 3, 1, 3]"
10919,10919,10919,Wandsworth,2021-01-18,"James Pendleton, Wandsworth Town and Tonsleys Office",0,"Retreat Apartments, 8 Furmage Street, Earlsfield, London SW18",0,0,pre-owned,384950.0,Other,0,leasehold,1 bed property for sale,51.449589,-0.191371,46.0,1,1,1,2021-01-18,384950.0,1,0,0,Southfields,964,7,"[6, 2, 0, 3]"
10920,10920,10920,Wandsworth,2021-01-15,Savills - Wandsworth,1,"Earlsfield Road, London SW18",0,0,pre-owned,550000.0,flat,0,share_of_freehold,2 bed flat for sale,51.451637,-0.179834,73.0,2,1,1,2021-01-15,550000.0,0,1,1,Chesham,1898,2,"[5, 0, 0, 0]"
10921,10921,10921,Wandsworth,2021-01-15,O'Sullivan Property Consultants,0,"Riverlight Quay, London SW11",0,0,pre-owned,1225000.0,flat,0,leasehold,2 bed flat for sale,51.481809,-0.137723,95.0,2,2,1,2021-01-15,1250000.0,0,1,0,Chesham,820,10,"[3, 0, 0, 1]"
10922,10922,10922,Wandsworth,2021-01-15,Nested Ltd,0,"Stevenson House, Lathchmere Road, Battersea Park SW11",0,0,pre-owned,315000.0,flat,0,share_of_freehold,1 bed flat for sale,51.470764,-0.164789,41.0,1,1,1,2021-01-15,300000.0,0,0,1,Chesham,1862,26,"[10, 4, 1, 0]"
10923,10923,10923,Wandsworth,2021-01-14,Hamptons - Putney Sales,0,"Disraeli Gardens, London SW15",0,0,pre-owned,900000.0,flat,0,share_of_freehold,2 bed flat for sale,51.460473,-0.208804,101.0,2,1,2,2021-01-14,900000.0,0,0,1,East Putney,269,21,"[4, 1, 1, 2]"
10924,10924,10924,Wandsworth,2021-01-14,H&G Property,1,"Embassy Gardens, Nine Elms SW11",0,0,new,1695000.0,flat,0,Other,3 bed flat for sale,51.481616,-0.134299,131.0,3,2,1,2021-01-14,1695000.0,0,0,1,Chesham,771,8,"[2, 0, 0, 2]"
10925,10925,10925,Wandsworth,2021-01-14,Marsh & Parsons - Balham & Clapham South,1,"Charlwood Mansions, Weir Road, London SW12",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.446353,-0.145136,78.0,2,1,1,2021-01-14,550000.0,0,1,0,Clapham South,695,21,"[5, 0, 0, 3]"
10926,10926,10926,Wandsworth,2021-01-14,Prime London (Central and Riverside),0,"The Tower, One St George Wharf, London SW8",0,0,pre-owned,3250000.0,flat,0,Other,3 bed flat for sale,51.48507,-0.127995,174.0,3,2,1,2021-01-14,3250000.0,0,1,1,Vauxhall,304,17,"[3, 2, 1, 2]"
10927,10927,10927,Wandsworth,2021-01-14,Bachik Properties,1,"Nine Elms, London SW11",0,0,new,3600000.0,flat,0,leasehold,3 bed flat for sale,51.481609,-0.138574,147.0,3,3,1,2021-01-14,3600000.0,0,1,1,Chesham,927,9,"[3, 0, 0, 1]"
10928,10928,10928,Wandsworth,2021-01-14,Marsh & Parsons - Balham & Clapham South,0,"Balham High Road, London SW12",0,0,pre-owned,340000.0,flat,0,leasehold,1 bed flat for sale,51.44719,-0.148786,48.0,1,1,1,2021-01-14,340000.0,0,0,0,Chesham,775,24,"[11, 0, 0, 5]"
10929,10929,10929,Wandsworth,2021-01-14,Martin & Co Battersea Reach,0,"Juniper Drive, London SW18",0,0,pre-owned,575000.0,flat,0,Other,2 bed flat for sale,51.464744,-0.18287,69.0,2,1,1,2021-01-14,595000.0,1,0,0,Chesham,1580,20,"[4, 1, 0, 1]"
10930,10930,10930,Wandsworth,2021-01-14,Savills - Fulham,1,"Napier Court, Ranelagh Gardens, London SW6",0,0,pre-owned,625000.0,flat,0,share_of_freehold,1 bed flat for sale,51.467843,-0.206156,52.0,1,1,1,2021-01-14,625000.0,1,1,1,Putney Bridge,268,18,"[5, 0, 0, 1]"
10931,10931,10931,Wandsworth,2021-01-13,Savills - Northcote Road,0,"Blenkarne Road, London SW11",0,0,pre-owned,3750000.0,detached,0,freehold,5 bed detached house for sale,51.451683,-0.163727,276.0,5,4,4,2021-01-13,4500000.0,0,1,1,Chesham,959,8,"[10, 0, 0, 1]"
10932,10932,10932,Wandsworth,2021-01-13,Bell's Chartered Surveyors,1,"Renmuir Street, Tooting SW17",0,0,pre-owned,462500.0,flat,0,leasehold,2 bed flat for sale,51.421014,-0.162856,59.0,2,1,1,2021-01-13,469950.0,0,0,1,Tooting Broadway,719,13,"[2, 1, 0, 1]"
10933,10933,10933,Wandsworth,2021-01-13,Fine & Country Putney,0,"North Lodge Close, Putney SW15",0,0,pre-owned,599000.0,terraced,0,leasehold,2 bed terraced house for sale,51.456409,-0.220624,57.0,2,1,1,2021-01-13,610000.0,0,0,1,East Putney,827,3,"[4, 2, 1, 0]"
10934,10934,10934,Wandsworth,2021-01-13,Halls & Halls,0,"North Lodge Close, London SW15",0,0,pre-owned,599000.0,terraced,0,Other,2 bed terraced house for sale,51.455898,-0.220929,57.0,2,1,1,2021-01-13,610000.0,0,0,1,East Putney,812,1,"[5, 2, 1, 0]"
10935,10935,10935,Wandsworth,2021-01-13,Martin & Co Battersea Reach,0,"Juniper Drive, London SW18",0,0,pre-owned,2250000.0,flat,0,Other,3 bed flat for sale,51.463874,-0.184606,143.0,3,3,1,2021-01-13,2250000.0,0,0,1,Chesham,1484,19,"[5, 2, 0, 1]"
10936,10936,10936,Wandsworth,2021-01-13,EXLA London,1,"Strasburg Road, London SW11",0,0,pre-owned,350000.0,flat,0,leasehold,2 bed flat for sale,51.473717,-0.151869,63.0,2,1,0,2021-01-13,350000.0,0,1,0,Clapham Common,1429,16,"[8, 1, 0, 1]"
10937,10937,10937,Wandsworth,2021-01-12,MyLondonHome Battersea,0,"Ambassador Building, 5 New Union Square, Nine Elms SW11",0,0,pre-owned,675000.0,flat,0,leasehold,1 bed flat for sale,51.482819,-0.133608,54.0,1,1,1,2021-01-12,690000.0,1,0,0,Chesham,600,12,"[4, 0, 0, 2]"
10938,10938,10938,Wandsworth,2021-01-12,Martin & Co Battersea Reach,0,"Juniper Drive, London SW18",0,0,pre-owned,530000.0,flat,0,Other,1 bed flat for sale,51.464202,-0.183508,48.0,1,1,1,2021-01-12,530000.0,1,1,0,Chesham,1546,22,"[5, 2, 0, 1]"
10939,10939,10939,Wandsworth,2021-01-12,MyLondonHome Battersea,1,"Four Riverlight Quay, Nine Elms Lane SW11",0,0,pre-owned,825000.0,flat,0,leasehold,2 bed flat for sale,51.475515,-0.137831,78.0,2,2,1,2021-01-12,825000.0,1,1,0,Clapham North,1180,10,"[4, 1, 2, 1]"
10940,10940,10940,Wandsworth,2021-01-11,JOHNS&CO - Nine Elms,1,"Switch House East, Battersea Power Station SW8",0,0,new,3050000.0,flat,0,Other,2 bed flat for sale,51.4801051153846,-0.134300346153846,131.0,2,2,1,2021-01-11,3050000.0,1,0,1,Chesham,878,8,"[1, 1, 0, 2]"
10941,10941,10941,Wandsworth,2021-01-11,Fraser & Co - New Homes,1,"58-70 York Road, Battersea SW11",0,0,new,530000.0,flat,0,leasehold,1 bed flat for sale,51.469801,-0.175896,51.0,1,1,1,2021-01-11,530000.0,1,0,1,Fulham Broadway,2409,20,"[7, 3, 0, 0]"
10942,10942,10942,Wandsworth,2021-01-10,Dolce Vita,0,"Upper Richmond Road, London SW15",0,0,pre-owned,589900.0,flat,0,Other,2 bed flat for sale,51.464094,-0.235225,73.0,2,1,0,2021-01-10,589900.0,0,0,0,East Putney,1350,4,"[2, 0, 0, 1]"
10943,10943,10943,Wandsworth,2021-01-09,Savills - Wandsworth,0,"Phoenix Way, London SW18",0,0,pre-owned,460000.0,flat,0,leasehold,1 bed flat for sale,51.458773,-0.181867,53.0,1,1,1,2021-01-09,475000.0,0,1,1,Chesham,1864,19,"[10, 1, 0, 0]"
10944,10944,10944,Wandsworth,2021-01-07,Chestertons - Putney,0,"Pipit Drive, Putney, London SW15",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.454489,-0.224484,71.0,2,2,1,2021-01-07,575000.0,1,1,1,East Putney,1280,1,"[4, 1, 1, 0]"
10945,10945,10945,Wandsworth,2021-01-07,Bairstow Eves - Battersea Sales,0,"Goulden House, Bullen Street, Battersea, London SW11",0,0,pre-owned,500000.0,flat,0,leasehold,3 bed flat for sale,51.47261,-0.171295,75.0,3,2,1,2021-01-07,525000.0,1,1,1,Chesham,2335,29,"[10, 4, 1, 0]"
10946,10946,10946,Wandsworth,2021-01-07,Courtenay,1,"Fernlea Road, Balham, London SW12",0,0,pre-owned,900000.0,flat,0,Other,4 bed flat for sale,51.4421,-0.148074,133.0,4,2,2,2021-01-07,900000.0,0,0,1,Balham,439,26,"[10, 1, 0, 4]"
10947,10947,10947,Wandsworth,2021-01-07,Courtenay,1,"Fernlea Road, Balham SW12",0,0,pre-owned,500000.0,flat,0,Other,1 bed flat for sale,51.4421,-0.148074,48.0,1,1,1,2021-01-07,500000.0,0,0,1,Balham,439,26,"[10, 1, 0, 4]"
10948,10948,10948,Wandsworth,2021-01-07,Knight Frank - Battersea and Riverside Sales,0,"Warwick Building, 366 Queenstown Road, London SW11",0,0,pre-owned,500000.0,flat,0,Other,1 bed flat for sale,51.482401,-0.148046,48.0,1,1,1,2021-01-07,500000.0,0,0,0,Sloane Square,1053,12,"[1, 1, 1, 3]"
10949,10949,10949,Wandsworth,2021-01-07,Dexters - Northcote Road,1,"Edgel Street, London SW18",0,0,pre-owned,825000.0,Other,0,freehold,1 bed property for sale,51.460189,-0.189479,93.0,1,1,1,2021-01-07,825000.0,1,0,0,Parsons Green,1777,24,"[6, 0, 1, 0]"
10950,10950,10950,Barking,2021-07-02,Peach Properties,0,"Bastable Avenue, Barking IG11",0,0,pre-owned,270000.0,maisonette,0,Other,2 bed maisonette for sale,51.527,0.097574,78.0,2,1,2,2021-07-02,270000.0,0,0,0,Upney,1423,0,"[2, 1, 0, 0]"
10951,10951,10951,Barking,2021-06-29,Madison Brook International E16,0,"Faircross Avenue, Barking IG11",0,0,pre-owned,185000.0,flat,0,Other,1 bed flat for sale,51.542152,0.083084,53.0,1,1,1,2021-06-29,185000.0,0,0,0,Barking,299,6,"[2, 1, 0, 1]"
10952,10952,10952,Barking,2021-06-28,Bellway - Fielders Quarter,1,"Renwick Road, Barking IG11",0,0,new,517495.0,town_house,0,leasehold,4 bed town house for sale,51.521664,0.118391,132.0,4,3,0,2021-06-28,517495.0,1,0,0,Chesham,2386,0,"[2, 0, 0, 0]"
10953,10953,10953,Barking,2021-06-25,Stonebridge,1,"Park Avenue, Barking IG11",0,0,pre-owned,450000.0,terraced,0,freehold,3 bed terraced house for sale,51.543709,0.081513,99.0,3,1,1,2021-06-25,450000.0,1,0,0,Barking,439,5,"[4, 1, 0, 1]"
10954,10954,10954,Barking,2021-06-22,Real Move Estates,1,"Norton Road, Dagenham RM10",0,0,pre-owned,240000.0,flat,0,leasehold,2 bed flat for sale,51.541185,0.173536,65.0,2,1,1,2021-06-22,230000.0,0,0,1,Dagenham East,645,0,"[3, 0, 0, 0]"
10955,10955,10955,Barking,2021-06-20,Keller Williams London Bridge,0,"Academy Way, Dagenham RM8",0,0,pre-owned,219000.0,flat,1,leasehold,2 bed flat for sale,51.54957,0.111262,59.0,2,2,1,2021-06-20,219000.0,1,0,0,Chesham,1305,0,"[3, 0, 0, 1]"
10956,10956,10956,Barking,2021-06-16,Savills - Shared Ownership,1,"Mayes View, Meadow Road, Barking IG11",0,1,new,70000.0,flat,0,leasehold,2 bed flat for sale,51.536127,0.103229,71.0,2,1,1,2021-06-16,70000.0,0,0,0,Upney,283,1,"[1, 2, 0, 0]"
10957,10957,10957,Barking,2021-06-16,Savills - Shared Ownership,1,"Mayes View, Meadow Road, Barking IG11",0,1,new,60000.0,flat,0,leasehold,1 bed flat for sale,51.536127,0.103229,52.0,1,1,1,2021-06-16,60000.0,0,0,0,Upney,283,1,"[1, 2, 0, 0]"
10958,10958,10958,Barking,2021-06-16,Savills - Shared Ownership,1,"Mayes View, Meadow Road, Barking IG11",0,1,new,76250.0,flat,0,leasehold,2 bed flat for sale,51.536127,0.103229,74.0,2,1,1,2021-06-16,76250.0,0,0,0,Upney,283,1,"[1, 2, 0, 0]"
