,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
4300,4300,4300,Kensington and Chelsea,2021-03-25,Grange London,0,"Chelsea Waterfront, London SW10",0,0,pre-owned,15000000.0,flat,0,leasehold,9 bed flat for sale,51.476738,-0.180001,459.0,9,8,2,2021-03-25,15000000.0,1,0,1,Fulham Broadway,1117,15,"[8, 1, 0, 0]"
4301,4301,4301,Kensington and Chelsea,2021-03-25,Knight Frank - South Kensington Sales,0,"Cornwall Gardens, South Kensington, London SW7",0,0,pre-owned,6400000.0,flat,0,Other,4 bed flat for sale,51.4969,-0.188593,304.0,4,4,2,2021-03-25,6400000.0,0,0,0,Chesham,502,77,"[10, 11, 0, 4]"
4302,4302,4302,Kensington and Chelsea,2021-03-24,Best Gapp,0,"Eresby House, Rutland Gate, London SW7",0,0,pre-owned,2000000.0,flat,0,share_of_freehold,2 bed flat for sale,51.500655,-0.167695,121.0,2,2,1,2021-03-24,2000000.0,1,0,0,Knightsbridge,449,44,"[2, 1, 0, 0]"
4303,4303,4303,Kensington and Chelsea,2021-03-24,Savills - Sloane Street,0,"Swan Walk, Chelsea, London SW3",0,0,pre-owned,7750000.0,terraced,0,freehold,6 bed terraced house for sale,51.484844,-0.161214,421.0,6,4,5,2021-03-24,7750000.0,1,0,0,Sloane Square,848,15,"[4, 3, 3, 1]"
4304,4304,4304,Kensington and Chelsea,2021-03-24,Savills - Knightsbridge,0,"Eresby House, Rutland Gate, London SW7",0,0,pre-owned,2000000.0,flat,0,share_of_freehold,2 bed flat for sale,51.500655,-0.167695,125.0,2,2,1,2021-03-24,2000000.0,1,0,1,Knightsbridge,449,44,"[2, 1, 0, 0]"
4305,4305,4305,Kensington and Chelsea,2021-03-24,Knight Frank - Kensington Sales,0,"Carmel Court, Holland Street, London W8",0,0,pre-owned,5950000.0,Other,0,Other,5 bed property for sale,51.503282,-0.192111,287.0,5,5,2,2021-03-24,5950000.0,1,0,0,High Street Kensington,259,50,"[13, 5, 0, 2]"
4306,4306,4306,Kensington and Chelsea,2021-03-24,Chestertons - Kensington,0,"Melbury Road, Holland Park, London W14",0,0,pre-owned,4250000.0,terraced,0,share_of_freehold,5 bed terraced house for sale,51.498855,-0.204809,245.0,5,4,2,2021-03-24,4750000.0,0,0,1,Kensington (Olympia),405,26,"[6, 2, 2, 2]"
4307,4307,4307,Kensington and Chelsea,2021-03-24,Barnes International,0,"Allen Street, Kensington, London W8",0,0,pre-owned,300000.0,parking,0,leasehold,Parking/garage for sale,51.498406,-0.195375,19.0,0,0,0,2021-03-24,300000.0,0,0,0,High Street Kensington,324,48,"[8, 8, 1, 3]"
4308,4308,4308,Kensington and Chelsea,2021-03-24,Savills - Kensington,0,"Palace Gardens Terrace, London W8",0,0,pre-owned,1200000.0,flat,0,share_of_freehold,2 bed flat for sale,51.506106,-0.192693,58.0,2,2,1,2021-03-24,1200000.0,0,0,1,Notting Hill Gate,415,60,"[10, 2, 3, 3]"
4309,4309,4309,Kensington and Chelsea,2021-03-24,Savills - Earl's Court,0,"Gledhow Gardens, London SW5",0,0,pre-owned,2250000.0,flat,0,share_of_freehold,2 bed flat for sale,51.491552,-0.185461,148.0,2,2,2,2021-03-24,2250000.0,1,0,1,Gloucester Road,394,57,"[15, 8, 2, 3]"
4310,4310,4310,Kensington and Chelsea,2021-03-24,Strutt & Parker - Notting Hill,0,"Blenheim Crescent, London W11",0,0,pre-owned,2300000.0,flat,0,share_of_freehold,2 bed flat for sale,51.514789,-0.209524,139.0,2,2,2,2021-03-24,2495000.0,0,0,1,Ladbroke Grove,291,39,"[9, 5, 2, 3]"
