,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
4900,4900,4900,Lambeth,2021-05-20,Just Sold,0,"St George Wharf, Vauxhall SW8",0,1,pre-owned,120000.0,flat,0,leasehold,1 bed flat for sale,51.485348,-0.126568,52.0,1,1,1,2021-05-20,125000.0,1,0,0,Vauxhall,192,22,"[6, 2, 1, 1]"
4901,4901,4901,Lambeth,2021-05-19,Savills - Battersea Park,0,"Ashfield Court, 287 Clapham Road, London SW9",0,0,pre-owned,465000.0,flat,0,leasehold,2 bed flat for sale,51.470323,-0.124405,67.0,2,1,1,2021-05-19,465000.0,1,0,0,Stockwell,187,13,"[9, 2, 0, 3]"
4902,4902,4902,Lambeth,2021-05-19,Parkes Estate Agents,0,"Hebden Place, Nine Elms SW8",0,0,pre-owned,845995.0,flat,0,Other,2 bed flat for sale,51.48014,-0.128294,87.0,2,2,1,2021-05-19,845995.0,1,0,0,Vauxhall,566,13,"[3, 2, 0, 2]"
4903,4903,4903,Lambeth,2021-05-19,Fraser & Co - New Homes,1,"Casson Square, Southbank Placa SE1",0,0,new,720000.0,flat,0,leasehold,1 bed flat for sale,51.504261,-0.115529,1672.0,1,1,1,2021-05-19,720000.0,0,1,0,Waterloo,256,71,"[6, 2, 12, 4]"
4904,4904,4904,Lambeth,2021-05-19,Marsh & Parsons - Kennington,0,"Vassall Road, London SW9",0,0,pre-owned,425000.0,flat,0,leasehold,1 bed flat for sale,51.478092,-0.105829,38.0,1,1,1,2021-05-19,425000.0,0,0,1,Oval,565,13,"[9, 3, 0, 2]"
4905,4905,4905,Lambeth,2021-05-19,Conrad Fox Estate Agents,0,"Gipsy Hill, Crystal Palace SE19",0,0,pre-owned,415000.0,flat,0,leasehold,2 bed flat for sale,51.42253,-0.083198,5.0,2,1,1,2021-05-19,415000.0,0,0,1,Brixton,3805,27,"[2, 1, 1, 2]"
4906,4906,4906,Lambeth,2021-05-19,"Purplebricks, Head Office",0,"Greenaway Apartments - 37 Bedford Road, Clapham North / Brixton SW4",0,0,pre-owned,619950.0,flat,0,leasehold,2 bed flat for sale,51.463636,-0.129127,71.0,2,2,1,2021-05-19,645000.0,1,0,0,Clapham North,143,35,"[3, 4, 0, 2]"
4907,4907,4907,Lambeth,2021-05-19,Garton Jones - Nine Elms & Vauxhall,1,"Gibson Road, 84 Lollard Street, Baylis Old School, Kennington, London SE11",0,0,new,765000.0,flat,0,Other,3 bed flat for sale,51.492801,-0.115057,81.0,3,2,1,2021-05-19,765000.0,0,1,0,Chesham,694,23,"[11, 3, 0, 0]"
4908,4908,4908,Lambeth,2021-05-19,Mark Hillier,1,"Mauleverer Road, Brixton, London SW2",0,0,pre-owned,1050000.0,terraced,0,freehold,5 bed terraced house for sale,51.456755,-0.126818,160.0,5,2,2,2021-05-19,1050000.0,1,0,1,Clapham North,785,10,"[11, 1, 0, 3]"
4909,4909,4909,Lambeth,2021-05-19,Featherstone Leigh - Battersea,1,"71 Bondway, London, UK SW8",0,0,new,795000.0,flat,0,leasehold,1 bed flat for sale,51.483754,-0.125841,46.0,1,1,1,2021-05-19,795000.0,0,0,1,Vauxhall,285,20,"[6, 2, 1, 1]"
