,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
4200,4200,4200,Kensington and Chelsea,2021-04-09,Strutt & Parker - Kensington,0,"Tor Court, Kensington, London W8",0,0,pre-owned,1025000.0,flat,0,Other,3 bed flat for sale,51.504928,-0.195913,75.0,3,1,0,2021-04-09,1025000.0,1,0,1,Chesham,449,49,"[8, 1, 3, 3]"
4201,4201,4201,Kensington and Chelsea,2021-04-09,DC Derata Property,0,"Eardley Crescent, London SW5",0,0,pre-owned,760000.0,flat,0,share_of_freehold,2 bed flat for sale,51.490138,-0.195226,79.0,2,2,0,2021-04-09,800000.0,0,0,1,Earl's Court,222,53,"[6, 7, 1, 2]"
4202,4202,4202,Kensington and Chelsea,2021-04-09,London House,0,"Brechin Place, London SW7",0,0,pre-owned,5500000.0,Other,0,freehold,5 bed property for sale,51.4915,-0.181473,391.0,5,4,7,2021-04-09,5500000.0,1,0,1,Gloucester Road,344,74,"[15, 5, 3, 2]"
4203,4203,4203,Kensington and Chelsea,2021-04-09,Malverns,0,"Emperors Gate, South Kensington, London SW7",0,0,pre-owned,559000.0,flat,0,Other,1 bed flat for sale,51.496045,-0.186997,49.0,1,1,1,2021-04-09,585000.0,0,0,0,Gloucester Road,362,66,"[14, 12, 0, 4]"
4204,4204,4204,Kensington and Chelsea,2021-04-09,Chestertons - Kensington,0,"Campden Grove, Kensington, London W8",0,0,pre-owned,4000000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.504105,-0.194156,263.0,4,3,2,2021-04-09,4000000.0,0,0,1,High Street Kensington,380,55,"[10, 2, 2, 1]"
4205,4205,4205,Kensington and Chelsea,2021-04-09,Farrar & Co,0,"Bolton Gardens, London SW5",0,0,pre-owned,4650000.0,flat,0,share_of_freehold,4 bed flat for sale,51.490585,-0.188496,242.0,4,3,3,2021-04-09,5000000.0,1,0,1,Chesham,510,78,"[11, 11, 2, 3]"
4206,4206,4206,Kensington and Chelsea,2021-04-09,Strike,1,"Ladbroke Grove, London W11",0,0,pre-owned,500000.0,flat,0,leasehold,1 bed flat for sale,51.516349,-0.20898,45.0,1,1,1,2021-04-09,500000.0,0,0,0,Ladbroke Grove,134,41,"[10, 6, 3, 3]"
4207,4207,4207,Kensington and Chelsea,2021-04-09,Knight Frank - Chelsea Sales,0,"Mallord Street, Chelsea, London SW3",0,0,pre-owned,10950000.0,terraced,0,Other,5 bed terraced house for sale,51.486,-0.1747,425.0,5,5,4,2021-04-09,10950000.0,0,0,1,South Kensington,942,62,"[13, 7, 6, 2]"
4208,4208,4208,Kensington and Chelsea,2021-04-09,Savills - Knightsbridge,0,"Crown Lodge, 12 Elystan Street, London SW3",0,0,pre-owned,1395000.0,flat,0,leasehold,2 bed flat for sale,51.491861,-0.167716,76.0,2,2,1,2021-04-09,1450000.0,1,1,0,South Kensington,546,61,"[9, 8, 0, 3]"
4209,4209,4209,Kensington and Chelsea,2021-04-09,YOUhome,0,"Campden Grove, Kensington W8",0,0,pre-owned,4000000.0,terraced,0,freehold,4 bed terraced house for sale,51.504105,-0.194156,257.0,4,3,3,2021-04-09,4000000.0,1,0,1,High Street Kensington,380,55,"[10, 2, 2, 1]"
4210,4210,4210,Kensington and Chelsea,2021-04-09,The London Broker,0,"Palace Gate, London W8",0,0,pre-owned,6750000.0,flat,0,share_of_freehold,4 bed flat for sale,51.500147,-0.184208,241.0,4,3,3,2021-04-09,6750000.0,0,0,0,Gloucester Road,507,42,"[14, 2, 3, 3]"
4211,4211,4211,Kensington and Chelsea,2021-04-09,Finlay Brewer,0,"Avonmore Road, London W14",0,0,pre-owned,495000.0,flat,0,Other,2 bed flat for sale,51.493633,-0.204351,46.0,2,1,1,2021-04-09,635000.0,1,0,1,West Kensington,321,26,"[11, 4, 0, 2]"
4212,4212,4212,Kensington and Chelsea,2021-04-08,Vesper Group,0,"Point West, Cromwell Road, South Kensington SW7",0,0,pre-owned,775000.0,flat,0,Other,2 bed flat for sale,51.494899,-0.189154,100.0,2,2,1,2021-04-08,895000.0,1,0,0,Gloucester Road,390,79,"[13, 10, 1, 4]"
4213,4213,4213,Kensington and Chelsea,2021-04-08,Knight Frank - Notting Hill Sales,0,"Buckingham Court, 48 Kensington Park Road, London W11",0,0,pre-owned,1550000.0,flat,0,Other,2 bed flat for sale,51.511183,-0.199567,91.0,2,2,1,2021-04-08,1550000.0,0,0,0,Notting Hill Gate,262,73,"[16, 3, 4, 3]"
