,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
900,900,900,Camden,2021-02-10,CBRE,0,"The Old Dairy, 7 Wakefield Street WC1N",0,0,pre-owned,1880000.0,flat,0,leasehold,2 bed flat for sale,51.526034,-0.121626,106.0,2,2,1,2021-02-10,1880000.0,1,0,0,Russell Square,391,85,"[15, 11, 3, 2]"
901,901,901,Camden,2021-02-10,Parkheath - West & South Hampstead,1,"Finchley Road, London NW3",0,0,pre-owned,650000.0,flat,0,Other,2 bed flat for sale,51.546479,-0.178883,78.0,2,1,1,2021-02-10,700000.0,1,0,0,Finchley Road,108,23,"[10, 2, 4, 4]"
902,902,902,Camden,2021-02-10,Greenstone Estates,1,"King Henrys Road, Primrose Hill NW3",0,0,pre-owned,1100000.0,flat,0,Other,2 bed flat for sale,51.542667,-0.156319,88.0,2,2,1,2021-02-10,1150000.0,1,0,0,Chalk Farm,276,31,"[5, 7, 1, 4]"
903,903,903,Camden,2021-02-09,Buchanan Rae Wilson,0,"Highgate Road, Dartmouth Park, London NW5",0,0,pre-owned,525000.0,flat,0,leasehold,1 bed flat for sale,51.557253,-0.146451,60.0,1,1,1,2021-02-09,525000.0,0,0,1,Chesham,610,16,"[8, 0, 0, 1]"
904,904,904,Camden,2021-02-09,Strike,1,"Clarence Gardens, London NW1",0,0,pre-owned,650000.0,flat,0,leasehold,3 bed flat for sale,51.527635,-0.143206,80.0,3,1,1,2021-02-09,500000.0,1,1,1,Great Portland Street,395,48,"[6, 7, 1, 5]"
905,905,905,Camden,2021-02-09,Nest Seekers International,0,"Euston Road, London NW1",0,0,pre-owned,11500000.0,flat,0,Other,3 bed penthouse for sale,51.529891,-0.125412,557.0,3,5,0,2021-02-09,12000000.0,0,1,0,King's Cross St. Pancras,336,99,"[13, 6, 3, 3]"
906,906,906,Camden,2021-02-08,The Modern House,0,"Albert Dock, New Wharf Road, London N1",0,0,pre-owned,2750000.0,flat,0,share_of_freehold,2 bed flat for sale,51.53702,-0.14383,223.0,2,3,0,2021-02-08,2750000.0,1,1,0,Camden Town,251,88,"[6, 1, 1, 8]"
907,907,907,Camden,2021-02-08,Ludlow Thompson - Finsbury Park,1,"Augustus Street, London NW1",0,0,pre-owned,535000.0,flat,0,Other,2 bed flat for sale,51.530546,-0.141942,70.0,2,1,1,2021-02-08,625000.0,1,0,0,Chesham,616,32,"[5, 3, 1, 3]"
908,908,908,Camden,2021-02-08,William Nelhams and Co,1,"Portman Heights, West Heath Road, Hampstead, London NW3",0,0,pre-owned,950000.0,flat,0,leasehold,2 bed flat for sale,51.563392,-0.196497,117.0,2,0,0,2021-02-08,1050000.0,1,1,0,Golders Green,871,4,"[2, 0, 0, 1]"
909,909,909,Camden,2021-02-08,Knight Frank - Belsize Park Sales,0,"Fellows Road, London NW3",0,0,pre-owned,1400000.0,flat,0,Other,3 bed flat for sale,51.544394,-0.164245,141.0,3,2,2,2021-02-08,1400000.0,0,0,1,Chesham,507,12,"[8, 4, 0, 2]"
910,910,910,Camden,2021-02-08,TK International,0,"Penthouse Apartment, Portman Heights, Hampstead NW3",0,0,pre-owned,950000.0,flat,0,Other,2 bed flat for sale,51.563766,-0.196165,117.0,2,2,2,2021-02-08,1050000.0,1,1,0,Golders Green,827,4,"[3, 0, 0, 1]"
911,911,911,Camden,2021-02-08,City Property Consultants,0,"99 Haverstock Hill, London NW3",0,0,pre-owned,765000.0,flat,0,share_of_freehold,2 bed flat for sale,51.547131,-0.159828,65.0,2,1,1,2021-02-08,765000.0,1,1,1,Belsize Park,413,17,"[6, 5, 2, 3]"
912,912,912,Camden,2021-02-08,Knight Frank - Belsize Park Sales,0,"Haverstock Hill, London NW3",0,0,pre-owned,599950.0,flat,0,Other,2 bed flat for sale,51.5453,-0.155079,61.0,2,2,1,2021-02-08,650000.0,1,0,0,Chalk Farm,170,30,"[7, 7, 1, 5]"
913,913,913,Camden,2021-02-06,"Purplebricks, Head Office",0,"Rochester Terrace, London NW1",0,0,pre-owned,2850000.0,end_terrace,0,freehold,4 bed end terrace house for sale,51.544824,-0.139529,229.0,4,3,2,2021-02-06,2850000.0,1,0,1,Kentish Town,554,60,"[8, 3, 2, 5]"
914,914,914,Camden,2021-02-05,Wayne and Silver,1,"Glenloch Road, London NW3",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.549435,-0.166316,61.0,2,1,1,2021-02-05,575000.0,0,0,0,Belsize Park,153,21,"[15, 5, 1, 2]"
