,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
3600,3600,3600,Kensington and Chelsea,2021-06-23,Savills - Chelsea,0,"Elm Park Gardens, London SW10",0,0,pre-owned,1695000.0,flat,0,leasehold,2 bed flat for sale,51.486829,-0.176056,75.0,2,1,1,2021-06-23,1695000.0,0,0,1,Chesham,801,62,"[15, 7, 2, 1]"
3601,3601,3601,Kensington and Chelsea,2021-06-23,Chestertons - South Kensington,0,"Harrington Road, London SW7",0,0,pre-owned,600000.0,flat,0,leasehold,1 bed flat for sale,51.494029,-0.178146,56.0,1,1,1,2021-06-23,600000.0,0,0,0,South Kensington,272,87,"[16, 10, 2, 2]"
3602,3602,3602,Kensington and Chelsea,2021-06-23,Knight Frank - South Kensington Sales,0,"Cornwall Gardens, London SW7",0,0,pre-owned,1295000.0,flat,0,Other,2 bed flat for sale,51.497207,-0.187599,99.0,2,1,1,2021-06-23,1295000.0,0,0,1,Gloucester Road,464,72,"[11, 11, 0, 4]"
3603,3603,3603,Kensington and Chelsea,2021-06-23,Knightsbridge Estate Agents,0,"Duchess Of Bedfords Walk, London W8",0,0,pre-owned,15000000.0,flat,0,Other,4 bed flat for sale,51.503161,-0.197637,476.0,4,4,0,2021-06-23,15000000.0,0,0,0,High Street Kensington,405,33,"[7, 4, 2, 2]"
3604,3604,3604,Kensington and Chelsea,2021-06-23,Knightsbridge Estate Agents,0,"Harrington Road, London SW7",0,0,pre-owned,8750000.0,flat,0,Other,3 bed flat for sale,51.493847,-0.176885,433.0,3,4,0,2021-06-23,8750000.0,1,0,0,South Kensington,213,87,"[15, 9, 2, 1]"
3605,3605,3605,Kensington and Chelsea,2021-06-22,Benham and Reeves - Kensington,1,"Brompton Road, London SW3",0,0,pre-owned,2250000.0,flat,0,leasehold,2 bed flat for sale,51.494087,-0.168578,86.0,2,2,1,2021-06-22,2250000.0,1,0,0,South Kensington,464,74,"[11, 6, 0, 0]"
3606,3606,3606,Kensington and Chelsea,2021-06-22,Benham and Reeves - Kensington,0,"Cranley Gardens, London SW7",0,0,pre-owned,2950000.0,maisonette,0,leasehold,3 bed maisonette for sale,51.490078,-0.179686,15.0,3,3,1,2021-06-22,2950000.0,1,0,1,Gloucester Road,455,85,"[13, 7, 4, 1]"
3607,3607,3607,Kensington and Chelsea,2021-06-22,Savills - Sloane Street,0,"Burnsall Street, Chelsea, London SW3",0,0,pre-owned,3500000.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.488864,-0.167001,137.0,3,2,1,2021-06-22,3500000.0,1,0,1,Chesham,657,49,"[12, 8, 4, 3]"
3608,3608,3608,Kensington and Chelsea,2021-06-22,Savills - Kensington,0,"Lexham Gardens Mews, London W8",0,0,pre-owned,950000.0,Other,0,freehold,1 bed property for sale,51.496072,-0.188711,60.0,1,1,1,2021-06-22,950000.0,0,1,1,Gloucester Road,591,76,"[12, 13, 0, 4]"
3609,3609,3609,Kensington and Chelsea,2021-06-22,Aylesford International,0,"Penthouse, King's Quay, Chelsea SW10",0,0,pre-owned,5950000.0,flat,0,leasehold,4 bed flat for sale,51.475841,-0.180728,487.0,4,4,1,2021-06-22,5950000.0,1,1,0,Fulham Broadway,1125,15,"[8, 1, 0, 0]"
