,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
1900,1900,1900,Hackney,2021-03-10,Winkworth - Islington,0,"Wilberforce Road, London N4",0,0,pre-owned,850000.0,flat,0,leasehold,3 bed flat for sale,51.563004,-0.099543,109.0,3,3,1,2021-03-10,875000.0,1,0,1,Finsbury Park,507,20,"[3, 0, 0, 2]"
1901,1901,1901,Hackney,2021-03-10,Winkworth - Harringay,0,"Wilberforce Road, London N4",0,0,pre-owned,850000.0,flat,0,leasehold,3 bed flat for sale,51.563004,-0.099543,109.0,3,3,1,2021-03-10,875000.0,1,0,1,Finsbury Park,507,20,"[3, 0, 0, 2]"
1902,1902,1902,Hackney,2021-03-10,Ellis & Co - Islington,0,"Balmes Road, Islington, London N1",0,0,pre-owned,850000.0,flat,0,Other,3 bed flat for sale,51.538862,-0.081471,125.0,3,4,1,2021-03-10,850000.0,0,1,0,Old Street,1321,27,"[8, 3, 2, 2]"
1903,1903,1903,Hackney,2021-03-10,Ellis & Co - Islington,0,"The Residence Hoxton, 198 Crondall Street, Hoxton, London N1",0,0,pre-owned,950000.0,flat,0,leasehold,3 bed flat for sale,51.530851,-0.082688,100.0,3,1,1,2021-03-10,990000.0,1,0,0,Old Street,578,66,"[9, 7, 5, 5]"
1904,1904,1904,Hackney,2021-03-10,Ellis & Co - Islington,0,"Enfield Road, Islington, London N1",0,0,pre-owned,500000.0,flat,0,Other,2 bed flat for sale,51.539709,-0.0772,60.0,2,1,1,2021-03-10,500000.0,0,0,0,Old Street,1525,23,"[9, 1, 1, 2]"
1905,1905,1905,Hackney,2021-03-10,Yopa,0,"Lordship Park, London N16",0,0,pre-owned,475000.0,maisonette,0,Other,1 bed maisonette for sale,51.564806,-0.089801,53.0,1,1,1,2021-03-10,500000.0,0,1,1,Manor House,740,4,"[1, 3, 0, 0]"
1906,1906,1906,Hackney,2021-03-10,WJ Meade - Bow,0,"Bramshaw Road, London E9",0,0,pre-owned,699000.0,flat,0,freehold,2 bed flat for sale,51.543428,-0.042799,106.0,2,2,1,2021-03-10,725000.0,0,1,1,Chesham,1738,14,"[8, 5, 2, 1]"
1907,1907,1907,Hackney,2021-03-10,JLL - North London,0,"Devan Grove, London N4",0,0,pre-owned,900000.0,flat,0,leasehold,3 bed flat for sale,51.571672,-0.089499,111.0,3,3,1,2021-03-10,900000.0,1,1,0,Manor House,360,5,"[7, 1, 0, 0]"
1908,1908,1908,Hackney,2021-03-09,Fraser & Co - City,0,"Carriage House, Finsbury Park N4",0,0,pre-owned,525000.0,flat,0,leasehold,1 bed flat for sale,51.563845,-0.107988,47.0,1,1,1,2021-03-09,525000.0,1,0,1,Finsbury Park,234,32,"[11, 1, 1, 3]"
1909,1909,1909,Hackney,2021-03-09,Elliot Leigh Residential,1,"Charles Hayward Building, Goldsmith Row, Hackney E2",0,0,pre-owned,800000.0,flat,0,leasehold,3 bed flat for sale,51.531514,-0.066293,111.0,3,2,2,2021-03-09,800000.0,1,0,1,Chesham,1016,18,"[11, 1, 0, 1]"
1910,1910,1910,Hackney,2021-03-08,Stirling Ackroyd - Shoreditch,0,"Hoxton Square, London N1",0,0,pre-owned,890000.0,flat,0,leasehold,2 bed flat for sale,51.527999,-0.08163,83.0,2,1,1,2021-03-08,890000.0,0,0,0,Old Street,471,106,"[12, 1, 5, 5]"
1911,1911,1911,Hackney,2021-03-08,Peach Properties,0,"Park Close, Victoria Park E9",0,0,pre-owned,1500000.0,end_terrace,0,Other,3 bed end terrace house for sale,51.5377,-0.049025,118.0,3,2,2,2021-03-08,1500000.0,1,0,1,Bethnal Green,1186,20,"[7, 1, 0, 1]"
1912,1912,1912,Hackney,2021-03-08,Urban Spaces Loft Living & Unique Properties,0,"Warehaus, London Fields E8",0,0,pre-owned,1150000.0,flat,0,Other,3 bed flat for sale,51.539396,-0.057764,111.0,3,2,0,2021-03-08,1150000.0,1,0,0,Bethnal Green,1090,34,"[4, 2, 1, 2]"
1913,1913,1913,Hackney,2021-03-08,Property Inside London,0,"Nature View, Woodberry Grove, Woodberry Down, London N4",0,0,pre-owned,350000.0,flat,0,leasehold,1 bed flat for sale,51.571303,-0.089365,38.0,1,1,1,2021-03-08,370000.0,1,0,1,Manor House,361,5,"[6, 1, 0, 0]"
1914,1914,1914,Hackney,2021-03-08,Property Inside London,1,"Parkhouse, Woodberry Down, London N4",0,0,pre-owned,415000.0,studio,0,leasehold,Studio for sale,51.571435,-0.08935,38.0,0,1,1,2021-03-08,415000.0,1,0,1,Manor House,357,5,"[6, 1, 0, 0]"
1915,1915,1915,Hackney,2021-03-05,Savills - Canary Wharf RDS,1,"Hkr, 211-227 Hackney Road, London E2",0,0,new,1200000.0,flat,0,leasehold,3 bed flat for sale,51.531245,-0.068887,97.0,3,2,1,2021-03-05,1200000.0,1,0,1,Shoreditch,912,18,"[13, 2, 0, 1]"
1916,1916,1916,Hackney,2021-03-05,Savills - Canary Wharf RDS,1,"Hkr, 211-227 Hackney Road, London E2",0,0,new,700000.0,flat,0,leasehold,1 bed flat for sale,51.531245,-0.068887,52.0,1,1,1,2021-03-05,700000.0,1,0,1,Shoreditch,912,18,"[13, 2, 0, 1]"
1917,1917,1917,Hackney,2021-03-05,Hurford Salvi Carr - Islington & Shoreditch,0,"Wenlock Road, London N1",0,0,pre-owned,825000.0,flat,0,leasehold,2 bed flat for sale,51.530372,-0.093674,77.0,2,2,1,2021-03-05,850000.0,1,0,0,Old Street,523,33,"[9, 4, 1, 4]"
1918,1918,1918,Hackney,2021-03-05,Hemmingfords,0,"Ian Bowater Court, East Road N1",0,0,pre-owned,550000.0,maisonette,0,Other,3 bed maisonette for sale,51.5284,-0.088348,84.0,3,1,1,2021-03-05,550000.0,1,0,0,Old Street,213,67,"[12, 2, 2, 5]"
1919,1919,1919,Hackney,2021-03-05,Hotblack Desiato,0,"Wenlock Street, London N1",0,0,pre-owned,425000.0,flat,0,Other,1 bed flat for sale,51.5321,-0.095401,53.0,1,0,1,2021-03-05,425000.0,1,0,0,Old Street,682,20,"[9, 2, 0, 5]"
1920,1920,1920,Hackney,2021-03-05,"Purplebricks, Head Office",1,"6 Casbeard Street, London N4",0,1,pre-owned,166500.0,flat,0,leasehold,2 bed flat for sale,51.562623,-0.09324,60.0,2,1,1,2021-03-05,170000.0,1,0,1,Manor House,750,15,"[3, 1, 0, 0]"
1921,1921,1921,Hackney,2021-03-04,Martyn Gerrard - Crouch End,0,"Watersmeet Place, Green Lanes, London N4",0,0,pre-owned,525000.0,flat,0,leasehold,2 bed flat for sale,51.567547,-0.093104,67.0,2,2,1,2021-03-04,550000.0,0,1,1,Manor House,392,6,"[2, 2, 0, 0]"
1922,1922,1922,Hackney,2021-03-04,Fraser & Co - City,0,"Eagle Point, City Road EC1V",0,0,pre-owned,845000.0,flat,0,leasehold,2 bed flat for sale,51.528437,-0.090303,84.0,2,2,1,2021-03-04,900000.0,0,0,0,Old Street,282,45,"[11, 2, 1, 5]"
1923,1923,1923,Hackney,2021-03-03,Fyfe Mcdade Ltd,1,"Wyles House, Prodigal Square, Hackney Gardens, London E8",0,0,new,850000.0,flat,0,Other,2 bed flat for sale,51.5471915517241,-0.060166475862069,75.0,2,2,1,2021-03-03,900000.0,1,0,1,Bethnal Green,1939,25,"[5, 3, 4, 2]"
1924,1924,1924,Hackney,2021-03-03,Castles - Hackney,0,"Darnley Road, London E9",0,0,pre-owned,650000.0,Other,0,share_of_freehold,2 bed property for sale,51.544052,-0.051817,78.0,2,1,1,2021-03-03,700000.0,1,0,1,Bethnal Green,1563,35,"[10, 3, 6, 5]"
1925,1925,1925,Hackney,2021-03-03,Keatons - Hackney (Mare Street),1,"Mount Pleasant Lane, Hackney, London E5",0,0,pre-owned,400000.0,flat,0,leasehold,1 bed flat for sale,51.566671,-0.054444,59.0,1,1,1,2021-03-03,400000.0,0,0,0,Tottenham Hale,2109,3,"[6, 0, 0, 1]"
1926,1926,1926,Hackney,2021-03-03,Ernest-Brooks International,0,"Principal Tower, Worship Lane, Shoreditch EC2A",0,0,pre-owned,1413000.0,flat,0,leasehold,2 bed flat for sale,51.521891,-0.080239,1.0,2,2,1,2021-03-03,1413000.0,1,0,0,Liverpool Street,420,173,"[14, 2, 5, 3]"
1927,1927,1927,Hackney,2021-03-03,Sovereign House,0,"Frampton Park Road, London E9",0,0,pre-owned,375000.0,flat,0,Other,2 bed flat for sale,51.541301,-0.051754,56.0,2,1,1,2021-03-03,435000.0,1,0,0,Bethnal Green,1394,41,"[7, 2, 6, 2]"
1928,1928,1928,Hackney,2021-03-03,Ernest-Brooks International,0,"Principal Tower, Worship Lane, Shoreditch EC2A",0,0,pre-owned,1470000.0,flat,0,leasehold,2 bed flat for sale,51.521891,-0.080239,83.0,2,2,1,2021-03-03,1470000.0,1,0,0,Liverpool Street,420,173,"[14, 2, 5, 3]"
1929,1929,1929,Hackney,2021-03-02,JLL - City,0,"City Road, London EC1V",0,0,pre-owned,1000000.0,flat,0,leasehold,2 bed flat for sale,51.527671,-0.0884,79.0,2,2,1,2021-03-02,1000000.0,1,0,0,Old Street,167,72,"[11, 2, 2, 5]"
1930,1930,1930,Hackney,2021-03-01,Hamptons - City Sales,0,"Principal Place, Worship Street, London EC2A",0,0,pre-owned,1400000.0,flat,0,leasehold,2 bed flat for sale,51.522003,-0.080227,72.0,2,2,1,2021-03-01,1400000.0,0,1,0,Liverpool Street,418,171,"[14, 1, 5, 3]"
1931,1931,1931,Hackney,2021-03-01,Newlon Living,0,"132 Shacklewell Lane, London E8",0,1,pre-owned,240000.0,flat,0,leasehold,2 bed flat for sale,51.553397,-0.068526,60.0,2,1,0,2021-03-01,240000.0,1,0,0,Seven Sisters,2463,18,"[9, 0, 4, 1]"
1932,1932,1932,Hackney,2021-03-01,JLL - City,0,"Principal, Worship Street, London EC2A",0,0,pre-owned,1100000.0,flat,0,leasehold,2 bed flat for sale,51.522029,-0.07882,78.0,2,2,1,2021-03-01,1100000.0,1,0,0,Chesham,482,192,"[14, 1, 6, 4]"
1933,1933,1933,Hackney,2021-03-01,Hector Godwin Homes,1,"Woodberry Down Estate, London N4",0,0,new,525000.0,flat,0,leasehold,1 bed flat for sale,51.572653,-0.088491,56.0,1,1,1,2021-03-01,525000.0,1,0,0,Manor House,479,3,"[7, 1, 0, 1]"
1934,1934,1934,Hackney,2021-02-26,Hamptons - Islington Sales,0,"Mortimer Road, London N1",0,0,pre-owned,3250000.0,terraced,0,freehold,5 bed terraced house for sale,51.542172,-0.079412,297.0,5,3,5,2021-02-26,3250000.0,0,0,1,Old Street,1639,25,"[8, 2, 2, 3]"
1935,1935,1935,Hackney,2021-02-26,MyLondonHome - Canary Wharf,1,"The Atlas Building, 145 City Road, Old Street EC1V",0,0,new,2000000.0,flat,0,leasehold,3 bed flat for sale,51.527285,-0.087553,127.0,3,3,1,2021-02-26,2000000.0,0,0,0,Old Street,146,87,"[12, 2, 2, 5]"
1936,1936,1936,Hackney,2021-02-26,David Andrew Estates,1,"Gloucester Drive, London N4",0,0,pre-owned,475000.0,flat,0,Other,1 bed flat for sale,51.565498,-0.09978,56.0,1,1,1,2021-02-26,475000.0,0,0,0,Finsbury Park,483,14,"[3, 1, 0, 2]"
1937,1937,1937,Hackney,2021-02-25,Mansion London Limited,0,"Principal Tower, Shoreditch, London EC2A",0,0,pre-owned,1839000.0,flat,0,Other,2 bed flat for sale,51.521932,-0.080554,82.0,2,2,2,2021-02-25,1839000.0,1,0,0,Liverpool Street,405,174,"[14, 2, 4, 3]"
