,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
14500,14500,14500,Ealing,2021-02-24,Grimshaw & Co,0,"Ashbourne Road, Haymills Estate, Ealing, London W5",0,0,pre-owned,1199950.0,detached,0,Other,4 bed detached house for sale,51.527376,-0.289421,135.0,4,1,2,2021-02-24,1199950.0,0,1,1,Hanger Lane,333,0,"[1, 0, 0, 0]"
14501,14501,14501,Ealing,2021-02-24,Tyron Ash,0,"Layer Gardens, Acton, West London W3",0,0,pre-owned,1750000.0,semi_detached,0,Other,6 bed semi-detached house for sale,51.511726,-0.283089,318.0,6,3,2,2021-02-24,1750000.0,0,0,1,Ealing Common,434,6,"[9, 0, 1, 4]"
14502,14502,14502,Ealing,2021-02-23,Hector Godwin Homes,1,"Glendun Road, London W3",0,0,new,600000.0,flat,0,leasehold,2 bed flat for sale,51.513328,-0.252102,63.0,2,2,1,2021-02-23,600000.0,1,0,0,East Acton,717,0,"[2, 1, 0, 0]"
14503,14503,14503,Ealing,2021-02-23,Hector Godwin Homes,1,"Glendun Road, London W3",0,0,new,500000.0,flat,0,leasehold,1 bed flat for sale,51.513328,-0.252102,51.0,1,1,1,2021-02-23,500000.0,1,0,0,East Acton,717,0,"[2, 1, 0, 0]"
14504,14504,14504,Ealing,2021-02-23,Robertson Smith & Kempson - Hanwell,0,"Station Road, London W7",0,0,pre-owned,850000.0,terraced,0,freehold,4 bed terraced house for sale,51.51036,-0.339487,223.0,4,3,2,2021-02-23,850000.0,0,0,0,Boston Manor,1431,13,"[2, 4, 0, 2]"
14505,14505,14505,Ealing,2021-02-23,Barnard Marcus - Ealing,0,"Buckingham Close, London W5",0,1,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.523788,-0.313037,59.0,2,1,1,2021-02-23,450000.0,0,1,1,Ealing Broadway,1161,6,"[10, 1, 0, 0]"
14506,14506,14506,Ealing,2021-02-23,Aston Rowe,1,"Elizabeth Gardens, London W3",0,0,pre-owned,375000.0,flat,0,leasehold,3 bed flat for sale,51.505779,-0.247621,72.0,3,1,1,2021-02-23,400000.0,1,0,1,Stamford Brook,1188,15,"[5, 2, 0, 3]"
14507,14507,14507,Ealing,2021-02-23,Dexters - Ealing,1,"Greenford Avenue, London W7",0,0,pre-owned,415000.0,flat,0,leasehold,2 bed flat for sale,51.523535,-0.341027,93.0,2,1,1,2021-02-23,450000.0,1,0,0,Greenford,1824,0,"[5, 2, 0, 0]"
14508,14508,14508,Ealing,2021-02-22,"Berkeley St Joseph, The Green Quarter",1,"Randolph Road, Southall UB1",0,0,new,297500.0,studio,0,leasehold,Studio for sale,51.50668,-0.378682,38.0,0,1,0,2021-02-22,297500.0,1,0,1,Upminster,3218,10,"[7, 3, 0, 4]"
14509,14509,14509,Ealing,2021-02-22,"Berkeley St Joseph, The Green Quarter",1,"Randolph Road, Southall UB1",0,0,new,487500.0,flat,0,leasehold,2 bed flat for sale,51.50668,-0.378682,62.0,2,1,0,2021-02-22,487500.0,1,0,1,Upminster,3218,10,"[7, 3, 0, 4]"
14510,14510,14510,Ealing,2021-02-22,Hiltons Estates,0,"Ennismore Avenue, Greenford UB6",0,0,pre-owned,629950.0,semi_detached,0,Other,4 bed semi-detached house for sale,51.551101,-0.338378,149.0,4,3,1,2021-02-22,649000.0,0,0,1,Sudbury Hill,588,3,"[5, 3, 0, 0]"
14511,14511,14511,Ealing,2021-02-19,CBRE,1,"The Lock, Greenford Quay, Greenford UB6",0,0,new,532500.0,flat,0,leasehold,2 bed flat for sale,51.548092,-0.343158,76.0,2,2,1,2021-02-19,532500.0,1,0,1,Greenford,643,4,"[4, 1, 0, 0]"
14512,14512,14512,Ealing,2021-02-19,CBRE,1,"The Lock, Greenford Quay, Greenford UB6",0,0,new,395500.0,flat,0,Other,1 bed flat for sale,51.548092,-0.343158,51.0,1,1,1,2021-02-19,395500.0,1,0,1,Greenford,643,4,"[4, 1, 0, 0]"
14513,14513,14513,Ealing,2021-02-19,CBRE,1,"The Lock, Greenford Quay, Greenford UB6",0,0,new,528000.0,flat,0,leasehold,2 bed flat for sale,51.548092,-0.343158,76.0,2,2,1,2021-02-19,528000.0,1,0,1,Greenford,643,4,"[4, 1, 0, 0]"
14514,14514,14514,Ealing,2021-02-19,CBRE,1,"The Lock, Greenford Quay, Greenford UB6",0,0,new,408000.0,flat,0,leasehold,1 bed flat for sale,51.547532,-0.34348,56.0,1,1,1,2021-02-19,408000.0,1,0,1,Greenford,676,4,"[5, 1, 0, 0]"
