,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
800,800,800,Camden,2021-03-15,Camerons Stiff & Co,1,"Ravenshaw Street, London NW6",0,0,pre-owned,1099950.0,Other,0,Other,4 bed property for sale,51.549621,-0.198472,126.0,4,2,2,2021-03-15,1150000.0,1,0,1,Upminster,554,12,"[5, 2, 0, 1]"
801,801,801,Camden,2021-03-15,Keatons - Kentish Town,1,"Princes Park Apartments South, 52 Prince Of Wales Road, London NW5",0,0,pre-owned,650000.0,flat,0,leasehold,2 bed flat for sale,51.546913,-0.147117,74.0,2,2,1,2021-03-15,700000.0,1,1,0,Chalk Farm,510,56,"[10, 5, 2, 7]"
802,802,802,Camden,2021-03-15,Savills - Hampstead,0,"Rosecroft Avenue, Hampstead, London NW3",0,0,pre-owned,3450000.0,flat,0,share_of_freehold,4 bed flat for sale,51.560643,-0.190806,307.0,4,3,2,2021-03-15,3450000.0,1,1,1,Chesham,1055,4,"[3, 0, 0, 1]"
803,803,803,Camden,2021-03-15,London Residential - Camden Town,0,"Oxenholme, Harrington Square, Camden, London NW1",0,0,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.532334,-0.137902,65.0,2,1,1,2021-03-15,515000.0,1,0,0,Mornington Crescent,357,45,"[17, 4, 0, 4]"
804,804,804,Camden,2021-03-15,JOHNS&CO - New Homes,0,"Belsize Park Firehouse, Belsize Park, London NW3",0,0,pre-owned,730000.0,flat,0,Other,1 bed flat for sale,51.545637,-0.167778,52.0,1,1,1,2021-03-15,730000.0,0,0,0,Chesham,510,9,"[9, 5, 2, 3]"
805,805,805,Camden,2021-03-13,"Purplebricks, Head Office",1,"Netley Street, London NW1",0,0,pre-owned,550000.0,flat,0,leasehold,1 bed flat for sale,51.527594,-0.139539,47.0,1,1,1,2021-03-13,595000.0,1,1,0,Chesham,285,61,"[18, 6, 2, 5]"
806,806,806,Camden,2021-03-12,Ludlow Thompson - Finsbury Park,1,"Camden Road, London N7",0,0,pre-owned,425000.0,flat,0,Other,2 bed flat for sale,51.551381,-0.125501,61.0,2,1,1,2021-03-12,450000.0,0,1,0,Caledonian Road,673,9,"[8, 2, 1, 3]"
807,807,807,Camden,2021-03-12,Hadleigh Residential,0,"Finchley Road, London NW3",0,0,pre-owned,950000.0,flat,0,Other,4 bed flat for sale,51.552845,-0.188313,137.0,4,2,1,2021-03-12,999950.0,0,0,0,West Hampstead,656,9,"[5, 1, 0, 3]"
808,808,808,Camden,2021-03-12,Parkheath - West & South Hampstead,1,"Fordwych Road, London NW2",0,0,pre-owned,525000.0,flat,0,Other,2 bed flat for sale,51.551078,-0.206214,67.0,2,1,1,2021-03-12,525000.0,0,0,1,Kilburn,427,16,"[4, 1, 0, 0]"
809,809,809,Camden,2021-03-12,"Doorsteps.co.uk, National",0,"Fordwych Road, London NW2",0,0,pre-owned,520000.0,flat,0,leasehold,2 bed flat for sale,51.551182,-0.206038,70.0,2,1,1,2021-03-12,520000.0,0,0,1,Kilburn,429,16,"[4, 1, 0, 0]"
