,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
1400,1400,Westminster,2021-06-24,Bachik Properties,1,"Regents Crescent, Regents Park, London W1B",0,0,new,8100000.0,flat,0,leasehold,3 bed flat for sale,51.522781,-0.147318,190.0,3,3,1,2021-06-24T17:07:12,8100000.0,1,1,1,Regent's Park,105,74,"[11, 25, 4, 1]"
1401,1401,Westminster,2021-06-24,Hamptons - Pimwest Sales,0,"Warwick Square, London SW1V",0,0,pre-owned,1195000.0,flat,0,leasehold,3 bed flat for sale,51.491693,-0.140786,93.0,3,3,1,2021-06-24T16:43:48,1250000.0,0,0,1,Chesham,584,70,"[11, 6, 3, 4]"
1402,1402,Westminster,2021-06-24,Hamptons - Pimwest Sales,0,"Warwick Square, London SW1V",0,0,pre-owned,895000.0,flat,0,leasehold,1 bed flat for sale,51.491693,-0.140786,65.0,1,2,1,2021-06-24T16:41:27,950000.0,0,0,0,Chesham,584,70,"[11, 6, 3, 4]"
1403,1403,Westminster,2021-06-24,Savills - Westminster,0,"Tounson Court, Montaigne Close, Westminster, London SW1P",0,0,pre-owned,950000.0,flat,0,leasehold,2 bed flat for sale,51.491798,-0.13123,83.0,2,2,1,2021-06-24T16:33:21,999999.0,1,1,1,Pimlico,304,27,"[16, 4, 2, 2]"
1404,1404,Westminster,2021-06-24,Waterbridge Estates,0,"Green Street, London W1K",0,0,pre-owned,3950000.0,maisonette,0,share_of_freehold,4 bed maisonette for sale,51.512658,-0.156059,164.0,4,3,1,2021-06-24T14:50:07,4250000.0,0,0,0,Marble Arch,236,101,"[8, 3, 1, 5]"
1405,1405,Westminster,2021-06-24,Chestertons - Notting Hill,0,"Palace Court, London W2",0,0,pre-owned,1925000.0,flat,0,share_of_freehold,2 bed flat for sale,51.510576,-0.192142,94.0,2,2,1,2021-06-24T14:46:04,2250000.0,1,0,1,Queensway,314,84,"[14, 2, 3, 4]"
1406,1406,Westminster,2021-06-24,Prime London (Central and Riverside),1,"Sophora House, Vista Chelse Bridge Wharf, London SW8",0,0,pre-owned,1950000.0,flat,0,Other,3 bed flat for sale,51.480341,-0.148405,131.0,3,2,1,2021-06-24T14:45:55,1985500.0,1,1,0,Sloane Square,1227,14,"[3, 0, 2, 3]"
1407,1407,Westminster,2021-06-24,Hamptons - Pimwest Sales,0,"Royal Belgrave House, Hugh Street, London SW1V",0,0,pre-owned,1150000.0,flat,0,leasehold,3 bed flat for sale,51.492935,-0.145056,111.0,3,2,1,2021-06-24T13:48:43,1200000.0,1,1,0,Victoria,444,88,"[7, 5, 2, 2]"
1408,1408,Westminster,2021-06-24,Greenstone Estates,0,"Sutherland Avenue, Maida Vale W9",0,0,pre-owned,895000.0,flat,0,Other,4 bed flat for sale,51.524394,-0.190492,100.0,4,2,1,2021-06-24T12:57:39,895000.0,1,0,0,Chesham,416,27,"[12, 5, 3, 0]"
1409,1409,Westminster,2021-06-24,The Estate Company,0,"The Marlowes, London NW8",0,0,pre-owned,100000.0,parking,0,Other,Parking/garage for sale,51.537899,-0.175914,12.0,0,0,0,2021-06-24,100000.0,0,0,0,St. John's Wood,332,16,"[9, 1, 1, 2]"
1410,1410,Westminster,2021-06-24,Knight Frank - Hyde Park Sales,0,"Westbourne Terrace, London W2",0,0,pre-owned,500000.0,flat,0,Other,1 bed flat for sale,51.5166,-0.18,39.0,1,1,1,2021-06-24T10:27:03,500000.0,1,1,0,Paddington,364,48,"[6, 3, 1, 0]"
1411,1411,Westminster,2021-06-24,Knightsbridge Estate Agents,0,"Cleveland Square, London W2",0,0,pre-owned,1375000.0,flat,0,Other,2 bed flat for sale,51.515024,-0.181473,79.0,2,2,0,2021-06-24T10:20:28,1375000.0,0,0,1,Chesham,404,83,"[4, 4, 1, 4]"
1412,1412,Westminster,2021-06-24,Latymers,1,"Sophora House, Queenstown Road, Battersea SW11",0,0,new,1350000.0,flat,0,Other,2 bed flat for sale,51.480256,-0.148141,69.0,2,2,1,2021-06-24T10:18:48,1400000.0,1,0,1,Sloane Square,1224,14,"[3, 0, 2, 3]"
1413,1413,Westminster,2021-06-23,Sandfords - Regent's Park,0,"Chiltern Court, Baker Street, London NW1",0,0,pre-owned,1095000.0,flat,0,leasehold,2 bed flat for sale,51.523085,-0.15754,116.0,2,0,0,2021-06-23T20:35:08,1450000.0,0,0,0,Baker Street,48,83,"[17, 6, 4, 2]"
1414,1414,Westminster,2021-06-23,Savills - Maida Vale & Little Venice,1,"Bravington Road, London W9",0,0,pre-owned,550000.0,flat,0,share_of_freehold,3 bed flat for sale,51.531738,-0.205808,92.0,3,2,1,2021-06-23T19:54:39,550000.0,0,0,1,Queen's Park,258,9,"[9, 4, 1, 1]"
1415,1415,Westminster,2021-06-23,CBRE,1,"Clarges Mayfair, 1 Ashburton Place W1J",0,0,new,12950000.0,flat,0,leasehold,2 bed flat for sale,51.506527,-0.144119,219.0,2,2,1,2021-06-23T18:35:27,12950000.0,0,1,0,Green Park,113,129,"[2, 0, 2, 2]"
1416,1416,Westminster,2021-06-23,Jackson-Stops - Pimlico,0,"Westminster Gardens, Marsham Street, London SW1P",0,0,pre-owned,1700000.0,flat,0,share_of_freehold,2 bed flat for sale,51.49318,-0.1287,133.0,2,2,1,2021-06-23T15:03:12,1750000.0,1,1,1,Pimlico,538,36,"[16, 5, 2, 1]"
1417,1417,Westminster,2021-06-23,Foxtons - Pimlico & Westminster,0,"Melrose House, Chelsea, London SW1V",0,0,pre-owned,675000.0,flat,0,Other,3 bed flat for sale,51.489524,-0.147463,71.0,3,1,1,2021-06-23T10:25:22,675000.0,0,0,0,Chesham,647,41,"[6, 3, 0, 2]"
1418,1418,Westminster,2021-06-23,Foxtons - Pimlico & Westminster,0,"St Georges Square, Pimlico, London SW1V",0,0,pre-owned,1100000.0,flat,0,Other,2 bed flat for sale,51.489121,-0.135626,69.0,2,2,0,2021-06-23T10:25:20,1100000.0,0,0,0,Pimlico,247,45,"[15, 4, 0, 4]"
1419,1419,Westminster,2021-06-23,Foxtons - Pimlico & Westminster,0,"Winchester Street, Pimlico, London SW1V",0,0,pre-owned,700000.0,flat,0,Other,2 bed flat for sale,51.489478,-0.145117,58.0,2,1,1,2021-06-23T10:25:19,725000.0,0,0,0,Victoria,708,52,"[6, 4, 0, 2]"
1420,1420,Westminster,2021-06-22,Manors,1,"Portman Close, London W1H",0,0,new,3800000.0,flat,0,leasehold,3 bed flat for sale,51.516994,-0.155595,164.0,3,3,2,2021-06-22T21:47:03,3600000.0,0,0,0,Marble Arch,459,167,"[14, 14, 3, 6]"
1421,1421,Westminster,2021-06-22,Berkshire Hathaway HomeServices Kay & Co,0,"Hatherley Grove, London W2",0,0,pre-owned,650000.0,flat,0,share_of_freehold,2 bed flat for sale,51.516458,-0.189864,54.0,2,1,1,2021-06-22T20:19:54,700000.0,0,0,1,Royal Oak,401,71,"[10, 5, 1, 6]"
1422,1422,Westminster,2021-06-22,John D Wood & Co. - Belgravia Sales,0,"Warwick Square, Pimlico, London SW1V",0,0,pre-owned,1195000.0,flat,0,leasehold,3 bed flat for sale,51.491452,-0.140748,92.0,3,3,1,2021-06-22T20:01:33,1495000.0,0,0,1,Chesham,585,66,"[11, 5, 3, 4]"
1423,1423,Westminster,2021-06-22,Urban Moves,0,"Monroe House, 7 Lorne Close, London NW8",0,1,pre-owned,262500.0,flat,0,Other,2 bed flat for sale,51.527368,-0.165743,66.0,2,0,0,2021-06-22T19:18:05,262500.0,1,1,0,Marylebone,788,10,"[13, 0, 1, 1]"
1424,1424,Westminster,2021-06-22,Beauchamp Estates,0,"Caroline Terrace, Belgravia SW1W",0,0,pre-owned,14995000.0,town_house,0,freehold,5 bed town house for sale,51.492706,-0.15453,351.0,5,5,0,2021-06-22T15:56:31,14995000.0,1,0,1,Sloane Square,225,45,"[13, 7, 2, 1]"
1425,1425,Westminster,2021-06-22,Napier Watt,0,"Harley Street, London W1G",0,0,pre-owned,1475000.0,flat,0,Other,2 bed flat for sale,51.5172,-0.145858,84.0,2,2,1,2021-06-22T14:55:39,1550000.0,0,0,0,Bond Street,408,209,"[15, 20, 4, 3]"
